Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,White,22,High School,11.4,83.6,31.9,4.1,Suburban,61.2,101085,1,1
Male,Hispanic,29,PhD,8.0,89.5,63.5,1.3,Urban,90.6,102023,3,1
Female,Hispanic,49,Bachelors,0.8,50.2,66.1,1.0,Urban,81.1,73129,4,0
Female,Hispanic,22,High School,1.8,77.4,34.7,1.0,Suburban,35.4,76796,4,0
Male,Black,22,High School,7.7,100.0,62.7,1.8,Urban,55.1,93665,2,1
Female,Hispanic,25,Bachelors,22.2,82.3,96.1,5.0,Suburban,10.5,123445,3,1
Female,White,22,High School,5.2,11.0,50.9,2.5,Urban,64.0,65420,1,0
Female,Black,29,PhD,0.9,61.5,63.3,2.1,Suburban,60.7,62356,1,0
Male,White,27,Bachelors,0.4,37.9,65.0,3.2,Rural,35.2,63396,1,0
Female,White,22,Masters,3.5,84.9,62.0,3.1,Suburban,46.7,90553,2,0
Female,White,33,Masters,1.5,64.4,14.8,3.2,Suburban,22.7,73102,1,0
Female,Hispanic,22,Masters,5.5,100.0,73.9,3.6,Suburban,33.6,89449,3,0
Male,Hispanic,37,Masters,2.2,64.3,56.9,3.9,Urban,60.6,78258,3,0
Male,Black,24,Bachelors,11.2,69.1,24.1,3.3,Urban,98.7,99346,1,1
Male,Asian,27,Masters,1.0,82.1,20.4,3.8,Rural,95.0,80033,3,1
Female,Black,25,Masters,6.8,70.9,39.0,3.7,Suburban,38.2,76883,3,0
Female,Black,36,High School,3.9,75.5,21.8,3.8,Urban,23.7,86208,1,0
Female,Asian,43,Masters,2.9,97.0,65.9,1.2,Urban,28.4,77928,3,0
Male,White,36,High School,2.8,45.2,40.9,4.0,Urban,5.6,78054,1,0
Female,Hispanic,26,Masters,5.5,75.8,73.8,1.0,Suburban,24.3,81762,4,0
Female,White,50,High School,13.3,62.5,27.6,1.0,Urban,35.9,102614,1,0
Male,Asian,31,Bachelors,4.6,86.7,8.0,2.1,Suburban,64.5,88525,3,0
Male,White,39,PhD,1.6,73.8,37.2,4.7,Urban,66.6,81233,1,1
Male,Hispanic,28,Masters,3.4,59.7,23.1,1.2,Suburban,27.7,77623,3,0
Female,Asian,36,Bachelors,0.2,79.1,6.2,2.8,Suburban,69.8,73166,4,0
Female,Black,39,PhD,0.8,90.1,97.2,1.0,Rural,67.9,77621,1,0
Female,Asian,40,Bachelors,5.9,75.4,42.2,2.4,Suburban,42.1,87330,3,0
Male,White,45,Bachelors,0.5,71.2,71.8,2.8,Suburban,63.1,78002,1,1
Female,Black,22,PhD,15.6,89.4,35.1,3.5,Urban,30.5,111553,1,0
Male,White,22,Bachelors,8.3,95.7,39.2,2.2,Suburban,36.2,109041,2,1
Male,Hispanic,26,Bachelors,3.0,87.8,55.2,3.7,Urban,36.4,90512,4,0
Male,White,46,Bachelors,8.4,100.0,52.7,1.0,Suburban,68.2,95391,2,1
Male,Asian,34,Masters,25.0,76.6,45.9,3.2,Urban,21.1,131618,3,1
Female,Black,23,Masters,4.6,46.4,50.8,1.0,Urban,13.3,65567,2,0
Male,Asian,22,Bachelors,7.4,84.3,64.4,2.4,Urban,98.7,87161,3,1
Male,Hispanic,30,High School,11.5,14.0,40.3,2.3,Suburban,47.7,75744,3,0
Female,Asian,35,Masters,3.8,100.0,54.1,3.7,Rural,61.1,91630,3,1
Female,Hispanic,27,High School,2.7,66.6,27.5,1.0,Urban,68.7,71494,3,0
Male,Hispanic,44,High School,2.1,91.2,35.4,2.0,Urban,42.6,86441,4,0
Male,White,43,Masters,11.2,100.0,75.0,2.7,Urban,100.0,102723,3,1
Female,White,25,PhD,6.9,31.6,82.0,1.6,Urban,63.2,78569,2,0
Female,Black,50,High School,11.8,41.2,11.0,1.1,Suburban,41.4,93970,4,0
Female,Asian,42,Bachelors,0.7,85.1,69.4,5.0,Urban,29.9,74361,3,0
Male,Asian,34,High School,4.2,60.4,86.9,4.4,Suburban,56.6,82936,4,1
Male,White,52,Masters,14.6,64.4,42.4,2.7,Suburban,47.2,112653,1,1
Male,Asian,45,Masters,3.2,60.4,7.1,3.9,Suburban,47.0,78231,4,0
Female,Hispanic,43,Bachelors,0.2,74.0,26.4,1.8,Suburban,36.5,73310,3,0
Male,White,32,High School,1.1,85.2,46.2,1.3,Urban,48.6,87722,3,0
Female,Hispanic,38,Bachelors,1.5,41.1,7.8,2.8,Rural,64.2,61742,4,0
Female,Black,34,High School,5.6,74.8,72.1,1.6,Urban,50.3,83616,2,0
Female,White,48,Bachelors,0.5,47.4,50.0,5.0,Urban,55.4,74514,1,0
Male,Asian,22,High School,1.6,54.6,5.1,2.8,Rural,86.7,72595,3,0
Male,Hispanic,27,Bachelors,1.8,35.3,52.0,3.7,Rural,60.0,70663,3,0
Female,Asian,34,High School,4.7,56.3,81.2,1.2,Suburban,25.2,77941,3,0
Female,Black,28,High School,2.7,36.5,51.9,5.0,Urban,48.9,63855,3,0
Male,Asian,38,Masters,2.4,88.5,54.9,2.8,Urban,56.9,88580,4,0
Female,Hispanic,29,High School,0.3,42.2,38.0,2.5,Urban,52.9,65321,3,0
Female,Black,33,Bachelors,10.9,78.0,80.7,1.0,Urban,69.5,95186,1,0
Female,Black,30,Masters,1.0,98.0,43.8,2.4,Suburban,56.1,74335,1,0
Female,White,34,Bachelors,3.0,42.7,47.3,2.3,Rural,42.9,62987,3,0
Female,Asian,48,Bachelors,5.1,75.6,90.8,3.0,Urban,82.0,76765,3,1
Male,Hispanic,34,High School,7.2,58.8,59.5,1.0,Urban,55.0,85940,3,0
Male,Black,32,High School,3.3,41.5,42.4,3.3,Rural,79.8,74193,2,0
Female,Hispanic,29,Bachelors,3.0,72.7,75.7,5.0,Urban,77.3,74248,3,0
Male,White,30,Bachelors,1.0,47.8,55.0,2.2,Urban,74.5,78106,2,0
Female,Hispanic,37,PhD,0.4,94.2,31.4,1.0,Rural,43.3,79820,4,0
Male,Black,32,Bachelors,2.9,79.0,47.4,3.8,Rural,40.4,76252,1,0
Female,Asian,36,Masters,4.2,88.5,89.0,4.2,Rural,100.0,80593,4,1
Female,Hispanic,27,Bachelors,1.2,68.6,51.2,2.6,Rural,65.9,75275,3,0
Male,White,50,Masters,8.7,79.7,49.6,1.1,Urban,56.5,94910,3,1
Male,Black,31,Masters,1.9,87.7,64.0,3.0,Urban,67.8,90107,2,0
Female,Hispanic,24,Bachelors,1.7,40.2,76.8,1.0,Suburban,31.5,72190,4,0
Male,White,51,Masters,0.6,79.3,73.5,2.4,Urban,58.2,82335,1,1
Male,White,35,Masters,17.8,58.1,73.5,1.8,Suburban,88.9,108758,3,1
Female,Asian,22,High School,2.1,58.4,52.9,2.2,Suburban,69.0,75050,4,0
Male,White,22,High School,3.7,66.9,56.8,1.1,Urban,8.1,90839,4,0
Female,Black,46,Masters,1.2,43.6,40.4,4.2,Suburban,26.9,57610,1,0
Female,Asian,31,Masters,0.6,60.1,63.5,1.4,Rural,54.2,77369,3,0
Female,Black,36,High School,8.1,71.6,71.7,3.3,Urban,41.4,81781,1,0
Female,Black,50,Bachelors,10.8,85.3,20.6,2.8,Suburban,70.3,91646,2,0
Female,Hispanic,42,PhD,6.0,64.0,55.8,2.0,Suburban,89.2,81125,3,0
Female,White,22,High School,4.7,59.6,40.7,3.5,Urban,90.5,83744,1,1
Female,Asian,33,High School,1.7,88.5,20.5,2.9,Suburban,30.8,76045,4,0
Female,White,23,Bachelors,17.3,73.6,94.8,2.3,Suburban,33.5,105241,1,1
Female,Hispanic,35,Masters,12.0,44.4,22.8,1.6,Urban,23.9,93400,3,0
Male,Black,22,PhD,2.5,100.0,41.9,4.1,Rural,61.4,88712,1,0
Male,White,39,PhD,0.3,69.3,41.3,2.2,Urban,65.8,85790,1,1
Male,Hispanic,39,Masters,1.9,76.0,44.9,2.2,Urban,28.1,90290,3,0
Female,Hispanic,52,Bachelors,1.2,100.0,86.3,4.4,Suburban,29.8,77492,3,0
Female,Black,26,High School,14.2,93.2,62.2,1.0,Suburban,22.1,104765,1,0
Male,Black,35,High School,6.8,73.1,26.4,3.4,Urban,52.6,94493,1,1
Male,Black,40,Bachelors,1.5,76.9,23.1,2.6,Urban,70.9,82373,1,0
Male,Asian,27,Bachelors,0.2,71.4,24.7,2.7,Urban,85.0,80690,4,0
Male,White,30,High School,9.0,30.2,51.7,2.7,Suburban,51.9,81724,1,1
Male,Asian,48,High School,2.0,74.2,66.1,5.0,Rural,80.2,75862,3,1
Male,White,31,High School,4.3,67.3,11.8,1.3,Suburban,22.6,92787,3,0
Male,Black,38,Masters,17.2,64.0,65.0,1.1,Rural,34.7,104887,2,1
Male,Asian,29,Masters,8.7,94.9,46.4,1.9,Suburban,79.9,91935,3,1
Male,Hispanic,54,Bachelors,4.5,37.3,47.1,3.9,Urban,60.2,78917,3,0
Female,White,22,Masters,1.3,81.3,86.6,4.5,Rural,59.1,76945,1,1
Male,Black,43,High School,6.2,31.9,56.9,2.4,Urban,79.6,68959,1,0
Male,Asian,26,Bachelors,0.9,99.7,0.8,3.3,Suburban,96.4,84955,3,0
Male,Black,33,High School,5.3,63.1,7.2,1.9,Rural,88.7,90522,1,0
Female,Hispanic,22,High School,2.1,43.4,76.6,4.0,Urban,75.4,71445,4,0
Female,Asian,31,High School,4.3,69.2,66.8,4.5,Rural,56.0,74832,4,0
Male,Black,37,Bachelors,1.6,79.0,63.4,3.2,Suburban,47.5,69654,1,0
Female,Hispanic,28,Masters,16.7,63.2,60.7,4.6,Urban,63.1,97308,3,1
Female,Black,55,Bachelors,0.6,55.7,59.3,4.0,Rural,0.0,64398,1,0
Male,Hispanic,38,Masters,2.3,37.2,10.3,2.1,Suburban,100.0,65227,4,0
Male,White,32,Bachelors,7.1,84.4,71.1,2.2,Urban,87.9,95559,1,1
Male,White,22,Masters,3.4,65.1,83.7,2.2,Urban,62.8,80545,2,1
Female,Hispanic,57,Bachelors,1.2,64.1,22.0,3.1,Urban,43.5,63109,4,0
Male,Hispanic,26,Masters,8.5,74.8,26.3,1.3,Rural,45.4,86619,3,0
Female,Hispanic,41,PhD,2.4,62.6,62.1,2.7,Suburban,38.4,75456,4,0
Male,Hispanic,52,Bachelors,1.2,79.0,59.8,1.4,Urban,64.7,79027,4,0
Male,Hispanic,45,High School,2.9,51.5,2.1,1.7,Suburban,28.9,66575,4,0
Male,Hispanic,28,Bachelors,2.3,74.8,81.0,1.9,Urban,37.4,85156,4,0
Male,Asian,22,High School,1.5,0.0,42.3,5.0,Urban,34.5,62284,3,0
Male,Hispanic,29,High School,5.6,73.6,47.1,3.3,Urban,18.9,84731,4,0
Female,Black,47,High School,0.3,31.3,88.6,1.0,Rural,69.1,60623,1,0
Male,White,39,Bachelors,4.1,55.2,72.1,2.1,Urban,72.4,81029,1,1
Female,Asian,32,High School,0.7,14.4,27.7,1.2,Suburban,50.4,55894,3,0
Male,White,54,Bachelors,3.6,24.3,66.4,3.3,Urban,39.7,66370,1,0
Male,Hispanic,34,Bachelors,8.5,71.8,96.1,1.0,Rural,59.6,91242,4,1
Female,Black,29,Masters,2.0,70.9,89.6,2.1,Urban,26.9,73217,2,0
Male,White,29,Masters,8.0,100.0,45.8,2.2,Urban,70.1,102273,3,1
Female,Asian,25,Masters,0.4,42.1,31.2,3.8,Suburban,54.8,69466,3,0
Male,Asian,38,High School,5.6,68.9,77.7,1.6,Urban,86.9,90350,4,1
Male,Hispanic,31,Masters,4.0,53.2,32.0,2.0,Urban,51.2,76039,4,0
Male,Asian,30,Masters,24.1,82.3,71.2,4.2,Suburban,74.5,131690,3,1
Female,White,46,Bachelors,3.5,81.6,64.9,1.1,Rural,45.6,75876,2,0
Female,White,25,High School,13.6,62.9,50.6,1.5,Rural,70.4,101281,3,1
Female,Hispanic,42,High School,6.3,39.5,21.9,1.0,Rural,39.0,75224,3,0
Female,Hispanic,39,High School,2.7,50.2,18.6,1.0,Urban,53.4,74087,3,0
Female,Asian,41,Masters,4.7,89.4,53.7,1.9,Urban,58.6,89743,3,0
Female,White,22,PhD,5.7,80.2,90.5,1.6,Urban,86.5,94444,1,1
Female,Black,38,High School,5.4,64.2,40.5,1.5,Rural,47.8,75886,3,0
Male,White,36,High School,10.7,78.0,23.6,1.1,Urban,82.4,102556,1,1
Male,Hispanic,28,High School,2.8,44.8,52.8,2.0,Suburban,47.0,65601,3,0
Female,Hispanic,25,High School,1.4,70.8,35.7,2.1,Urban,43.9,72848,4,0
Female,White,39,Bachelors,8.1,50.5,52.4,3.2,Urban,96.7,82930,1,0
Female,White,32,PhD,4.0,38.7,69.6,2.7,Suburban,21.4,72256,1,0
Female,Black,53,Bachelors,1.0,39.8,100.0,4.5,Urban,26.7,65961,1,0
Male,Hispanic,33,Bachelors,0.4,81.9,53.8,2.2,Suburban,67.2,77395,3,0
Male,White,38,Bachelors,7.2,79.8,60.8,1.0,Urban,73.8,101500,4,1
Female,Black,38,Bachelors,0.8,41.9,36.5,1.0,Suburban,65.8,59929,2,0
Male,Asian,29,High School,0.1,100.0,39.8,3.6,Rural,76.0,86806,4,0
Male,Hispanic,28,Bachelors,3.8,71.5,33.2,2.4,Urban,31.7,83020,4,0
Male,Asian,22,PhD,9.1,70.7,51.0,1.4,Rural,64.8,93875,4,0
Female,Asian,33,Bachelors,4.8,88.8,31.6,3.2,Urban,26.0,86372,3,0
Female,Black,46,High School,8.7,71.0,54.9,1.9,Rural,40.7,94312,1,0
Male,White,22,Bachelors,0.1,79.9,98.7,4.2,Urban,74.7,89624,1,1
Male,Black,33,Bachelors,3.6,71.6,20.8,1.1,Suburban,44.1,88734,3,0
Male,Black,35,High School,1.9,100.0,79.7,3.0,Urban,0.0,95538,2,0
Male,Hispanic,38,Masters,5.3,33.5,62.3,1.8,Urban,78.2,72438,4,0
Male,Black,37,Bachelors,11.9,25.4,80.5,2.0,Rural,63.2,98809,2,0
Female,Hispanic,43,Masters,7.9,83.2,59.9,1.0,Suburban,39.8,86946,4,0
Female,White,41,High School,1.0,58.4,45.1,2.7,Urban,28.8,78596,3,0
Female,White,53,Bachelors,12.3,49.0,100.0,2.2,Urban,34.4,93310,2,1
Male,Black,44,Bachelors,25.0,68.4,64.6,1.0,Suburban,61.8,126142,3,1
Male,White,27,High School,3.2,84.0,39.9,2.3,Urban,46.2,81948,2,1
Female,Hispanic,22,High School,9.8,79.8,58.3,1.4,Urban,52.0,94703,3,0
Male,Asian,38,Masters,0.4,77.5,16.7,1.4,Suburban,25.9,68269,4,0
Female,White,42,PhD,2.4,84.5,61.9,1.2,Urban,31.6,91076,2,0
Male,White,22,High School,7.7,86.0,58.8,4.3,Rural,81.1,97292,3,1
Female,White,28,High School,0.1,92.6,39.4,4.6,Suburban,73.8,81154,1,0
Male,Asian,28,Masters,1.9,74.1,25.0,2.2,Suburban,40.3,67173,3,0
Male,White,31,Bachelors,2.5,47.1,72.5,1.7,Urban,70.2,78406,2,1
Female,Asian,41,Masters,3.4,72.2,22.9,1.5,Suburban,74.0,77375,3,0
Female,Asian,47,Masters,0.5,30.1,74.6,1.3,Urban,77.0,56984,3,0
Male,Black,46,Bachelors,14.5,57.9,62.4,4.3,Suburban,53.4,94864,1,1
Male,Hispanic,43,Masters,3.2,100.0,50.5,1.0,Urban,85.1,81392,3,0
Male,Hispanic,41,Bachelors,4.6,65.2,0.0,3.1,Urban,63.2,80747,3,0
Male,Hispanic,49,Bachelors,0.1,94.3,31.5,1.0,Urban,28.6,77230,3,0
Male,Hispanic,36,Masters,8.1,85.4,92.4,2.7,Suburban,74.3,103655,4,1
Female,White,30,Bachelors,9.0,73.8,54.5,2.8,Urban,92.7,99479,2,1
Male,Hispanic,32,High School,4.6,71.3,40.4,3.0,Rural,91.9,82345,3,0
Male,Black,42,Bachelors,5.8,58.5,33.7,1.9,Urban,95.5,85352,3,0
Male,Black,22,Bachelors,0.3,79.5,14.7,1.0,Rural,21.3,77468,1,0
Female,White,22,Masters,1.9,80.4,27.9,1.0,Urban,57.8,82042,4,0
Female,Asian,31,Bachelors,1.8,77.9,54.4,1.0,Rural,75.1,74117,4,0
Male,White,29,High School,4.5,64.5,28.6,2.5,Suburban,54.8,80251,2,0
Male,White,38,PhD,0.4,84.4,24.9,4.8,Rural,19.2,84266,1,0
Male,White,56,Masters,10.0,37.3,71.7,2.5,Urban,74.0,94309,3,1
Female,Hispanic,43,High School,25.0,48.8,79.2,5.0,Suburban,53.7,111565,3,1
Female,White,34,PhD,6.3,91.7,64.8,1.6,Urban,65.4,94074,1,1
Male,White,42,Masters,1.5,66.2,14.9,3.2,Urban,46.3,77880,2,0
Male,Hispanic,35,Bachelors,2.9,70.6,63.7,3.0,Suburban,47.8,84816,4,0
Female,Black,34,Masters,8.1,84.4,11.5,5.0,Suburban,65.0,91958,1,0
Male,Black,22,Bachelors,0.9,56.1,49.9,1.0,Suburban,52.7,72353,1,0
Male,Asian,33,High School,0.5,51.3,74.2,1.1,Urban,35.2,70249,4,0
Female,White,30,High School,12.3,57.2,22.7,4.3,Suburban,43.2,97491,1,1
Female,White,27,Masters,0.6,98.1,62.0,2.0,Urban,73.0,76395,1,1
Female,White,41,Masters,1.3,69.4,4.6,4.1,Urban,90.4,74523,2,1
Male,Asian,33,Masters,4.4,61.4,83.9,1.0,Urban,58.3,93649,3,0
Male,White,38,High School,6.6,78.3,68.2,1.0,Urban,86.6,96189,3,1
Female,Asian,33,Masters,4.9,71.7,7.1,3.0,Urban,86.0,90577,3,0
Male,Hispanic,39,High School,0.1,86.0,19.4,3.0,Urban,71.1,89152,3,0
Female,Asian,26,High School,1.8,55.5,40.0,2.3,Suburban,58.3,75168,4,0
Female,Black,45,High School,6.9,81.1,29.9,3.6,Suburban,51.7,80539,2,0
Female,White,22,Bachelors,1.6,19.7,12.5,4.0,Suburban,84.1,60130,1,0
Female,Black,45,Bachelors,11.5,79.1,35.5,1.0,Urban,18.2,90395,1,0
Female,Hispanic,28,Masters,0.2,60.7,13.5,2.6,Urban,67.1,58962,3,0
Female,White,22,Bachelors,4.0,78.4,63.1,1.1,Rural,90.9,82288,2,1
Female,Hispanic,36,Masters,15.3,73.7,48.3,1.8,Suburban,90.1,99426,4,1
Female,Hispanic,32,High School,3.3,52.8,86.8,2.2,Urban,17.5,70661,3,0
Female,Asian,23,PhD,5.8,88.6,73.7,2.1,Urban,33.0,84397,3,0
Male,White,33,Bachelors,1.7,100.0,34.6,5.0,Urban,87.3,93358,1,1
Male,Hispanic,22,Masters,11.6,67.2,0.0,1.0,Rural,42.1,96306,3,0
Male,White,22,Masters,2.7,43.5,82.6,3.6,Rural,44.2,78459,2,1
Female,Asian,38,Masters,1.1,100.0,58.5,5.0,Rural,56.5,84352,4,0
Female,White,38,High School,1.5,40.8,44.3,1.1,Suburban,39.7,71357,2,0
Female,White,26,Masters,0.1,73.1,38.8,4.4,Urban,72.7,67404,2,0
Female,White,22,Masters,1.1,74.7,36.3,1.2,Suburban,75.6,67883,1,0
Female,Hispanic,50,High School,23.3,29.6,56.8,1.0,Suburban,50.8,103168,4,0
Male,Black,24,Bachelors,5.1,65.2,52.8,1.0,Rural,82.2,87891,1,0
Male,Asian,33,Bachelors,13.1,88.3,45.1,2.3,Urban,81.3,105653,3,1
Male,White,27,Masters,6.1,100.0,88.5,2.0,Urban,41.7,100285,1,1
Male,White,35,Bachelors,2.3,77.2,53.3,1.6,Suburban,46.4,82812,1,0
Male,Hispanic,43,Bachelors,9.7,92.3,60.6,1.9,Urban,33.3,106308,3,0
Female,Hispanic,37,Bachelors,6.3,46.9,34.1,1.0,Urban,48.4,76601,3,0
Female,Hispanic,50,Masters,1.8,44.8,44.2,1.0,Urban,50.6,73418,4,0
Female,Asian,30,High School,5.1,77.0,21.1,2.5,Suburban,84.4,82927,3,0
Male,Black,26,Masters,2.2,59.9,31.7,1.5,Suburban,53.3,83583,1,0
Male,White,36,Bachelors,2.1,38.0,49.1,4.1,Urban,77.9,82764,3,1
Male,White,41,High School,11.5,92.5,59.9,1.8,Rural,86.7,114401,1,1
Female,Asian,36,PhD,19.3,100.0,15.9,1.0,Rural,54.3,120459,3,1
Female,Asian,26,PhD,6.9,74.7,41.0,3.3,Urban,18.1,86731,3,0
Female,Hispanic,22,High School,4.4,74.6,65.8,3.8,Rural,85.9,79050,3,0
Male,Black,35,Masters,2.1,38.3,64.5,1.2,Urban,79.7,71666,2,0
Male,Hispanic,53,Masters,1.9,64.4,17.2,3.9,Urban,43.5,68651,3,0
Male,Black,22,High School,3.7,38.0,91.1,4.0,Urban,74.9,65610,1,0
Female,Black,22,Masters,0.9,44.9,64.9,1.0,Urban,43.2,67472,1,0
Male,Black,61,Masters,0.9,86.5,41.2,5.0,Urban,39.5,90785,2,0
Female,White,26,Bachelors,2.6,53.4,34.6,1.3,Suburban,49.2,65851,1,0
Female,White,32,Masters,4.0,80.0,49.1,3.0,Urban,55.8,95312,2,0
Female,White,41,Bachelors,1.3,75.7,47.1,2.3,Urban,53.5,74023,2,0
Male,White,43,Bachelors,2.8,79.1,17.3,1.4,Urban,66.8,90857,1,0
Male,White,23,Bachelors,1.9,93.5,62.9,1.4,Urban,62.5,91330,1,1
Male,Hispanic,37,Masters,1.4,34.3,38.9,2.4,Urban,94.9,73098,4,0
Male,White,38,PhD,2.6,80.7,39.1,1.1,Suburban,62.3,88429,1,1
Female,Asian,30,Bachelors,4.4,86.1,37.2,1.6,Urban,88.0,89139,3,0
Male,Asian,25,Masters,4.7,91.3,71.2,4.6,Suburban,71.2,93293,3,1
Male,White,37,Masters,9.5,48.1,55.3,2.2,Urban,68.2,91249,1,1
Male,Hispanic,31,Bachelors,17.0,92.0,69.0,2.5,Urban,98.0,118047,3,1
Male,White,29,Bachelors,4.3,76.6,52.0,4.6,Suburban,100.0,88643,2,1
Female,White,37,Bachelors,3.1,75.2,83.2,2.0,Urban,59.1,85080,1,1
Female,Hispanic,22,High School,4.0,83.9,54.4,1.0,Urban,40.6,86590,3,0
Male,Hispanic,34,Masters,6.8,86.8,81.6,3.4,Urban,29.0,103233,3,0
Female,Hispanic,43,Masters,19.3,78.4,0.0,2.0,Urban,46.3,112248,3,0
Male,White,41,Bachelors,1.6,57.7,5.8,1.3,Urban,44.8,78823,1,0
Male,Black,40,Masters,2.6,66.4,44.9,1.4,Rural,69.6,80161,1,0
Female,White,37,High School,2.4,40.9,22.5,2.3,Rural,50.7,71995,1,0
Male,White,35,Masters,2.1,85.3,56.3,2.0,Rural,81.7,83952,3,1
Male,White,33,High School,12.3,67.8,61.7,1.0,Suburban,51.3,92105,1,1
Female,Asian,34,High School,3.2,73.2,65.4,3.6,Urban,10.2,70554,3,0
Male,Asian,39,Masters,3.6,92.8,12.0,2.3,Rural,96.2,84444,4,1
Female,Asian,42,High School,15.9,64.5,37.0,2.4,Urban,34.2,98271,3,0
Male,Asian,44,PhD,7.3,58.6,64.6,3.8,Urban,64.1,86734,3,1
Female,White,42,Masters,5.6,81.8,40.6,2.5,Urban,84.0,89993,4,1
Female,Black,37,Bachelors,1.8,76.9,82.7,1.7,Suburban,0.0,77310,2,0
Male,Hispanic,45,Bachelors,3.9,47.5,63.1,2.4,Urban,66.2,82411,3,0
Female,White,37,Bachelors,1.1,79.1,44.8,4.6,Urban,51.2,75961,2,0
Female,Hispanic,33,Masters,0.2,78.1,77.6,1.0,Suburban,0.0,70574,3,0
Female,Black,45,Masters,0.8,51.0,30.0,4.0,Rural,27.5,69853,1,0
Female,Asian,42,PhD,11.8,54.5,13.3,1.0,Urban,69.7,86902,3,0
Female,Asian,36,Masters,2.2,72.5,41.0,1.9,Rural,35.8,68760,3,0
Male,Black,22,High School,0.5,73.4,20.7,2.0,Urban,45.2,79652,2,0
Male,Asian,56,Bachelors,2.7,69.2,36.7,4.9,Urban,83.2,73368,3,0
Male,Asian,43,High School,13.1,67.8,48.6,1.0,Urban,100.0,97214,4,1
Male,White,37,Masters,9.9,74.9,25.7,1.4,Rural,79.2,110187,2,1
Female,White,37,Masters,18.9,98.0,52.7,3.0,Urban,96.3,124277,1,1
