Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,Asian,22,Masters,2.7,100.0,67.9,1.7,Suburban,32.7,88498,4,1
Male,Hispanic,29,PhD,3.6,75.8,0.0,1.4,Suburban,39.6,90770,3,0
Male,Black,26,Masters,5.5,49.5,63.8,4.9,Rural,78.2,82023,1,1
Male,Hispanic,56,Masters,2.7,89.1,50.0,2.8,Urban,62.5,92966,4,0
Female,Black,36,High School,0.6,9.4,37.1,1.5,Rural,0.0,58408,2,0
Female,Black,22,Bachelors,2.5,64.5,47.0,2.3,Suburban,16.5,72392,1,0
Male,Asian,24,Bachelors,2.1,100.0,71.3,1.3,Rural,76.9,89498,4,1
Male,Hispanic,52,PhD,3.6,75.7,48.3,1.2,Urban,74.0,89282,4,0
Female,Black,32,Masters,2.5,58.7,92.0,1.0,Urban,67.5,68338,2,0
Female,White,58,High School,12.1,44.9,72.2,1.5,Rural,33.5,89445,1,0
Male,White,29,Masters,4.5,70.1,9.7,1.6,Urban,81.9,92614,1,1
Male,White,40,Bachelors,3.5,39.3,65.5,2.2,Rural,75.0,91714,1,1
Male,White,22,Bachelors,1.6,96.6,20.0,1.0,Suburban,37.0,93990,2,0
Male,Black,37,PhD,1.2,64.0,51.3,1.9,Suburban,9.9,82927,1,0
Male,White,43,Bachelors,6.9,82.9,31.6,3.2,Suburban,77.3,99110,3,1
Male,Black,39,Bachelors,0.8,46.1,26.9,2.6,Suburban,59.5,70470,1,0
Female,White,41,PhD,6.7,63.0,76.0,1.0,Suburban,65.9,91267,2,0
Female,Asian,35,Bachelors,14.1,58.2,56.4,2.2,Urban,27.4,95593,3,0
Male,Black,22,Masters,5.8,87.2,30.4,1.0,Rural,60.9,95297,1,0
Male,White,55,Masters,1.6,57.2,72.6,3.3,Suburban,100.0,75143,2,1
Male,Black,22,Masters,4.4,91.9,57.1,2.3,Suburban,40.0,86657,2,0
Female,Hispanic,62,Bachelors,3.3,64.2,21.5,3.1,Urban,77.4,77291,4,0
Female,Asian,48,Masters,3.2,94.6,34.0,1.5,Urban,65.0,89161,3,0
Female,Hispanic,22,Bachelors,0.8,93.5,36.1,2.0,Urban,20.7,80742,4,0
Male,White,22,Masters,0.9,68.3,53.8,1.0,Suburban,70.1,77854,1,1
Male,Black,37,High School,3.5,32.0,51.5,1.0,Urban,52.0,73214,1,0
Male,Hispanic,45,PhD,1.8,81.1,25.7,1.6,Urban,50.5,81575,3,0
Male,White,41,Masters,6.9,79.2,51.5,3.1,Rural,90.3,99595,1,1
Female,Asian,31,Bachelors,6.0,71.8,20.1,2.1,Suburban,11.3,90035,3,0
Female,White,33,Masters,13.9,60.1,97.8,1.6,Suburban,49.5,102762,2,1
Female,Black,37,Bachelors,0.5,40.6,35.9,1.0,Rural,55.4,56324,1,0
Male,Asian,25,Bachelors,2.7,88.1,58.7,1.3,Rural,16.9,89559,3,0
Female,Hispanic,42,Bachelors,0.8,59.4,37.0,1.5,Urban,39.1,58118,4,0
Female,White,35,Bachelors,7.3,60.8,60.8,1.5,Urban,30.6,87391,4,0
Female,White,52,Masters,2.9,73.4,74.8,1.8,Suburban,43.2,75331,1,0
Male,Black,22,Bachelors,3.3,53.9,28.4,4.3,Urban,65.4,83560,2,0
Female,Hispanic,28,Bachelors,0.8,86.1,20.8,2.1,Urban,59.2,82253,4,0
Female,Asian,29,High School,5.4,79.9,29.3,2.1,Urban,66.4,87188,3,0
Male,White,43,Bachelors,17.3,80.3,79.7,2.3,Urban,54.2,120732,1,1
Male,Hispanic,26,Masters,24.4,94.3,15.3,2.1,Urban,33.0,139102,4,1
Female,White,27,Bachelors,1.6,91.0,73.2,2.1,Urban,39.0,87566,2,0
Male,White,38,Bachelors,1.0,70.1,68.5,5.0,Urban,59.2,80182,1,1
Male,Asian,44,Masters,6.5,73.5,5.4,1.2,Suburban,91.8,94584,3,1
Female,White,42,High School,4.1,75.9,50.1,4.3,Suburban,54.8,81854,1,1
Male,Asian,22,Masters,25.0,90.4,98.0,1.0,Urban,30.0,137255,3,1
Female,Hispanic,30,Bachelors,0.3,78.1,14.0,4.2,Urban,43.9,77458,3,0
Male,Hispanic,49,Masters,3.2,51.3,48.9,1.0,Rural,0.0,82092,3,0
Female,White,34,Masters,1.2,59.7,40.6,2.0,Suburban,11.6,71972,1,0
Male,White,48,Bachelors,3.9,85.2,67.0,1.3,Suburban,68.3,91327,1,1
Male,White,45,Bachelors,3.9,73.7,27.4,1.1,Suburban,100.0,85280,2,1
Male,White,52,Masters,3.9,77.4,25.5,1.2,Urban,82.3,89763,4,1
Male,Hispanic,22,High School,10.7,72.0,86.5,1.1,Urban,92.9,94390,3,1
Male,White,38,Bachelors,0.3,60.8,25.5,1.2,Urban,42.6,72886,1,0
Female,Black,27,Masters,3.2,67.3,96.5,2.5,Suburban,71.8,81238,1,0
Female,Asian,22,High School,0.6,63.1,32.4,1.3,Urban,47.8,74055,4,0
Male,Asian,40,High School,2.1,53.8,92.1,1.4,Suburban,79.1,75173,3,1
Female,Hispanic,22,PhD,2.5,87.8,30.4,1.2,Urban,81.9,80333,3,0
Female,White,36,PhD,2.3,60.3,46.4,3.4,Suburban,47.6,76365,2,0
Female,Hispanic,30,Masters,2.0,93.5,57.4,1.0,Urban,16.8,87550,4,0
Female,Black,36,Masters,0.7,63.3,34.6,1.8,Urban,45.4,64218,1,0
Female,Asian,43,Masters,2.5,83.3,57.6,3.4,Suburban,91.1,91969,3,1
Male,Hispanic,22,High School,9.2,48.6,1.4,1.2,Suburban,72.3,85617,3,0
Male,Hispanic,45,Masters,4.9,30.4,71.4,1.0,Rural,73.2,80450,3,0
Female,White,25,Masters,0.7,47.6,39.9,1.0,Urban,20.5,59518,3,0
Male,White,39,Bachelors,2.2,83.9,0.0,3.3,Urban,34.3,87841,1,0
Female,White,30,PhD,25.0,100.0,68.1,4.1,Suburban,78.1,140712,1,1
Female,White,44,Masters,4.1,50.9,58.0,1.0,Urban,57.7,84241,2,0
Male,Black,47,High School,7.2,47.0,50.6,1.0,Urban,74.5,76082,1,0
Male,White,31,PhD,6.8,46.5,54.1,4.5,Rural,72.3,72623,1,1
Female,White,42,High School,6.5,71.4,91.2,1.1,Urban,13.2,81658,1,0
Female,White,49,Masters,3.0,80.0,40.9,1.2,Urban,59.0,85687,1,0
Female,Asian,30,Bachelors,4.6,71.9,56.0,1.9,Suburban,71.8,85772,3,0
Female,White,31,Bachelors,0.0,38.3,83.9,2.9,Suburban,11.0,70054,1,0
Male,Hispanic,30,Bachelors,0.6,35.3,37.1,1.0,Rural,64.7,59552,3,0
Male,White,22,Masters,3.2,100.0,63.8,4.5,Rural,100.0,90436,2,1
Female,Asian,28,Masters,4.1,64.2,25.8,1.5,Urban,92.2,77902,3,0
Male,Black,33,PhD,10.3,89.0,67.7,1.0,Rural,15.2,100943,2,0
Female,Asian,38,Masters,18.9,94.7,43.7,1.5,Urban,69.0,125138,4,1
Male,Black,33,Masters,7.5,100.0,25.5,3.0,Urban,62.4,96297,1,1
Male,Asian,22,Bachelors,3.7,54.1,22.7,2.3,Suburban,100.0,72570,3,0
Male,White,27,Bachelors,1.5,79.1,49.0,5.0,Urban,47.7,88363,2,1
Female,White,22,Bachelors,0.4,45.9,34.8,2.5,Urban,59.4,63357,1,0
Male,White,30,High School,0.7,69.4,97.6,3.5,Rural,46.1,85237,1,0
Male,White,22,Bachelors,2.1,38.8,41.2,1.7,Rural,100.0,71873,1,0
Female,Hispanic,23,Bachelors,2.3,83.6,0.0,1.0,Suburban,81.4,75078,3,0
Male,White,32,High School,4.5,54.3,70.5,1.1,Urban,61.8,83916,1,1
Male,Asian,33,Masters,4.8,70.0,38.0,1.4,Urban,49.4,84747,3,0
Female,White,38,Bachelors,5.4,73.9,80.9,3.3,Suburban,50.3,78608,2,0
Male,White,53,High School,4.0,70.0,54.6,1.8,Urban,67.8,88542,2,1
Female,Asian,30,PhD,1.0,100.0,53.6,2.4,Suburban,82.5,76688,3,0
Male,White,52,PhD,6.9,77.3,62.9,1.0,Urban,36.3,91240,2,1
Male,Black,24,Bachelors,0.5,79.8,24.5,1.8,Suburban,43.0,82184,1,0
Female,White,22,Bachelors,25.0,81.5,2.1,2.3,Urban,64.5,134908,2,1
Male,White,53,Masters,2.0,30.2,44.3,2.8,Urban,76.9,70022,1,0
Male,Hispanic,49,Masters,3.4,88.3,33.5,2.3,Rural,26.9,88110,4,0
Male,White,29,PhD,8.5,40.0,82.5,1.6,Suburban,86.1,84370,3,1
Male,Black,26,Bachelors,19.9,65.6,25.7,2.8,Rural,52.7,103216,2,1
Female,Asian,32,Masters,12.3,93.9,45.8,2.2,Suburban,100.0,104595,4,1
Female,Black,40,Bachelors,1.6,21.9,58.6,1.4,Urban,26.4,63625,3,0
Male,Black,29,High School,5.1,27.6,31.4,1.0,Urban,73.4,73640,1,0
Female,Black,28,Bachelors,0.4,81.0,64.9,3.1,Suburban,32.3,73930,1,0
Male,Black,23,PhD,1.0,88.8,16.0,1.9,Urban,31.1,84939,4,0
Male,White,22,Bachelors,1.3,85.5,58.7,1.5,Urban,68.2,86195,3,1
Male,White,60,Bachelors,9.0,68.6,51.5,1.2,Rural,17.4,104248,1,0
Male,White,30,Bachelors,0.1,24.1,43.1,2.9,Suburban,81.4,67806,2,0
Male,Hispanic,27,Bachelors,21.0,77.3,45.3,1.0,Suburban,100.0,119885,3,1
Female,Hispanic,36,Bachelors,5.7,83.2,12.6,2.8,Urban,73.3,91262,3,0
Male,White,40,Bachelors,3.9,85.2,43.1,5.0,Urban,51.9,84393,1,1
Male,Black,39,Bachelors,1.1,62.0,0.0,4.8,Urban,75.1,74748,1,0
Male,White,26,Masters,6.1,59.7,85.2,5.0,Urban,72.9,84744,1,1
Male,Black,28,High School,11.0,81.7,73.4,1.0,Rural,66.7,104340,2,1
Female,Hispanic,31,PhD,10.9,27.5,62.9,1.2,Suburban,48.4,77184,4,0
Male,White,22,Bachelors,3.9,40.8,71.3,1.4,Suburban,42.9,90052,1,0
Male,White,36,High School,6.0,80.1,51.2,2.2,Suburban,84.4,93945,1,1
Male,Asian,32,Bachelors,2.5,92.0,100.0,3.5,Urban,100.0,86913,4,1
Female,White,48,High School,1.5,72.0,66.9,5.0,Urban,27.5,75375,2,0
Male,White,50,Bachelors,4.4,83.5,10.4,5.0,Urban,58.6,92749,1,1
Male,Hispanic,32,Masters,3.3,36.6,31.8,1.1,Suburban,52.9,71656,4,0
Female,Hispanic,39,Bachelors,5.9,90.9,47.8,1.0,Urban,43.7,82096,4,0
Male,White,29,High School,0.2,53.4,87.4,2.6,Urban,73.2,67152,1,1
Female,White,36,Bachelors,3.6,70.6,15.1,2.3,Suburban,69.6,77803,1,0
Female,White,44,Masters,2.8,42.4,87.7,1.0,Urban,67.3,85109,1,0
Male,White,42,Masters,1.0,64.8,45.8,1.0,Urban,62.8,85284,1,0
Female,White,41,High School,0.0,68.0,82.8,4.1,Rural,68.9,75196,1,0
Female,Black,34,Masters,0.6,92.5,16.2,1.0,Urban,30.5,74111,3,0
Female,Hispanic,53,High School,2.6,39.1,53.6,3.5,Rural,11.6,66753,3,0
Male,Hispanic,51,Masters,4.8,86.9,37.8,1.0,Rural,17.9,87353,4,0
Male,White,39,Bachelors,13.5,58.3,91.7,1.3,Urban,68.0,106161,1,1
Male,White,39,Bachelors,1.4,63.4,38.9,5.0,Urban,48.7,80205,1,1
Female,Hispanic,40,PhD,3.8,63.9,55.9,1.8,Urban,36.4,74260,4,0
Male,Black,27,Bachelors,2.4,62.3,36.5,1.7,Suburban,35.2,82730,3,0
Female,Hispanic,39,High School,1.2,27.2,47.8,1.1,Rural,23.3,52117,3,0
Female,White,35,Masters,0.4,93.0,32.1,1.2,Urban,18.1,70495,1,0
Female,White,30,High School,3.9,67.1,21.4,1.0,Urban,37.3,73688,3,0
Female,Hispanic,38,PhD,3.1,46.6,93.8,1.0,Suburban,57.1,78775,4,0
Male,Asian,34,Masters,0.1,70.5,5.0,1.3,Suburban,56.9,79448,4,0
Male,Hispanic,30,High School,1.9,32.5,5.2,1.0,Suburban,16.2,64264,3,0
Female,White,29,Bachelors,0.5,46.9,4.9,2.5,Rural,50.7,69212,1,0
Female,White,33,High School,9.3,62.8,55.4,1.5,Suburban,71.0,96354,2,1
Female,Asian,22,Bachelors,11.6,32.4,46.7,3.2,Suburban,39.9,73200,3,0
Female,Black,45,Masters,3.0,54.4,38.3,3.9,Urban,47.7,60711,2,0
Female,White,47,Bachelors,10.0,33.3,74.0,1.5,Rural,2.0,86735,1,0
Female,White,27,Bachelors,3.4,64.6,37.7,2.5,Suburban,92.9,83563,1,1
Male,Black,25,Masters,5.5,75.3,73.0,1.0,Rural,18.7,89362,1,0
Female,Black,22,Masters,12.2,38.6,34.3,2.8,Urban,56.3,83921,2,0
Male,Hispanic,43,High School,5.9,58.5,31.0,2.1,Suburban,66.0,80598,3,0
Female,White,42,Masters,9.1,88.2,62.0,1.6,Urban,63.8,96673,3,1
Male,White,25,PhD,11.1,42.4,16.1,3.3,Urban,85.3,95761,1,1
Female,Hispanic,46,Bachelors,6.0,49.4,44.9,2.3,Suburban,0.0,72066,3,0
Male,Asian,22,Bachelors,2.0,45.2,0.5,1.0,Urban,25.9,66943,3,0
Male,Hispanic,32,Bachelors,11.6,52.2,27.9,1.0,Urban,66.0,91136,3,0
Female,Black,47,Bachelors,1.4,14.8,66.5,2.2,Rural,52.9,42950,1,0
Female,White,22,Masters,3.3,63.1,24.7,1.7,Rural,33.7,73768,2,0
Male,Asian,29,PhD,10.5,61.4,30.8,1.2,Suburban,48.9,97981,4,1
Female,White,36,Bachelors,0.3,80.0,71.4,2.4,Rural,75.1,84950,1,0
Female,Asian,28,Bachelors,0.6,61.0,65.5,1.0,Urban,61.7,71624,3,0
Male,White,46,Bachelors,4.4,31.1,40.8,2.6,Urban,93.4,76305,1,1
Male,White,51,Masters,8.9,44.3,74.4,1.7,Urban,66.8,96290,4,1
Female,White,39,Masters,7.8,39.9,75.9,1.6,Rural,57.8,85964,2,0
Male,Hispanic,23,High School,3.2,89.7,26.9,2.1,Urban,100.0,87324,3,0
Female,White,26,Bachelors,21.6,64.9,61.2,1.3,Suburban,100.0,111627,2,1
Female,Hispanic,41,Bachelors,1.6,76.5,26.7,1.0,Suburban,49.9,69565,3,0
Female,Hispanic,34,Masters,4.7,86.9,77.8,1.0,Suburban,36.8,88346,4,0
Male,Black,22,High School,0.2,56.6,22.5,1.0,Suburban,57.4,80592,1,0
Male,Black,49,Masters,1.3,72.6,83.4,2.5,Urban,55.0,89906,4,0
Female,White,39,Bachelors,0.3,83.5,70.7,1.0,Suburban,71.5,68863,2,0
Male,Hispanic,36,PhD,3.5,80.6,60.5,1.0,Suburban,17.2,91398,3,0
Female,White,35,High School,3.8,69.7,16.2,3.1,Rural,18.4,79953,2,0
Male,Hispanic,22,Masters,1.7,84.8,33.2,1.9,Suburban,92.1,88851,3,0
Male,White,24,Masters,3.7,92.7,36.2,1.3,Urban,37.2,92968,1,0
Female,White,63,PhD,4.1,76.9,55.6,1.8,Rural,45.0,87606,1,0
Female,White,38,Masters,1.1,61.6,16.0,5.0,Urban,19.7,72989,1,0
Female,Hispanic,34,PhD,8.7,75.4,67.1,4.9,Rural,18.8,87707,3,0
Female,White,57,High School,2.8,63.5,59.2,1.4,Urban,63.5,74564,1,0
Male,Asian,29,High School,3.3,73.2,28.6,3.9,Suburban,100.0,87664,3,1
Female,White,28,Bachelors,7.1,59.1,99.7,2.0,Urban,50.1,92590,1,1
Female,White,35,Masters,7.6,93.9,56.6,1.6,Urban,43.9,97782,1,0
Male,White,43,Bachelors,1.3,76.3,16.5,2.4,Urban,89.9,83431,1,1
Female,White,36,PhD,13.4,26.2,58.1,2.3,Urban,18.6,78400,1,0
Male,Asian,41,Bachelors,0.3,100.0,77.9,2.4,Suburban,85.7,82651,3,1
Male,Asian,24,Masters,25.0,88.3,76.2,2.4,Rural,65.9,134699,4,1
Female,Hispanic,22,PhD,5.6,92.7,42.6,1.1,Urban,54.5,89981,3,0
Female,White,22,Masters,2.9,37.1,31.6,3.7,Suburban,32.1,66280,1,0
Female,White,28,Bachelors,3.7,77.3,55.4,1.5,Suburban,78.1,80981,1,0
Female,White,36,Bachelors,14.0,68.4,55.5,3.1,Urban,71.7,100879,1,1
Male,Hispanic,43,Bachelors,6.9,44.8,30.9,1.2,Urban,51.2,76198,3,0
Female,White,22,Bachelors,5.1,70.9,44.8,1.5,Suburban,97.4,82918,1,1
Female,Hispanic,28,Bachelors,1.8,51.2,30.7,1.9,Suburban,51.0,70128,3,0
Female,White,48,Masters,5.1,63.7,57.1,1.5,Urban,28.9,69254,1,0
Female,Hispanic,44,Masters,3.3,48.2,11.1,1.0,Suburban,30.1,76231,4,0
Male,White,22,Masters,4.9,78.5,23.9,1.2,Urban,48.7,92705,2,0
Female,White,32,Masters,1.4,68.6,67.2,2.4,Suburban,77.5,74477,1,0
Female,White,33,Masters,18.3,54.1,52.9,2.0,Suburban,72.9,110365,1,1
Male,White,40,Bachelors,0.6,80.5,52.4,1.0,Urban,96.8,82467,1,1
Female,Asian,40,Masters,1.9,55.7,96.9,1.0,Rural,19.9,72040,4,0
Male,Black,31,Masters,5.5,100.0,72.5,4.9,Suburban,82.4,103935,3,1
Male,White,22,High School,1.8,88.5,51.2,1.9,Suburban,49.7,90951,3,1
Male,White,41,Bachelors,3.6,51.9,21.0,3.3,Urban,100.0,80391,3,1
Female,Asian,28,Masters,9.0,37.0,66.1,1.3,Urban,70.1,81998,3,0
Female,White,41,Masters,3.8,89.5,46.6,1.4,Urban,12.2,81962,1,0
Male,White,41,High School,7.5,47.3,35.9,3.4,Rural,49.9,79522,1,1
Female,White,41,Bachelors,14.4,46.8,28.4,1.7,Suburban,58.9,96082,1,0
Female,Asian,22,Masters,8.2,93.1,39.7,1.0,Urban,43.0,94751,4,0
Female,Black,35,Masters,9.6,74.8,24.8,1.0,Urban,83.1,84245,1,0
Male,Asian,22,Bachelors,1.1,90.9,75.1,1.7,Urban,75.6,80664,4,1
Female,White,30,Masters,0.7,98.4,36.3,2.9,Urban,33.1,82884,1,0
Female,White,29,Bachelors,9.4,64.4,27.3,1.6,Urban,58.3,98972,3,1
Male,White,33,Masters,1.5,85.6,81.5,1.2,Rural,82.4,86575,1,1
Female,White,30,Bachelors,0.8,82.4,90.1,5.0,Urban,35.2,77909,1,1
Female,White,31,Bachelors,0.9,43.4,39.7,2.0,Rural,71.4,64222,1,0
Female,White,29,Bachelors,3.9,82.8,75.0,1.3,Urban,56.1,95157,1,0
Female,Asian,24,High School,8.9,76.5,60.9,1.0,Rural,53.7,88181,3,1
Male,White,22,Bachelors,12.2,52.1,64.6,1.8,Urban,50.3,98373,1,1
Male,Asian,22,Bachelors,2.4,49.9,20.5,1.1,Rural,100.0,77159,4,0
Male,Hispanic,27,High School,3.5,52.3,20.8,1.4,Suburban,51.2,83429,3,0
Male,Hispanic,36,PhD,2.8,62.8,19.4,1.4,Urban,56.7,89399,3,0
Female,White,35,Bachelors,1.6,83.2,22.6,3.8,Rural,89.8,75817,1,1
Female,White,34,Bachelors,0.6,60.3,52.6,1.5,Urban,23.8,61080,2,0
Female,White,27,Bachelors,8.9,57.8,26.8,1.1,Suburban,68.4,88818,4,0
Female,White,30,Bachelors,2.1,69.9,95.3,5.0,Suburban,92.2,89052,1,1
Female,White,55,Bachelors,24.7,73.4,22.0,2.0,Rural,96.3,125743,2,1
Female,White,22,Bachelors,4.2,82.1,39.8,1.2,Urban,91.3,86988,2,1
Female,Asian,37,High School,7.7,14.7,62.2,2.1,Urban,58.2,73132,3,0
Male,Asian,22,Masters,8.7,51.7,78.1,2.3,Suburban,86.6,96705,3,1
Female,White,47,Masters,15.2,25.2,37.6,2.0,Urban,38.0,95440,1,0
Male,Black,32,Bachelors,2.6,67.0,37.7,5.0,Rural,42.4,75340,1,0
Female,White,52,High School,25.0,40.5,50.2,3.4,Suburban,80.4,116670,2,1
Male,Hispanic,40,Bachelors,9.8,70.9,18.9,3.5,Rural,86.1,90925,3,1
Female,White,40,Bachelors,1.4,40.0,71.5,1.0,Suburban,24.6,68920,1,0
Female,White,24,Masters,2.6,52.3,33.7,1.3,Suburban,74.9,75338,3,0
Male,Asian,32,Masters,2.4,69.2,32.8,1.1,Urban,61.6,82979,3,0
Male,White,25,Masters,2.9,56.3,64.2,1.5,Urban,25.7,85619,2,0
Male,White,57,Masters,16.5,67.5,77.1,1.1,Suburban,68.4,118555,2,1
Female,Hispanic,23,Bachelors,2.2,79.9,81.2,1.7,Urban,52.5,78359,3,0
Male,Asian,22,High School,0.2,38.2,40.8,1.3,Suburban,89.2,60368,3,0
Female,White,43,Bachelors,0.5,43.4,36.6,2.4,Urban,92.8,66234,1,0
Male,Hispanic,44,High School,24.5,78.7,35.5,1.1,Urban,72.5,128229,3,1
Male,Asian,42,Masters,3.0,90.4,76.9,2.5,Urban,83.7,80541,3,1
Male,Asian,41,Masters,5.9,83.9,28.9,1.0,Suburban,48.7,95891,4,0
Male,Asian,22,Bachelors,16.7,75.2,47.2,2.0,Urban,41.2,117184,3,1
Female,Hispanic,36,Masters,6.5,18.3,52.8,1.8,Urban,42.0,64666,4,0
Female,Black,33,High School,6.9,60.6,59.3,5.0,Rural,23.4,85370,1,0
Female,Black,36,Masters,1.4,68.6,88.8,1.0,Rural,38.9,67064,4,0
Female,Hispanic,22,Bachelors,4.7,87.5,0.0,1.2,Urban,89.1,85383,3,0
Male,Asian,34,Bachelors,4.1,71.5,65.6,1.0,Suburban,19.4,81938,3,0
Male,Asian,48,Masters,25.0,95.0,38.2,5.0,Suburban,77.3,125924,3,1
Male,Black,41,Bachelors,3.0,78.3,1.6,1.0,Urban,63.4,83578,3,0
Male,Hispanic,32,Bachelors,0.1,39.0,29.4,2.3,Suburban,64.7,71260,4,0
Male,Hispanic,46,PhD,15.9,52.6,14.9,1.9,Suburban,72.7,110707,3,0
Male,Black,34,Bachelors,3.7,31.8,44.1,1.1,Rural,18.4,65405,2,0
Female,White,42,Masters,4.2,55.6,49.4,2.3,Urban,17.0,79789,4,0
Female,Black,34,PhD,1.2,81.8,68.9,1.0,Suburban,48.2,77047,1,0
Female,White,25,Masters,1.0,88.9,75.0,3.3,Suburban,68.8,77116,3,1
Male,Hispanic,22,Masters,2.7,30.3,50.9,1.6,Rural,75.8,67873,3,0
Male,White,35,Bachelors,0.0,41.1,37.7,1.5,Urban,86.7,62260,1,0
Male,Asian,29,PhD,1.4,65.8,5.4,1.5,Rural,26.2,84750,3,0
Male,Black,29,Bachelors,1.7,51.1,3.4,1.1,Urban,88.2,71146,1,0
Male,White,44,Masters,1.5,31.4,0.0,1.6,Suburban,46.3,68694,2,0
Female,White,28,Bachelors,10.3,49.9,23.1,2.1,Suburban,91.1,85032,2,1
Male,Asian,37,Bachelors,6.4,23.3,27.8,1.9,Urban,13.6,74967,4,0
Male,Asian,52,Masters,8.0,87.6,29.3,1.5,Suburban,100.0,92676,4,1
Female,Black,35,Bachelors,2.1,54.6,44.2,1.8,Urban,89.4,75023,1,0
Male,Asian,30,Masters,13.6,31.6,53.3,1.3,Suburban,100.0,79387,4,1
Female,White,40,Masters,5.8,63.6,42.8,2.9,Rural,53.1,80356,3,0
Male,Hispanic,47,Bachelors,3.9,77.1,37.5,1.0,Urban,50.6,84163,4,0
Female,Black,23,Masters,10.6,46.5,70.5,1.9,Urban,46.5,84026,1,0
Male,White,39,High School,18.4,22.5,21.5,1.0,Urban,100.0,104533,1,1
Male,Hispanic,41,High School,2.7,58.3,55.6,1.2,Suburban,93.5,81146,4,0
Female,Hispanic,33,Masters,0.1,75.9,67.5,1.0,Urban,42.1,88176,4,0
Female,Hispanic,42,PhD,1.8,97.5,81.3,4.6,Urban,49.5,78908,3,0
Male,White,40,PhD,3.7,85.8,44.0,2.6,Urban,49.8,82157,1,1
Female,White,22,Masters,0.8,61.5,79.1,1.5,Urban,37.6,78842,2,0
Male,Black,41,PhD,3.4,100.0,28.4,1.0,Rural,42.7,101861,1,0
Male,Hispanic,36,Bachelors,4.9,54.8,36.7,2.0,Urban,82.4,78235,3,0
Female,White,32,Bachelors,4.7,70.8,49.3,2.2,Urban,70.2,80167,1,0
Male,Black,36,Bachelors,12.7,35.9,64.7,1.0,Urban,91.7,92854,1,1
Male,Hispanic,26,Masters,4.7,71.0,29.8,1.0,Rural,52.6,95201,3,0
Male,White,46,Bachelors,0.0,56.9,74.1,1.2,Urban,88.0,76792,1,1
Male,White,41,Masters,12.7,66.9,38.6,1.1,Urban,84.4,99957,2,1
Male,Black,37,Bachelors,2.9,36.2,38.2,1.4,Urban,91.5,69236,3,0
Male,Asian,30,High School,6.2,40.1,38.0,1.2,Suburban,90.1,73356,3,1
