Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Female,Asian,30,Masters,25.0,71.7,73.5,1.0,Urban,63.6,125909,3,1
Male,Black,40,Bachelors,1.0,82.5,53.4,1.0,Suburban,74.8,81639,1,0
Female,Hispanic,55,Masters,0.3,65.9,44.1,1.0,Suburban,60.8,60957,4,0
Female,Hispanic,22,PhD,3.0,99.5,42.4,2.8,Suburban,55.7,75481,3,0
Female,Asian,23,Masters,0.2,77.6,13.3,2.1,Urban,70.8,78455,4,0
Male,Asian,34,High School,3.7,90.1,12.3,1.1,Urban,73.3,89773,3,1
Male,Hispanic,33,Bachelors,14.3,27.0,24.0,1.0,Urban,21.6,88501,3,0
Female,White,22,Bachelors,10.2,80.6,32.8,1.6,Urban,70.6,104419,1,1
Female,Black,31,Bachelors,0.2,49.3,33.1,1.2,Urban,76.5,63254,1,0
Female,Hispanic,24,Bachelors,0.1,56.2,62.9,3.1,Urban,81.5,67776,3,0
Male,Hispanic,47,Bachelors,2.7,56.9,62.7,2.9,Rural,33.8,82817,3,0
Male,Hispanic,45,Masters,0.6,85.0,47.6,3.8,Urban,100.0,86502,4,0
Male,Asian,38,Bachelors,2.7,60.2,9.6,1.1,Urban,74.7,82145,3,0
Female,White,49,Bachelors,6.6,75.7,17.0,3.1,Urban,15.0,87473,2,0
Female,Asian,47,Bachelors,2.1,65.2,61.5,1.2,Rural,25.2,65704,3,0
Female,Hispanic,55,Bachelors,2.0,44.0,29.2,4.9,Urban,42.1,68654,3,0
Male,Black,41,Bachelors,0.4,67.7,53.6,1.5,Suburban,88.0,78885,1,0
Female,White,36,Bachelors,12.9,23.9,10.7,2.0,Suburban,58.7,77857,2,0
Male,White,42,Bachelors,10.6,80.1,32.5,1.5,Rural,30.7,101290,3,1
Male,White,25,Bachelors,2.9,100.0,86.5,4.1,Urban,28.8,93773,2,1
Female,Asian,40,Masters,4.3,90.5,20.7,1.8,Urban,38.6,86504,3,0
Male,White,28,Bachelors,4.1,83.0,12.0,1.0,Rural,56.3,89556,4,0
Female,Asian,41,Bachelors,1.3,99.3,69.0,3.5,Urban,29.7,73632,4,0
Female,Asian,30,Bachelors,1.4,67.2,65.8,5.0,Suburban,54.3,68131,3,0
Female,White,22,High School,3.8,61.7,50.2,1.2,Suburban,52.7,84462,1,0
Female,Black,47,Masters,2.5,54.1,23.5,3.0,Urban,40.9,66204,2,0
Female,Hispanic,27,Bachelors,2.3,29.0,21.1,2.0,Suburban,40.3,60684,3,0
Male,Asian,23,Masters,10.5,62.7,57.3,1.0,Suburban,12.4,84697,4,0
Female,Black,42,Masters,0.1,62.2,29.3,2.3,Urban,94.1,72776,2,0
Female,Asian,39,Bachelors,17.1,87.9,54.3,1.3,Rural,18.7,109993,3,1
Male,White,47,Bachelors,9.5,62.5,27.6,4.5,Suburban,73.0,90579,1,1
Male,White,36,Masters,13.6,58.4,68.1,2.3,Rural,55.7,101334,1,1
Male,White,35,Masters,6.3,80.1,58.2,1.4,Suburban,69.8,105071,1,1
Female,White,31,Bachelors,1.8,26.5,58.5,2.5,Urban,86.3,66089,2,0
Male,White,34,Bachelors,4.5,85.0,86.4,3.1,Suburban,88.1,101150,1,1
Male,Asian,35,Bachelors,3.4,79.3,46.7,1.5,Rural,39.3,79146,4,0
Male,Asian,27,PhD,1.1,51.4,67.4,2.4,Urban,64.3,71963,3,0
Male,Asian,32,Bachelors,22.1,70.3,19.4,3.3,Urban,68.9,114727,4,1
Female,White,34,Bachelors,2.0,60.3,86.6,1.6,Urban,63.7,73455,1,0
Male,White,29,Masters,0.3,81.7,33.2,3.4,Suburban,83.8,81889,2,0
Female,Hispanic,40,High School,3.0,36.9,28.5,4.7,Urban,52.9,73087,3,0
Male,Asian,37,PhD,0.7,100.0,37.0,2.6,Urban,35.1,90627,3,0
Male,Black,24,Masters,8.7,93.5,62.1,1.0,Urban,80.2,102924,2,1
Female,White,26,Bachelors,0.2,46.3,38.4,3.9,Suburban,26.6,59373,2,0
Male,White,40,Bachelors,0.3,96.5,26.9,5.0,Urban,74.4,89419,1,1
Female,White,36,PhD,8.6,44.2,35.7,3.5,Urban,74.5,74954,2,0
Male,Black,33,Masters,0.7,44.6,26.7,1.3,Urban,61.6,72357,4,0
Male,White,33,Masters,5.0,99.0,67.4,2.2,Urban,54.6,99727,1,1
Female,Black,49,Bachelors,4.4,96.0,61.7,1.0,Suburban,61.2,89893,2,0
Female,White,31,High School,25.0,70.0,92.6,2.2,Suburban,43.1,126533,2,1
Female,Asian,49,Bachelors,1.5,67.3,24.8,2.3,Urban,50.4,81811,4,0
Female,White,22,Bachelors,1.9,44.3,30.1,2.6,Suburban,84.3,71831,2,0
Female,White,36,Bachelors,0.4,41.5,70.8,1.3,Suburban,0.0,67268,1,0
Female,Asian,49,Masters,0.3,52.7,66.7,5.0,Suburban,18.3,67482,3,0
Female,White,28,Masters,2.9,50.2,18.4,2.5,Urban,45.2,68831,4,0
Female,Hispanic,28,Masters,4.8,51.9,55.6,1.4,Urban,50.0,78272,4,0
Female,White,25,Bachelors,6.0,36.8,33.1,5.0,Rural,32.1,73277,1,0
Male,White,29,Bachelors,9.1,66.7,74.0,2.2,Rural,64.9,104915,1,1
Male,Asian,43,Masters,4.5,57.9,0.0,2.2,Urban,82.5,78454,4,0
Male,White,29,Bachelors,9.5,76.3,51.3,4.6,Urban,51.6,96787,4,1
Female,Hispanic,51,Bachelors,0.9,30.8,65.5,1.0,Urban,41.6,62802,3,0
Female,White,43,Masters,5.5,89.2,76.7,1.0,Suburban,66.1,86322,1,1
Male,White,44,Masters,9.1,51.0,12.2,2.5,Urban,78.7,89268,1,1
Male,Black,39,Bachelors,4.2,79.0,57.9,1.6,Urban,55.6,90056,1,0
Female,Black,25,Masters,5.8,99.5,43.1,4.0,Rural,0.2,95718,2,0
Male,Black,37,Masters,0.8,51.5,61.9,2.8,Rural,56.3,74117,1,0
Male,White,46,Bachelors,3.5,53.4,55.5,3.2,Suburban,41.6,77481,4,0
Female,Hispanic,43,Masters,8.6,68.2,70.1,2.2,Suburban,38.9,92027,4,0
Male,White,27,PhD,2.3,88.9,78.6,5.0,Urban,56.3,80588,1,1
Male,Black,31,PhD,11.3,61.2,71.5,3.5,Urban,26.9,90892,1,0
Female,Black,22,Bachelors,19.9,61.6,14.0,1.8,Urban,45.0,110107,1,0
Male,Hispanic,30,Bachelors,0.7,85.6,9.8,2.2,Suburban,71.1,79216,4,0
Male,White,30,Masters,1.0,68.7,85.0,1.5,Urban,59.4,79895,4,1
Female,White,35,High School,2.6,64.2,42.7,2.0,Urban,22.3,81157,1,0
Male,Hispanic,35,Bachelors,4.1,48.5,80.4,1.6,Rural,28.4,75959,3,0
Male,White,29,Bachelors,8.7,70.7,88.7,2.5,Urban,92.4,94858,4,1
Male,White,31,High School,0.4,30.3,69.4,1.0,Suburban,24.9,62752,4,0
Male,Black,25,Bachelors,7.5,85.5,47.6,2.0,Suburban,15.5,97563,1,0
Male,Asian,22,Bachelors,1.0,100.0,22.9,1.3,Suburban,67.7,90242,3,0
Female,White,22,Masters,0.5,59.2,50.4,3.5,Suburban,39.4,78889,1,0
Male,Asian,22,High School,5.3,50.9,33.0,1.0,Urban,50.8,73901,3,0
Female,White,52,Bachelors,0.4,47.9,58.8,3.5,Urban,27.7,62876,1,0
Female,Hispanic,27,PhD,0.3,66.8,0.0,4.3,Suburban,66.8,64785,4,0
Male,White,44,Masters,5.8,84.9,63.5,1.7,Rural,78.2,88926,3,1
Female,White,36,Masters,6.6,100.0,73.2,3.9,Rural,50.7,102023,1,1
Male,White,23,PhD,15.2,63.7,54.7,4.0,Rural,49.7,100793,2,1
Male,Hispanic,22,High School,15.6,26.3,48.8,1.9,Urban,30.7,89757,3,0
Male,White,30,Bachelors,3.9,100.0,77.0,1.4,Urban,48.2,95311,1,1
Male,White,42,Bachelors,6.2,100.0,34.4,1.1,Urban,70.3,96565,1,1
Female,Asian,32,Masters,7.9,86.0,69.7,1.8,Urban,43.9,96523,4,0
Female,Hispanic,29,Masters,11.5,28.8,58.4,1.0,Urban,64.2,83083,3,0
Male,Black,40,Masters,0.1,64.4,71.9,3.5,Suburban,88.5,72573,1,0
Male,Hispanic,50,Bachelors,1.2,84.4,53.2,3.0,Rural,32.0,88422,3,0
Female,Asian,31,Bachelors,3.9,41.4,37.5,3.4,Urban,78.6,74046,3,0
Male,White,42,Bachelors,1.6,91.1,58.7,1.0,Rural,92.1,95250,1,1
Male,Asian,35,Bachelors,4.2,64.5,34.3,3.5,Urban,100.0,73669,3,1
Female,White,27,Bachelors,6.3,36.8,83.0,2.6,Urban,77.7,76287,2,1
Female,White,39,Bachelors,8.1,42.2,57.8,2.0,Urban,17.0,80149,4,0
Male,Hispanic,45,High School,8.9,44.1,74.0,4.7,Suburban,92.2,85604,3,1
Male,White,32,PhD,25.0,84.5,92.4,1.4,Urban,64.6,134656,2,1
Male,White,37,Bachelors,12.8,87.1,35.1,3.0,Urban,100.0,111040,3,1
Male,Hispanic,22,Masters,2.1,68.2,50.9,4.0,Urban,64.2,81665,3,0
Male,White,33,Bachelors,2.1,65.4,60.4,1.5,Suburban,42.6,80400,1,0
Male,Asian,31,Bachelors,2.1,77.9,44.5,2.5,Urban,34.4,80783,4,0
Female,White,27,PhD,0.5,100.0,64.0,2.2,Suburban,50.3,84681,2,0
Male,White,44,Bachelors,6.6,77.3,11.3,2.4,Urban,27.6,89564,1,0
Female,White,22,Bachelors,0.1,30.7,59.4,1.2,Urban,49.7,64646,1,0
Female,Black,25,Bachelors,1.6,78.7,68.4,2.3,Rural,64.8,83244,2,0
Female,Black,39,Bachelors,6.6,66.0,8.7,3.7,Suburban,58.5,89688,2,0
Female,Asian,47,Bachelors,3.3,73.5,48.6,2.1,Rural,59.1,75625,3,0
Male,Asian,38,Masters,3.1,74.0,13.8,1.0,Urban,67.8,79572,3,0
Female,Black,32,Bachelors,6.9,35.2,53.3,4.9,Urban,17.1,75368,1,0
Male,Black,34,Masters,2.5,53.3,59.1,4.0,Rural,18.0,83242,1,0
Female,White,33,High School,3.5,54.7,44.3,4.4,Suburban,48.2,72419,1,0
Female,Black,33,High School,3.1,65.4,73.2,1.0,Urban,21.4,76088,1,0
Female,White,49,Masters,3.9,57.5,43.7,4.4,Urban,59.6,72321,1,0
Male,White,39,Bachelors,0.6,84.0,38.0,4.0,Rural,100.0,97991,1,1
Female,White,32,Bachelors,4.1,38.3,79.0,2.2,Urban,7.8,73601,1,0
Male,White,39,Bachelors,3.0,57.1,77.4,2.5,Urban,21.3,90484,1,0
Male,White,54,Bachelors,13.9,69.8,35.2,2.3,Urban,38.3,104942,2,1
Female,White,22,Masters,0.1,93.4,36.7,3.2,Urban,59.9,86740,3,0
Female,White,22,Bachelors,4.0,44.7,70.2,3.2,Urban,59.1,71274,3,0
Female,Black,24,Masters,16.5,46.7,73.0,4.2,Rural,25.0,100020,2,0
Male,White,25,Bachelors,0.1,71.3,50.8,2.3,Suburban,100.0,78040,1,1
Male,White,38,Bachelors,7.1,65.6,96.9,1.4,Suburban,45.6,89310,3,1
Male,White,25,High School,0.2,61.5,47.0,2.1,Suburban,64.0,78961,1,1
Female,White,30,PhD,10.9,84.9,15.8,2.9,Suburban,91.1,100142,1,1
Male,Black,22,Bachelors,1.1,83.8,75.1,3.2,Rural,84.9,75459,1,0
Female,Asian,55,Bachelors,9.2,96.6,5.8,1.0,Urban,53.0,95830,3,0
Male,White,32,Bachelors,15.0,86.2,68.6,2.8,Urban,17.8,106353,2,1
Female,Asian,46,Bachelors,0.8,93.9,23.3,2.1,Suburban,20.5,76614,3,0
Female,Asian,33,Bachelors,0.5,55.6,34.8,1.0,Urban,0.8,65219,3,0
Male,Asian,42,Masters,10.5,32.8,69.4,1.4,Urban,48.8,86400,3,0
Male,White,35,Bachelors,1.2,30.7,49.4,1.1,Rural,36.6,68188,1,0
Male,Black,42,Bachelors,0.3,21.6,49.7,2.6,Suburban,96.8,66152,1,0
Female,White,45,Bachelors,1.4,64.1,30.1,4.7,Urban,43.4,79834,3,0
Male,Hispanic,22,Masters,1.1,70.2,38.9,1.2,Rural,25.3,80181,4,0
Male,Asian,27,Masters,6.5,100.0,64.7,1.3,Suburban,69.8,102463,4,1
Female,White,38,Bachelors,3.5,17.9,64.5,4.4,Urban,61.4,61169,3,0
Female,White,48,Masters,8.0,79.5,14.4,3.4,Suburban,70.3,100530,2,0
Male,White,33,Masters,1.6,65.4,22.0,2.2,Urban,47.9,74182,1,0
Male,Hispanic,27,Masters,3.3,76.1,72.1,2.2,Suburban,30.1,78557,3,0
Male,Hispanic,35,Masters,0.6,98.7,1.6,1.5,Urban,41.6,88500,3,0
Female,White,37,Bachelors,3.5,28.0,34.9,1.8,Urban,76.9,76976,1,0
Male,White,32,High School,4.2,71.0,64.9,1.6,Urban,58.6,87979,3,1
Female,White,48,Masters,13.3,58.5,72.8,3.5,Urban,88.1,105156,1,1
Male,Asian,25,Masters,17.2,100.0,33.0,2.1,Urban,51.1,117888,3,1
Male,White,39,Bachelors,12.6,86.3,69.2,4.1,Urban,46.8,107107,2,1
Male,White,24,Masters,15.5,47.3,84.9,3.9,Urban,81.4,105606,2,1
Female,White,27,Bachelors,0.3,98.2,42.1,1.8,Urban,89.4,85399,1,0
Female,Asian,27,Masters,9.2,91.7,64.6,2.6,Urban,42.2,106840,3,0
Male,White,29,High School,0.4,81.6,30.6,2.9,Suburban,74.7,82174,1,1
Male,Black,41,Bachelors,4.2,85.1,43.9,3.9,Urban,88.3,84159,1,1
Male,White,24,Masters,0.5,98.2,71.7,5.0,Urban,42.1,88948,1,1
Male,Black,43,Bachelors,7.7,65.9,48.0,1.0,Suburban,41.5,92156,3,0
Male,White,32,Bachelors,0.0,90.9,36.4,1.9,Urban,41.6,90173,1,0
Female,White,41,Masters,2.7,97.8,35.3,1.3,Suburban,84.8,86658,3,1
Female,Asian,32,Masters,4.0,90.8,32.4,4.6,Rural,14.8,77245,3,0
Female,Black,41,Bachelors,1.4,45.9,18.5,1.7,Urban,55.7,69988,1,0
Male,White,42,Bachelors,4.3,41.3,8.7,1.6,Urban,53.1,76058,3,0
Female,White,28,Masters,11.5,32.5,52.6,2.2,Rural,20.1,90859,4,0
Female,Black,52,Bachelors,4.2,65.8,53.7,1.9,Urban,37.1,81735,2,0
Female,White,28,High School,4.4,62.4,54.7,5.0,Rural,38.2,78501,1,0
Female,White,28,Masters,21.8,79.8,76.0,4.1,Rural,15.9,117261,1,1
Female,White,33,Masters,2.7,67.6,9.1,2.1,Urban,83.0,75442,4,0
Male,White,39,Bachelors,12.9,88.8,77.0,4.1,Urban,45.0,111739,1,1
Male,White,22,Bachelors,6.3,74.5,98.4,1.4,Urban,73.4,95029,1,1
Male,Asian,45,Masters,8.6,87.0,60.2,2.2,Urban,100.0,97793,4,1
Female,Asian,37,High School,2.0,67.4,38.9,3.7,Rural,49.9,74978,3,0
Male,Hispanic,45,Masters,4.7,45.4,37.7,1.1,Urban,50.6,87126,4,0
Male,White,39,Bachelors,11.4,89.9,6.8,2.4,Urban,68.6,116550,2,1
Female,Asian,41,Bachelors,5.2,80.4,57.8,2.3,Suburban,61.8,80945,3,0
Male,Asian,34,Bachelors,6.5,94.0,60.0,3.3,Suburban,47.6,102012,3,1
Male,Asian,38,Bachelors,4.1,34.9,33.5,4.4,Suburban,78.3,73767,3,1
Female,White,43,Masters,0.7,93.0,45.7,1.6,Urban,96.1,78550,4,0
Female,White,28,Masters,7.6,83.4,70.2,3.1,Rural,50.5,98267,1,1
Female,White,35,Bachelors,6.5,65.6,37.4,3.6,Rural,48.6,82610,2,0
Female,Hispanic,22,Bachelors,3.1,46.1,11.9,4.5,Rural,79.7,66863,3,0
Male,White,24,Bachelors,3.1,74.9,75.0,2.6,Urban,75.9,79054,2,1
Female,Asian,32,Masters,5.8,100.0,41.5,2.2,Suburban,50.1,91051,3,0
Female,Hispanic,42,Bachelors,5.4,84.2,12.0,1.9,Suburban,59.3,82211,4,0
Female,Hispanic,38,Bachelors,2.2,52.0,11.7,2.8,Urban,0.8,77330,4,0
Female,Hispanic,35,Masters,1.6,66.3,72.4,1.7,Suburban,54.6,72710,3,0
Male,Asian,42,Masters,20.2,77.7,28.5,1.0,Urban,68.9,118924,4,1
Male,White,34,Masters,22.6,53.4,37.4,4.2,Rural,74.6,116716,3,1
Male,Black,33,Masters,2.3,67.9,67.1,1.0,Rural,66.4,76090,1,0
Male,Black,39,High School,16.0,77.5,33.7,1.1,Suburban,94.9,105469,4,1
Male,Asian,35,Bachelors,5.1,86.8,47.2,3.0,Rural,38.7,103447,3,0
Female,Black,22,PhD,0.1,93.5,52.0,1.5,Urban,74.2,77782,1,0
Female,Hispanic,27,Masters,0.5,87.0,53.3,4.0,Suburban,15.2,73911,3,0
Female,Black,33,Masters,1.1,24.6,30.2,1.0,Urban,35.0,60169,2,0
Male,Asian,42,Bachelors,9.7,51.3,9.0,1.2,Urban,77.9,91821,3,0
Female,Hispanic,34,Bachelors,5.9,24.4,15.4,5.0,Urban,75.6,63734,4,0
Male,Asian,37,Bachelors,10.1,100.0,54.1,3.0,Rural,56.3,101612,4,1
Female,Asian,41,PhD,3.9,77.1,31.3,1.9,Rural,31.3,83237,3,0
Male,Asian,39,Bachelors,4.8,63.3,87.0,3.4,Suburban,77.0,80682,3,1
Female,Hispanic,31,Bachelors,0.2,91.0,77.6,1.0,Suburban,51.4,71399,3,0
Male,White,41,PhD,1.5,94.6,29.7,1.4,Urban,74.1,86501,1,1
Female,Hispanic,39,Bachelors,2.8,40.8,21.6,2.3,Urban,13.5,62846,3,0
Male,Asian,28,High School,9.3,78.5,62.0,3.9,Urban,100.0,103735,3,1
Male,Asian,31,Bachelors,6.0,100.0,29.0,1.0,Urban,56.0,99226,4,1
Male,White,39,Masters,5.9,64.7,65.9,1.6,Urban,43.6,76301,2,0
Male,White,33,Bachelors,13.6,95.3,79.3,2.3,Urban,45.2,111642,3,1
Male,White,33,Masters,5.6,93.9,74.7,5.0,Urban,100.0,101868,2,1
Female,White,53,Bachelors,1.8,73.9,53.2,1.5,Suburban,39.7,81743,3,0
Female,Hispanic,34,Bachelors,3.0,61.0,50.6,2.0,Rural,47.1,71588,3,0
Female,Asian,29,High School,6.6,78.4,15.2,3.1,Rural,91.7,91461,4,1
Female,Hispanic,33,High School,8.0,58.7,29.5,1.8,Urban,32.6,81162,3,0
Female,Black,48,Masters,3.4,45.4,34.1,1.6,Suburban,12.4,66710,1,0
Male,Hispanic,25,Bachelors,8.2,81.8,70.1,3.0,Suburban,24.5,92630,3,0
Male,Hispanic,36,Bachelors,22.6,45.6,42.4,1.6,Urban,91.6,120301,3,1
Male,Asian,25,Bachelors,0.4,80.5,59.6,3.8,Suburban,95.0,79884,3,1
Female,Black,51,Bachelors,5.9,84.8,45.0,1.3,Suburban,73.4,84476,1,0
Male,White,46,Bachelors,15.8,44.3,45.2,2.4,Urban,35.5,98427,2,1
Female,Hispanic,40,Masters,3.1,86.3,49.5,1.0,Urban,59.7,80531,4,0
Female,Asian,32,Bachelors,2.5,51.9,39.4,1.1,Urban,33.2,68034,3,0
Male,White,31,High School,4.9,70.3,56.1,1.9,Suburban,31.5,84115,1,0
Female,Asian,29,Bachelors,12.5,63.1,52.2,2.4,Urban,32.9,92180,3,0
Male,Asian,22,Bachelors,11.0,39.6,39.0,2.1,Urban,89.9,90564,3,1
Male,White,22,Masters,5.5,89.3,24.6,1.5,Suburban,42.9,112055,2,0
Female,Hispanic,32,Bachelors,12.1,43.4,60.3,2.2,Urban,59.6,85205,3,0
Male,White,49,Masters,7.8,60.0,67.9,4.5,Rural,74.5,92162,2,1
Female,Hispanic,22,Bachelors,2.1,23.7,61.6,1.1,Suburban,33.5,56829,3,0
Female,Black,27,Bachelors,1.2,53.2,73.5,2.1,Urban,79.3,78182,3,0
Male,Hispanic,24,Masters,4.9,43.7,35.2,3.1,Rural,74.2,78610,3,0
Male,Black,35,Masters,7.1,79.9,77.7,3.4,Urban,76.6,95588,1,1
Male,White,46,Masters,6.6,63.6,32.2,4.0,Suburban,89.2,92477,4,1
Female,Black,39,PhD,4.3,41.9,52.9,1.9,Suburban,70.7,84937,1,0
Female,Hispanic,36,Bachelors,0.4,79.6,54.5,1.5,Urban,87.0,79001,3,0
Female,White,41,Masters,5.0,82.5,88.2,2.3,Urban,83.1,89034,2,1
Male,White,29,Bachelors,0.1,68.3,16.0,1.1,Urban,82.0,78975,3,0
Male,Black,41,Masters,0.2,78.3,50.5,1.0,Urban,54.3,79405,2,0
Male,Hispanic,22,Bachelors,1.4,83.2,62.0,1.4,Suburban,51.8,78963,3,0
Male,Asian,36,Bachelors,0.8,52.3,71.5,1.6,Rural,68.7,70572,3,0
Male,Hispanic,42,High School,1.3,47.3,3.2,1.0,Rural,71.8,77435,3,0
Male,Hispanic,27,Masters,17.4,90.7,62.5,2.7,Suburban,65.4,113410,3,1
Female,White,24,Bachelors,14.9,77.7,62.8,4.7,Urban,63.9,104274,1,1
Male,Asian,33,High School,0.4,69.1,20.0,5.0,Urban,57.8,75071,3,0
Male,Asian,34,Bachelors,0.5,72.1,18.9,1.9,Urban,87.0,73777,3,0
Female,White,49,Bachelors,4.8,67.3,71.3,4.2,Urban,89.3,83607,4,1
Male,Asian,41,Bachelors,16.8,54.8,23.1,1.6,Urban,54.5,104824,3,1
Male,White,42,Masters,8.7,79.7,76.4,2.4,Urban,57.0,93885,1,1
Female,Black,51,Masters,5.2,100.0,26.0,1.0,Urban,48.0,87100,1,0
Male,White,40,Bachelors,3.1,16.4,23.7,1.3,Urban,85.7,68197,1,0
Male,Black,33,Bachelors,6.0,81.1,76.6,1.0,Urban,96.3,86806,1,0
Female,White,46,Bachelors,5.1,60.5,22.9,2.3,Suburban,64.4,74541,2,0
Male,Asian,22,Masters,9.1,95.9,66.5,1.6,Suburban,21.9,96632,3,1
Male,Hispanic,42,Bachelors,12.5,90.1,44.1,1.9,Urban,95.9,106053,3,1
Female,White,29,Bachelors,7.4,42.4,53.0,1.1,Rural,86.2,77398,1,0
Male,Black,42,Bachelors,1.3,31.0,43.6,3.6,Urban,16.7,69024,2,0
Male,White,35,Bachelors,3.9,37.6,60.4,1.4,Urban,76.5,82329,2,0
Female,White,41,Bachelors,7.0,88.5,65.3,3.1,Rural,52.8,89445,4,1
Male,Hispanic,25,Bachelors,8.4,63.4,46.0,3.8,Suburban,66.5,86378,3,1
Male,Asian,37,Bachelors,1.4,96.0,29.8,2.1,Urban,45.4,89765,3,0
Female,Black,40,High School,3.7,81.9,17.9,2.1,Urban,65.7,82254,1,0
Male,Black,35,Masters,13.9,92.6,47.2,3.0,Rural,87.4,116115,1,1
Female,Hispanic,26,Bachelors,5.0,80.4,33.4,1.7,Suburban,69.6,83011,4,0
Male,Black,33,Bachelors,3.9,80.3,100.0,1.5,Suburban,46.8,87847,2,0
Male,Asian,50,Bachelors,6.9,65.5,24.8,1.1,Urban,64.9,93171,4,0
Male,Hispanic,22,Masters,4.1,61.3,39.8,1.0,Suburban,46.5,79125,3,0
Female,Hispanic,22,Bachelors,1.5,39.1,63.1,2.2,Urban,51.3,54261,3,0
Female,White,28,Bachelors,2.9,71.9,22.0,1.2,Urban,67.2,91225,2,0
Female,Black,40,Bachelors,8.0,76.2,44.8,1.3,Rural,46.4,94008,1,0
Female,Asian,26,Bachelors,4.7,69.9,35.9,2.8,Urban,49.4,76844,3,0
Female,Black,34,PhD,2.5,63.9,60.3,2.7,Rural,74.8,71468,1,0
Male,White,36,Bachelors,0.7,53.3,86.6,2.9,Urban,71.8,65163,1,1
Female,Hispanic,22,PhD,0.5,50.6,28.9,1.0,Rural,48.2,69648,4,0
Male,Hispanic,35,PhD,0.8,66.3,82.9,2.2,Urban,66.1,74685,4,0
Female,Hispanic,37,Bachelors,11.7,62.9,100.0,1.0,Urban,40.9,100142,3,0
Female,Hispanic,27,High School,14.2,74.2,26.5,1.7,Urban,60.2,97531,3,0
Female,Asian,34,Masters,6.9,61.7,0.0,4.1,Rural,59.7,75678,3,0
Male,White,36,Masters,0.3,100.0,75.2,2.1,Rural,34.9,84373,2,0
