feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,Hiring_Decision,Gender,Marital_Status,Job_Level,Age,Commute_Time,Department
7.791104989526404,-0.3639472618002877,-0.08760497621225953,-0.3048336379415563,-0.6396734207924099,0.09054087556564172,0.8526664150188404,-3.385968786652815,0.9041824653103044,2.4230462758100932,0.7030543352458898,-0.40056622676673836,-1.3454060801318874,1.486475759599807,0.9516771119062054,0,0,0,1.0,47.0,30.0,Eng
3.0051145677402644,-0.3329096791057178,1.5577143842872123,0.13593615564691136,-0.05523894477321814,1.0424903779397638,-4.289385513795588,3.009857637740134,-1.651374039493409,0.7384564127823543,-0.9146661848468456,1.6892016662807228,2.802520154892332,0.5441440020262343,1.4290549640853982,0,1,1,1.0,39.0,28.0,HR
2.517358494016319,-2.350604302405824,0.8133674894329715,0.6513200650572464,0.7335238754927038,1.2014128206059995,-4.5775181467181385,5.878042514499509,0.4277934061282336,0.09584264102333528,-1.2844237936020146,1.8587721606879581,4.339073036577226,-1.433440327768182,-0.36540286036708247,0,1,0,1.0,37.0,28.0,Sales
7.209173835243686,-0.6590941755664104,-0.2670553283441186,-0.272313426672375,-0.6677463095081225,0.3220082906279349,0.9402513990835515,-0.8032917253961712,-0.3242242707120935,1.6644664175572066,0.05631372286100289,0.1937537422547,-3.034029613436935,-2.127547758901824,-1.1081758568782052,0,0,0,1.0,43.0,21.0,Eng
6.41766423599092,0.025461366982186817,-0.8732140429909276,-1.26045969343601,1.6048163854898752,1.361127417790227,0.6714630081692895,-2.5360147617890108,1.2051527087207328,0.1868031650089178,0.377434716049454,0.36031755567299184,-2.8945433113235595,-1.1442952547780838,-1.9285241931632813,0,0,1,1.0,49.0,21.0,Sales
6.004674692106055,0.5757194522882556,1.6456825005318276,-0.7446394199860646,0.6170232478503138,-0.8593476788547494,0.6982582277889797,3.5916648247681766,0.29212574703832317,-1.707087099511138,-3.1014294232721533,1.5537971996323579,1.0174397308984366,-2.9355054321762593,-2.2272853768184633,0,0,0,1.0,35.0,16.0,Marketing
3.8382823949223965,1.3651058196885386,0.6682603659477473,2.2195940971133727,-0.010579186745248777,1.353075363915834,-2.4032472482538463,0.6605481183981193,-1.2319388415395032,0.784955028547325,-0.5477626849643591,0.7280280062669153,0.45707289475470736,-0.517037786550161,-0.07075607339525593,0,0,1,1.0,25.0,15.0,Marketing
5.861927528561737,1.2297193893680318,1.297711486417286,0.06021683104800003,-0.24549772905366554,-0.8612602966881553,0.39904815301521296,2.706972514660443,-0.6899880949348831,0.10869675304497428,-2.6529226428383925,1.100091201213442,0.5137420874316541,-2.6334669463529248,-1.2267018063533865,0,0,0,1.0,33.0,10.0,Sales
5.787509433671353,-1.774002136227634,-2.3816834320057314,1.0576376345819836,0.29096637121547,-2.420331774743574,4.256926014873822,-0.7424870170031991,-1.5093581460093621,1.9407111238728532,-2.083310723905187,0.6373129234004289,-3.5538787117549426,-0.6140586726650614,0.5737351119598868,0,0,0,2.0,41.0,21.0,Eng
5.127944702885298,2.723490289582889,0.6902420520712819,-1.1596599473763143,0.8857368197992955,-0.3555329644421894,-1.133935574822647,0.449156518116846,-2.504172678376759,2.118100044012469,-1.0513766213621216,0.7330012796787998,-0.46381391238480063,-1.3791248372890896,0.8129371325209827,0,0,1,0.0,36.0,15.0,Sales
3.5179348864275664,0.6429871178781297,-0.39793400740637874,0.10736329513559925,0.15500829578106523,2.9672002678597966,-1.726783320977534,-3.429307256515564,-1.9494173496223794,1.3064351333933937,-0.3094424744703943,0.589573559145973,-2.0532191006216425,2.708719553123368,0.6491522456324784,0,1,1,1.0,39.0,33.0,Marketing
7.150896323941574,0.7175358793260422,1.150649676734057,0.11629201479824944,0.05780251765326638,3.659487476089901,-3.762129079367885,0.35607297026641893,0.7365698206833231,1.3410511720628864,-0.5665607311763259,0.48025224096570895,1.3096435200618988,-0.5455529193822941,-1.6955756840400324,0,0,0,1.0,49.0,26.0,Sales
4.370611386454064,-0.35454142117063037,0.5524935849203709,-0.18749490500634652,0.06606948044639116,1.646308113484912,-1.7393338905020468,-0.016349137774960183,-0.041426832770745436,0.7442161551718005,0.37919830341853933,0.7522938682752225,-1.1112607029300627,-1.368596785281908,-1.0043348867016642,1,0,1,2.0,41.0,16.0,Sales
2.793471657778047,-1.3661804677968705,-0.5637499640439521,-0.7025176577467532,-0.5821861003739909,-1.531799792581523,3.0802314930455608,-1.7866813783379003,2.002702790808172,2.5418378871569933,2.5247345958443033,-3.0660185728626432,-0.9203923824229981,-0.3781242146280003,0.36893185390349026,0,0,0,1.0,37.0,17.0,Sales
4.217778382587238,-0.6920705463780402,0.35923908697460827,-3.0278002060686195,1.7257720983830012,3.2632064416978315,-2.7298210104964746,2.0170051439898353,-0.41239966337398437,-0.6187974351329897,-0.42522387459614985,1.0241674667091822,-1.0136899881868393,-2.796587347499907,-2.996242531960134,0,0,0,1.0,17.0,10.0,Marketing
4.188097046687476,-0.8290198530889763,0.6196730695452979,0.44699967907490507,-0.1372548260661433,-0.19995741926931543,-1.1389272152876913,3.851847679886652,1.6979720307037245,-1.6858913110128824,-2.553415473242238,2.500388564461961,2.185763892411175,-2.4228930431490348,-1.9776509918602931,0,1,0,1.0,37.0,28.0,HR
4.843135804572701,1.4687751147584598,1.2403322336491147,-0.8013816848683536,-0.719987142318604,-0.18880845895138187,0.7369780871040762,1.5205116093459154,-4.30408603003877,-1.9461105030088217,-2.870981844575333,0.39898878964861184,-0.06038423264642967,1.6484291450542976,0.7680489346008263,0,0,2,2.0,31.0,16.0,Sales
5.5872938648094825,-0.7363991713671418,-1.245878584049788,1.4583467029603703,0.2120051657964844,0.6684821726375352,-2.7350586712701843,3.3429749365212658,-0.633544566631993,1.123152349843596,-1.703634695624222,1.4822524828771577,2.240957588251578,-0.9110554287022347,0.08702542841807744,0,0,1,1.0,15.0,7.0,Eng
4.6673312128274915,-1.9110970144148145,-0.11807265291853151,-0.48938431538018945,0.5936371406280702,0.012228670168126121,1.7242555141862834,2.17491572078246,0.424395591995954,0.5443083071484864,-0.3143776476419946,-1.1593306855631043,-0.9434944030019343,-2.7821591682191293,-2.127786145775257,0,1,1,1.0,36.0,31.0,HR
5.177198617403444,-6.481518065558541,0.307580729055803,1.0871687480156058,1.0562518889504298,0.27471693493864513,2.8081651664520657,2.794119038904051,1.5286491956379193,-1.6201073744908667,-1.1683962468187667,-0.23237638694060914,-0.9027690598664209,-0.5801367046063856,-2.3169351386949235,0,0,1,1.0,32.0,17.0,Eng
7.669953074264463,-0.8755693762374084,0.4421371083639664,0.16440527266926352,-0.622890087760011,-2.0696244060408038,1.0603101156204109,4.777242931737262,-0.6681981663688878,-0.6071955202583579,-1.2064450634362385,-0.9848680794657838,2.849162582097719,-1.168553389734057,0.2041955125752431,1,1,1,1.0,34.0,27.0,Marketing
4.131343108580502,-0.5357979649218088,-0.09482004942549886,-0.8752032846887982,1.1099419709593694,-0.8402904003594531,-3.383963638020802,2.117454716002787,0.3340382148488259,2.2254422502986957,-0.4389489031666889,2.944675141301265,1.5694794338433384,-1.7237748517034688,1.3695757969056954,0,0,0,1.0,40.0,20.0,HR
7.063607308662637,0.3405086312351999,-2.1945296575964415,0.31546108701876063,-1.0080649408898346,-0.03801816854427431,5.112471805585146,1.7060533938886815,-0.5181498338572159,-0.031562660078654714,-1.4424722639039702,-4.1936825609713235,-1.1300240424926786,-2.3936066614148546,-3.408964490989614,1,0,1,1.0,33.0,13.0,Eng
2.7312226354170868,3.5276808348895705,1.1243005992832014,-2.2763990698345964,-0.3424219359351744,-0.0983955148536717,-2.0402122681829113,0.08536279431994555,-3.4648070915270957,1.8116934253953787,-1.9903734109497409,2.2806279061182333,-0.9776974089441984,-1.124512657069396,1.1290153765344648,1,1,2,2.0,39.0,34.0,HR
1.6365859658134454,0.6711664983175281,-0.40402997776819655,0.7924970914794153,-1.4004227641684341,3.0222342612697233,-2.755063406864222,-2.1185132396516684,0.8689704801620141,1.5659140735018777,2.8501145459758277,-1.2012751326373432,-0.7223670685289314,-0.3691664417362204,-0.813009656039866,0,1,1,1.0,48.0,43.0,HR
3.2798247469624546,-0.7706942703118431,-0.5619158345857067,0.2735239608617677,0.4535168905832887,3.5924943593238043,-4.749057360629039,1.8849478019935049,-2.985384724210599,4.603929658677144,-0.6961365802280854,-0.5292935716766423,1.7933803243278248,1.1465230686093597,1.2235215556346115,0,1,1,1.0,45.0,32.0,HR
4.692786049762203,1.4538214126123041,-0.01939808063183074,-0.8228822131566108,-0.5250838697577831,4.121892274901727,-2.223496101156819,2.5380523550046155,-2.6949794993597305,-0.3140472613385883,-2.278449777476639,-1.6157759344455767,1.8708704747500957,0.6335038712970293,-1.9909923001887315,0,0,0,1.0,40.0,20.0,Eng
6.232952433657976,-2.3273531043104674,0.43125983414742786,-0.9093008248600171,-0.8434994673091993,-3.1740457001135662,7.59743826831975,1.1888782495448154,2.298524916622178,0.3198431681764481,-0.22575304750877268,-4.595579238523289,-0.11771370475066145,-1.3070943691939543,-1.7149067693456785,1,0,2,0.0,50.0,28.0,Marketing
4.269871184853439,-1.0417750446240839,-0.005975006307699106,0.25423736102687844,0.057756792401942134,-0.5386503385042589,-2.8119263905316685,3.3034385696564557,0.15712370951375076,1.1677566861048363,-1.4280086360372661,2.627737464546417,2.1691486329524263,-1.515560687406559,0.6306885949559736,0,1,1,1.0,27.0,27.0,Marketing
5.334679985043629,0.3473050133490265,0.054356194746526344,-0.7085454233526856,-0.9960018722379729,4.899939125361188,-8.664944735964646,1.9007897803373626,1.022537894264482,1.15057295072263,3.3528291542675737,0.4795558697020892,3.036335409185555,-1.504800974189357,-0.7967397059286047,0,0,0,2.0,36.0,19.0,Sales
6.19119716391928,0.4659615533473118,-2.023558266615797,-1.8929684329169791,-0.2277674295460395,0.7551834963633637,0.4566174655852516,-4.272323700618816,0.6151502697927049,2.5530446317400344,1.475255569864949,-0.3928953987046129,-2.794881418445565,0.45649127886173035,0.3219143990454105,0,0,0,0.0,44.0,19.0,HR
4.991684972642943,0.511301527762511,-0.01592578977719108,0.842228034488622,1.6484458014857617,-0.7327120828136109,-1.8931091879653772,-0.42946615768377433,-1.0841163494097827,2.124672412574385,0.8207746393382811,0.7308109154575231,0.5973187770287756,0.8172367161928049,2.5831242766246056,1,0,2,1.0,21.0,16.0,Eng
5.722306116004195,-3.7445370715902424,-0.4053940386360128,-0.9947769543472462,0.9615985017099531,-0.5657968905879065,-5.302275264671887,5.069917172150637,0.49705836644434,4.021518234796541,-0.7543079544973968,3.399521133765683,3.7159727246146157,-1.6166063087682137,2.255599970372385,0,0,0,1.0,55.0,30.0,Marketing
1.1657916231543295,4.182797803791599,-0.010775868049317317,-0.802628184445382,0.26359986058497964,-0.4785578860819041,-2.4013190077086195,-2.3088918334221136,-3.9267760309833357,3.9887837815495466,-1.1576760659656768,2.7447367652708263,-2.350425086257636,-0.5575684177786224,2.684166404037031,1,1,0,2.0,37.0,29.0,Marketing
3.8769637137427013,-4.830484066488278,1.0671090404277495,0.4006378531971848,0.4603517437997634,-0.7225574907653618,4.996198156855753,0.998403242099949,3.075896587062518,-0.8616366919956953,0.9275115797514552,-3.314895936449968,-0.6837063500301355,-0.7574528293213134,-2.427956381070317,0,0,1,0.0,18.0,7.0,HR
2.3563126609431575,1.4974229959848537,-1.0599999781143614,-0.547082907868478,-1.0252741084420245,1.485004108358706,-2.5558287878499217,0.7693622889936368,-2.8064801886714967,-0.38036181774638655,-0.5381763651950113,0.5294807123517533,0.5497645001735694,0.9636566626630236,0.7683308394885415,0,1,1,0.0,35.0,28.0,HR
3.8334743804919853,-0.23371063591944075,0.09636803513622248,-0.6792231117263853,0.3781962218842857,-0.9063402428993459,4.513198557992421,-3.969744738091602,0.9375837432630365,0.86055838421051,-0.2368454928542274,-0.8538920224059156,-3.797515782211256,0.22390660807954643,-0.7851224829428342,0,0,0,1.0,29.0,9.0,HR
4.83024625685527,3.5318868138994817,-0.3855537689856865,-1.1463621032683462,-0.7177149078794056,7.803102895794833,-5.209917569395185,-7.4568306185551725,-0.9448763450539996,2.0477359138659246,2.81202592738039,-1.3529197515253721,-2.645947814185571,3.4895194236617737,-0.9107768710921748,0,0,0,1.0,31.0,18.0,Eng
7.390203667532511,-4.07591289059294,0.3150773797253972,-0.6120697285690969,0.6467080799961509,-0.2501444625361564,0.7420870955236145,4.048169681084453,0.2792581122588722,0.08290439441178632,-0.10334945190172018,-0.4035467747439725,-0.16023485764346246,-2.7093579242957504,-1.5144120029668293,0,0,0,1.0,39.0,22.0,Eng
5.569734887089512,0.4813338867761132,0.05102132438338308,-1.8820666884103279,-1.405543881786056,0.2024896040049191,2.543491997373789,-4.271260006821539,1.9370098206261122,1.2143850611725395,0.9109848246777795,-0.9979179818599361,-2.8145058061482695,0.00186933519457666,-1.0231323128854657,0,0,0,2.0,46.0,24.0,Eng
2.8602362340470497,3.8672426760714793,-2.4549763291703073,0.015473939669561695,-0.43594341546179993,4.210825006241274,-2.5924744125975314,-2.9420766521336477,0.9361608369806882,1.208955585704962,0.6391717891718334,-0.5654342260716407,-1.2430446445747023,-1.5794795740691439,-2.9647511243934437,0,1,1,1.0,28.0,21.0,Marketing
1.5088248401379225,2.3465147258724675,-2.5169904069209954,-1.354631472186297,0.14874839820022495,0.8984723914591989,1.5723849053799182,-8.067155669779426,3.0706742391546102,1.8598719682277562,3.2307313719340427,-1.886863174891817,-2.695261130853504,2.1025177644182373,0.1666564256166238,0,1,0,0.0,42.0,32.0,HR
8.155644134718456,3.318548246582184,2.160553449911622,0.8620071293813873,0.8550007822525414,0.9722639884156037,0.008738104232489614,-4.241924275704217,2.678789984979666,3.9648851548564217,4.468379978712624,-4.673177094804212,0.4002642650732482,-0.32925855418458927,-0.06686574892748003,0,1,1,1.0,39.0,32.0,Marketing
6.747687111205459,4.039975357553408,1.7518082395870915,-1.8866370322245198,-2.4970591314262194,1.1097269519364041,-1.4770702251904275,-0.07804501853241894,-0.8597164046206088,0.2066307495419316,-0.6464899929221726,0.26408402162946387,-0.16928702197194623,-2.0982850761563396,-1.3773180254828283,0,1,1,1.0,56.0,36.0,HR
2.1001490221046746,2.863959768902309,0.23022125084167688,0.3053448425104252,-0.16826554316865044,0.4534679344515099,-1.2638679103252286,-4.734928489450301,-0.3376511827246431,3.8828975295802883,1.972398389555543,-0.09786338148040996,-2.092793370470793,0.40568948040844166,1.7044883240649848,0,1,1,0.0,37.0,31.0,Eng
4.488190981756892,-3.0119521631555366,-0.8196845473029545,-0.07725275016084476,-1.1745143744234656,1.5642349646865927,1.6880981955652044,1.421979044991657,2.2905221952795545,-0.4346444772792868,0.2465357959775285,-2.270022583126252,0.12409295051113589,-1.1810247764108104,-3.049031255086321,0,1,0,0.0,34.0,29.0,Eng
4.985445551740231,0.5674345237710358,0.3469837047626141,-0.16902229193626023,0.8153897916037444,0.11173787472018515,1.2491858248606476,0.06164668731770315,0.36665804627683696,0.6289936092883253,-0.9841178155788927,-1.0316512240438545,0.3790931602883787,-0.18677540905094348,-0.8339650547340282,1,0,1,0.0,29.0,14.0,Eng
3.350089100091121,0.1630385710450173,-0.4993395975206487,0.09636730062917206,-1.4287859265407514,0.32498246598143166,-0.9107917582474869,-4.764355379845906,1.1200138821206043,1.9566359413991332,2.2251216781396193,0.747554139052041,-1.8863184245136824,1.7633206856716646,1.745639446173267,0,0,0,1.0,45.0,21.0,Sales
8.201678098776512,1.9229666157332628,0.6848398545022146,-0.7311395131012697,1.2516681463920756,1.3788738396195392,-2.5381428207707133,0.9620541805793603,-2.8215998018673503,0.9793090259659257,-0.6498807163364548,0.24464763070867668,0.481614378679861,0.025290126864384144,0.6193739810730575,0,0,0,0.0,40.0,19.0,Marketing
7.478802898122526,1.6892162578246932,0.04885099997909064,0.18974506272006741,0.8445556731738321,0.1435534615663222,-1.5791850081217558,2.283318397156918,-0.09542669862826814,0.3972501238489956,-1.1933358786216832,1.040259644107707,1.0266430563791127,-2.7798009178211016,-1.1753521472263722,0,0,2,1.0,41.0,18.0,Eng
6.155228850936399,1.352282409760633,0.8116618391661631,0.2897179587514411,-0.7219500709578864,-1.237119865357252,-0.988531571274848,0.1664235682752857,-4.169627243827514,2.6763428892782866,-1.3899276337802755,1.3364221862300174,-0.617640505288007,0.9223729956442708,3.1877806124140515,0,0,0,1.0,29.0,15.0,Sales
3.1624097546623484,-0.8811096579948245,-1.3153511893401888,-0.16308305548066082,0.06618782276180349,3.404125749492123,-4.651323594671311,5.73862332881851,4.43740864471863,-0.8523938546928131,-1.0706082343777676,0.9547703503059117,4.692764668872605,-4.769172438717188,-5.01020249701884,0,0,0,1.0,18.0,11.0,HR
5.325056910583615,2.6860182177001564,-2.029698923560912,-2.2264260059762337,0.0611760536952289,-3.429460253803099,5.9561970334822565,-0.629392580794222,0.06610968450738919,0.9965138012120757,-0.3257840571767514,-2.965187523933497,-1.8441182522064117,-2.8398301457615776,-1.0697853262755086,1,1,0,1.0,33.0,30.0,Eng
4.828010451934921,-1.2146253981996877,-1.3474671817639197,0.8866918850792388,1.1636592545718039,0.5805683981818847,-3.2410680957262326,3.336282848625322,-2.7243114818884804,2.6007185381325835,-1.5655273847516458,1.2138607420981269,2.023239837553876,0.3861488389059853,1.9121695147528424,0,0,1,1.0,35.0,18.0,Eng
5.98892717405929,2.4448931541842027,1.9247638092399513,-0.5682960194834764,-2.579243529849833,3.7163913061707556,-2.237346260059308,1.5226111038179484,-0.1232131821973409,1.0975883620246627,-1.102041981682616,-1.2842156018110815,0.9004902373746094,-2.553842752367222,-3.4251617461552506,0,0,1,1.0,25.0,14.0,Marketing
7.013885195515513,2.8213317629113632,-0.8056729860217368,-0.8961378865380838,-0.015361002587484737,1.6794356802921875,-1.096138940758987,2.8497178924226447,-0.1767333521932518,-1.8717352615629563,-1.918938561318555,-0.1433943534656219,1.4894901955407187,-2.762845105876906,-3.2416401437191817,0,0,0,1.0,44.0,21.0,Eng
4.974514409218863,-0.2870561300793213,0.22183122945781295,-1.2579953185527875,0.028911615085848615,1.767133819199357,-1.4085666085505204,-2.008108424403887,-1.6253146725071477,-0.12286886705479083,-1.2151647020009875,1.5760625487279933,-0.8038539441380657,3.2208769330162985,1.1447256733480489,0,0,0,0.0,34.0,14.0,Marketing
7.561695177724522,0.9484775094198479,0.31841638185535476,1.1895985338247137,-0.376558231700584,3.0337979668675983,-4.026704688403488,0.3775413013681497,-0.05122233972761703,2.6659325180131184,0.2773154888598657,0.2777603565959378,0.7543904687728145,-1.2607433121252305,-0.8491453610961427,0,1,0,2.0,36.0,27.0,Eng
4.97558909336503,1.1107936282864288,-1.3079359894387657,0.6558193799892584,-0.7198447799316924,2.515717230998597,0.4499160142089332,-6.999379992292996,2.577135686730295,1.2028956603895566,2.727908391433449,-1.0926691026703899,-3.427732680103399,1.3510518588972436,-1.0867667592937589,0,0,0,1.0,41.0,25.0,Eng
8.028996911276884,-3.1140615039698707,-0.7693084584710725,-1.3832563170298626,0.7946626208161669,-0.9322335347452901,3.748573954165182,-2.1514790859858577,1.8631145689200836,0.19111434672756134,0.9612083612602287,-1.3392720235862092,-2.09228906091642,0.9587640130228685,-0.25940419183043945,0,1,1,0.0,45.0,34.0,Sales
5.631434554657894,-2.827835945131003,-0.34732355642499757,0.8187621786561448,0.41064761359046603,1.5577460881484742,-2.6120008062825213,3.4052523732835063,1.6667917329564195,1.9955026075614075,3.7338573877813865,-3.089978909685946,2.501478604511496,-2.1942276460636894,-0.7828370463509708,0,1,0,1.0,46.0,34.0,HR
5.083854136182737,2.0096044218191302,0.681732166482682,0.039001478075324524,0.1603416332453554,4.053644755499649,-1.6503100770440093,-0.2782338298843965,-2.8084598217184578,-0.9578694738464593,-1.735362780976483,-1.1309201813912706,0.3308782556557066,2.245291612464054,-1.2375982256704514,0,0,1,0.0,47.0,18.0,Sales
5.987648646078155,-0.5870810337481289,0.0563050626138667,-0.002091505280703376,-0.14041671974757733,2.0132642469735305,-3.5797490144000053,1.4656007645435403,0.8879068434616886,1.4738040877400806,-0.8668621663447412,1.6549179775059502,1.6898218170946726,-0.8118064385768018,-0.6614494874343186,0,0,0,1.0,57.0,29.0,HR
6.498181521882127,1.4148920322394476,-0.12469313337167581,-0.5109627254798647,-0.7582006454630178,2.05830684502275,-3.0141615451585495,-0.049317622795578824,0.8503595071067367,-1.0622056275562564,0.7426094352292176,-0.068243695704298,2.3027926993778016,1.017859886459949,-0.3446968666519368,1,1,1,0.0,63.0,38.0,Marketing
6.645967520661104,0.3908587523215812,0.20253906490483992,0.8199218214323313,0.4902486675271549,0.09244470379581482,-1.4005322806504525,2.5029326079858216,0.42634222577016123,-0.5914358112641258,-1.7334879476211063,1.7754362862373378,1.3108552858513536,-1.9417683850742748,-1.157407028451869,0,1,0,0.0,30.0,21.0,Sales
10.069947167753163,-2.3239284729453504,2.0826175945169254,-0.35138157135158526,1.0025290211393028,0.4273867513073152,2.6774108600547715,1.3615314449887224,-0.21453804633943552,0.11605048247955796,-1.3665288587055726,-0.2394141991359814,-3.117889723829257,-3.0739161318083723,-2.957955617586747,0,1,1,1.0,41.0,27.0,Sales
7.58877371933988,2.95568575875794,0.7542395850113094,0.15643086780447168,0.7334007448731856,-0.7841293243980956,-0.5425407800266607,1.1611131535270793,-4.125056058091969,3.8289344977653696,-1.7535651884035701,1.6004134104487777,-3.4096384417765866,-4.7782622014192135,-0.10871414807353262,0,1,0,1.0,35.0,25.0,HR
7.3966689608879586,0.6298406458468985,0.36354807952715223,-2.1271449362421375,-1.2328141418920264,1.525163954322434,-3.025881008015554,1.3207034094231387,0.5002037816690639,-0.49584449521965235,-0.37601142706240387,1.4335485350967656,1.3734778398348109,-0.9649678742562022,-0.8822990017906459,0,0,0,1.0,28.0,17.0,Sales
5.571397632881534,0.7187252473791859,0.32295652934612007,1.017262393759,0.08534429051010077,1.4545555277586828,-3.0718311016597295,1.0634913714490157,-2.0650502976109,1.6396696141198757,-1.1398203724704827,2.503424125162139,-1.4205384770598866,-2.2850427868180754,-0.40605226117955284,0,0,0,0.0,26.0,14.0,Marketing
5.347164603430003,-4.633713797564923,0.27456007915597286,-1.4643739762559527,-0.46193814421672186,0.9329690822808754,1.8616799268655324,5.445900825742047,1.2867906400944131,-0.4968588963445364,0.5052645132019666,-3.679572817685887,1.4089485463117843,-2.8463052853906463,-3.3279640182942787,0,0,2,1.0,26.0,10.0,Sales
8.350423623301285,1.3758885379323988,-0.046327101185986264,-0.11482813840734012,0.06550377334655345,-1.2144566206177918,4.832431465430978,-2.555620672315406,-0.060391153245073936,1.1415403239798025,-1.3334738410177218,-1.5727995195099238,-2.8333897976114457,-0.54409466516814,-1.0919792762764267,1,1,1,1.0,43.0,30.0,Marketing
6.471781067472477,-1.9108470477132862,-0.5050510488963806,-0.7469438801333771,-0.813009247674415,1.01871085491744,-5.95450127135935,4.908304640512402,1.2471833396140095,3.0194374885435704,-0.04195162848969991,2.2925353521875333,3.9372184284899823,-2.799108517539558,0.2860118744686499,0,1,0,0.0,51.0,37.0,Sales
5.3747897608691915,-0.17645241818149726,-0.44069279163701014,-1.082700066171659,0.5682398909798119,2.6567101026199973,-4.936979206163654,1.9629430164599533,-1.649224754852859,2.3422774546049205,-0.045608518396832665,0.5937405801025781,2.044452837744891,0.3080573712568473,0.8420205102058721,0,0,0,1.0,26.0,15.0,HR
7.465171419492741,0.5172386472209802,-0.23908120207369055,0.08213022560414467,-0.45914792234453056,2.3562562772934488,-1.1109875237503257,-5.228791255722629,1.9796338459050995,-0.15849787398378568,1.4970302415004104,1.7607474666350016,-3.6271747059141606,0.16776040921651392,-1.304795734392155,0,0,0,1.0,37.0,19.0,Sales
4.1685073793939065,0.10710775508726189,-0.5137768899985621,0.015225432139718475,0.5114950609817217,-0.451583053333789,1.3125931317841408,-2.5948153035377053,0.6328674511478408,2.081889311500616,1.0883838309151699,-0.5946440122383627,-2.0736707460777923,-0.35048163640772567,0.2704568852140529,0,0,1,0.0,38.0,16.0,Eng
5.888200139928796,-0.8948417176186534,-0.8950030067888385,1.1265490525850506,1.1042550338407655,0.8678855288031972,-5.414927744992013,1.0959382974643344,-1.08548957983966,3.5946403538432077,0.7699753151834348,2.287377838342292,1.5811065115243665,0.2500037054865065,2.7495555245372314,0,0,1,0.0,46.0,22.0,HR
