Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,Hispanic,29,PhD,3.6,100.0,28.8,3.2,Rural,55.2,90442,4,0
Male,White,22,Masters,0.4,76.4,57.7,3.2,Rural,100.0,83532,1,1
Male,White,37,Bachelors,3.3,94.0,48.0,1.4,Suburban,73.3,81882,1,1
Female,Asian,32,Bachelors,12.9,65.1,49.3,2.4,Rural,74.3,93950,3,1
Female,Hispanic,50,High School,0.3,50.5,16.1,3.1,Urban,74.0,59782,3,0
Female,Asian,27,Masters,2.3,54.7,44.4,1.7,Urban,31.3,63568,3,0
Male,White,34,High School,13.2,72.3,42.7,4.2,Urban,83.1,106477,2,1
Male,White,46,Bachelors,6.2,38.3,62.3,4.5,Suburban,2.5,83913,1,0
Female,White,38,High School,0.0,59.5,39.7,1.6,Rural,59.5,82151,1,0
Female,White,33,High School,5.2,78.0,87.4,1.1,Rural,32.8,84751,1,0
Female,White,36,Masters,13.9,71.0,81.0,1.2,Rural,63.9,103048,3,1
Female,White,65,High School,0.7,67.9,42.1,1.4,Urban,8.7,66256,1,0
Female,Asian,24,PhD,13.1,76.1,49.5,4.6,Suburban,72.2,103080,3,1
Female,Black,31,Bachelors,17.4,38.0,74.2,1.8,Urban,70.7,103205,2,0
Male,Hispanic,38,Masters,0.5,94.3,52.7,2.3,Rural,61.4,77046,3,0
Male,Asian,23,High School,3.8,69.0,36.1,1.1,Urban,61.3,72049,3,0
Female,White,37,Masters,4.4,89.2,51.7,3.3,Urban,9.5,96459,1,0
Male,Hispanic,22,Bachelors,1.1,45.3,24.6,1.0,Suburban,43.7,68023,4,0
Male,White,22,High School,2.7,57.3,53.3,1.3,Suburban,79.3,79593,1,1
Male,White,22,Masters,0.5,89.1,52.1,2.3,Urban,48.9,89140,1,1
Female,White,28,High School,0.4,54.0,43.3,2.7,Suburban,100.0,75992,2,0
Female,Asian,27,Bachelors,10.4,78.2,29.3,1.3,Rural,29.3,93014,3,0
Female,White,42,Bachelors,8.0,26.0,36.5,2.6,Rural,18.7,70986,1,0
Female,Black,32,PhD,0.7,45.7,49.6,4.0,Urban,68.2,80600,1,0
Female,Black,22,Masters,9.9,58.2,39.8,1.0,Rural,52.7,85532,1,0
Male,White,40,Bachelors,6.6,55.7,49.9,2.1,Rural,30.6,89485,1,1
Male,Black,32,Bachelors,2.6,63.8,72.0,2.8,Urban,17.0,77779,1,0
Female,Black,34,Bachelors,0.7,43.6,79.0,4.3,Rural,29.6,64800,1,0
Male,White,39,Masters,0.6,81.9,72.9,3.8,Rural,24.4,80861,1,1
Female,Asian,25,Masters,4.7,100.0,30.5,1.2,Urban,90.6,92809,3,1
Male,White,22,PhD,4.5,95.2,39.4,4.7,Urban,24.2,101542,1,1
Female,Hispanic,25,Bachelors,6.4,91.8,3.2,1.6,Suburban,65.4,88373,4,0
Female,Hispanic,23,High School,0.5,35.4,76.1,1.0,Urban,56.1,64729,3,0
Female,White,41,High School,25.0,63.0,92.3,4.7,Urban,62.8,117779,2,1
Male,Hispanic,22,Masters,0.1,75.4,16.7,2.9,Suburban,19.4,83582,3,0
Male,Asian,39,High School,1.7,75.7,0.0,4.3,Urban,89.3,88167,3,1
Female,Black,33,Bachelors,1.4,71.0,10.0,3.7,Urban,58.8,73782,2,0
Female,White,31,High School,1.2,47.4,61.5,4.0,Urban,91.7,70726,2,0
Male,White,58,Masters,1.7,83.8,64.9,2.2,Rural,68.8,87767,1,1
Male,Black,48,Masters,5.3,82.9,100.0,1.1,Urban,81.5,81718,2,1
Male,Black,40,Masters,1.1,83.6,20.3,1.8,Suburban,53.4,80330,2,0
Male,Hispanic,37,Masters,3.3,54.6,0.6,3.7,Suburban,36.5,78847,4,0
Female,Hispanic,56,High School,1.2,47.3,19.3,1.0,Rural,0.0,65786,3,0
Female,White,37,Bachelors,2.1,39.1,58.7,2.4,Urban,72.8,72874,1,0
Female,Hispanic,32,Bachelors,5.5,42.9,18.0,1.2,Suburban,59.2,82875,4,0
Male,Hispanic,33,Bachelors,0.7,78.3,49.8,2.7,Urban,65.0,81042,4,0
Male,Hispanic,32,Masters,11.3,82.3,78.5,4.7,Urban,40.2,105981,4,1
Male,Black,42,Bachelors,0.8,33.7,83.0,2.3,Rural,78.8,68708,2,0
Male,White,23,Masters,12.9,50.0,53.9,4.7,Urban,86.1,104435,2,1
Female,Asian,27,Bachelors,4.2,36.7,76.1,1.6,Urban,95.4,75504,3,0
Female,Black,27,High School,2.8,45.0,42.1,1.8,Urban,67.6,71544,1,0
Male,Black,39,Masters,5.1,99.6,49.9,5.0,Urban,43.4,87227,2,1
Male,White,22,Bachelors,13.9,39.9,36.2,2.7,Urban,58.3,93110,3,1
Male,White,30,Bachelors,11.3,88.1,52.0,3.3,Urban,47.7,109671,1,1
Female,White,33,Bachelors,13.7,71.8,95.0,4.3,Suburban,15.5,96739,1,1
Female,White,23,Bachelors,7.9,30.4,90.3,4.6,Suburban,44.6,82947,1,1
Male,White,43,Bachelors,0.6,76.3,63.0,4.4,Suburban,94.9,82098,1,1
Male,Black,32,Bachelors,7.0,66.4,25.9,1.0,Rural,80.4,90662,4,0
Male,Black,33,Bachelors,0.8,35.7,34.4,2.8,Urban,51.4,69753,1,0
Female,Asian,25,High School,0.3,65.4,38.1,4.5,Rural,67.9,66515,4,0
Female,Hispanic,40,Masters,5.2,88.3,45.1,2.6,Suburban,45.7,78969,3,0
Male,Asian,27,Bachelors,3.8,100.0,60.8,1.9,Suburban,83.5,96602,4,1
Male,White,34,Masters,12.6,50.0,54.9,4.2,Suburban,69.7,106479,1,1
Female,White,32,Masters,0.1,45.9,34.4,4.1,Suburban,43.0,66566,2,0
Female,White,39,Masters,9.4,77.2,29.6,2.2,Urban,53.0,104717,2,1
Male,Hispanic,46,PhD,3.7,40.5,87.5,3.5,Urban,30.3,70717,3,0
Female,Asian,52,Masters,2.9,47.9,44.3,1.4,Rural,61.3,70572,3,0
Female,Hispanic,35,Masters,9.4,61.4,0.0,2.2,Rural,77.7,83090,3,0
Male,Hispanic,30,Bachelors,0.0,83.9,64.9,3.8,Suburban,35.4,72014,3,0
Female,White,38,Masters,1.0,96.4,65.4,4.5,Urban,46.0,88746,1,1
Female,Black,39,Bachelors,0.4,76.2,47.5,1.2,Rural,36.9,76838,1,0
Male,Asian,31,Masters,0.7,82.7,73.6,2.8,Suburban,45.9,75100,3,1
Male,Hispanic,37,Bachelors,4.6,80.4,64.0,1.0,Urban,60.7,86476,3,0
Female,White,45,Masters,5.7,65.3,58.6,2.0,Rural,30.6,77831,1,0
Female,Black,34,High School,1.3,60.7,39.3,1.6,Urban,55.5,74814,1,0
Male,White,43,Masters,6.1,53.0,51.3,2.7,Urban,60.6,86486,1,1
Male,Asian,47,High School,24.2,80.1,15.9,4.9,Urban,48.0,137587,4,1
Male,White,47,Masters,5.6,81.4,65.0,3.6,Urban,25.4,101214,1,1
Female,Black,28,Masters,0.1,81.0,84.9,3.8,Urban,29.1,72902,1,0
Male,White,28,Masters,1.6,44.2,45.6,4.5,Urban,100.0,77157,2,1
Male,Hispanic,41,Bachelors,2.5,85.1,63.3,1.4,Urban,45.2,82024,4,0
Male,Asian,29,Bachelors,0.7,100.0,20.4,2.1,Suburban,25.1,85895,4,0
Female,Black,39,Bachelors,0.5,63.8,60.3,1.9,Suburban,33.2,72087,2,0
Male,Asian,22,Masters,15.5,96.2,49.8,4.3,Urban,94.3,114879,3,1
Female,Asian,52,Bachelors,5.0,43.2,64.3,1.9,Suburban,62.4,74004,4,0
Male,White,27,High School,0.4,53.7,28.9,1.8,Urban,82.8,74171,2,1
Male,Black,52,Masters,4.7,72.4,41.8,3.8,Rural,49.8,85312,3,1
Female,Hispanic,22,PhD,0.3,48.9,72.0,1.9,Urban,38.9,52984,3,0
Male,White,47,High School,9.8,87.7,26.8,3.9,Urban,37.3,97353,1,1
Male,White,36,High School,1.5,93.3,54.0,2.5,Suburban,14.1,85253,1,1
Female,Hispanic,43,High School,2.7,34.6,8.4,1.5,Urban,60.6,62255,4,0
Female,Hispanic,27,High School,1.0,38.6,55.3,1.7,Suburban,74.2,58589,3,0
Male,Asian,46,Masters,7.4,99.2,53.5,4.6,Suburban,60.1,101626,3,1
Male,White,22,Bachelors,6.4,90.0,83.8,3.3,Rural,62.0,95287,1,1
Female,Hispanic,38,High School,5.2,33.1,71.7,4.2,Urban,29.2,72375,3,0
Female,White,45,Bachelors,1.1,36.4,43.8,1.2,Urban,66.6,66883,1,0
Female,Asian,44,Bachelors,2.5,75.8,56.5,2.1,Urban,44.1,71237,4,0
Female,White,28,High School,4.0,92.7,48.9,4.9,Urban,56.7,97273,1,1
Male,White,22,Bachelors,1.5,57.3,15.1,3.0,Urban,67.3,75320,3,0
Female,Black,28,High School,0.6,52.7,30.4,2.7,Rural,60.8,73660,2,0
Male,White,31,Masters,0.9,100.0,84.2,4.5,Urban,53.0,95555,3,1
Male,White,42,Bachelors,0.4,87.5,61.0,3.2,Urban,65.0,84945,1,1
Female,White,35,Masters,2.7,62.6,99.1,3.1,Suburban,70.3,67689,1,1
Male,Black,54,Masters,3.5,75.6,1.8,1.4,Suburban,82.6,88416,1,0
Male,White,26,Bachelors,5.5,50.8,13.4,4.6,Suburban,66.4,79301,1,1
Female,Hispanic,42,High School,2.0,56.1,19.0,3.9,Urban,13.0,67337,3,0
Female,Asian,28,Bachelors,4.2,80.0,44.9,2.0,Suburban,99.0,82674,4,0
Female,White,34,High School,4.1,32.7,43.8,3.3,Suburban,42.0,72352,1,0
Female,Black,35,Bachelors,3.7,34.3,31.7,1.0,Rural,55.6,67217,1,0
Female,White,47,Masters,1.2,100.0,37.4,2.7,Rural,31.7,88599,3,0
Male,Asian,22,High School,9.4,71.8,32.0,2.6,Urban,76.9,93822,3,1
Female,Black,31,High School,6.5,73.9,22.5,1.0,Suburban,48.5,90478,1,0
Male,White,36,High School,0.2,66.9,30.7,4.4,Rural,42.1,80610,2,0
Male,White,44,High School,4.4,93.3,97.6,1.7,Urban,12.0,98854,2,1
Female,White,35,Bachelors,2.1,58.0,54.8,3.1,Rural,56.8,83317,1,0
Female,Black,33,PhD,9.6,90.9,30.2,4.8,Suburban,43.9,97377,1,1
Male,Hispanic,33,Bachelors,10.6,61.3,63.6,1.0,Suburban,4.6,90827,4,0
Female,White,33,Masters,1.6,87.8,90.7,2.3,Suburban,81.2,84700,1,1
Male,Asian,38,Masters,2.8,62.0,83.2,4.5,Rural,18.4,79488,3,0
Male,Black,33,Masters,4.0,94.9,1.1,1.0,Suburban,88.7,95616,2,0
Female,Asian,22,Bachelors,20.8,25.4,78.4,1.7,Urban,52.2,101552,3,1
Male,Black,28,High School,4.0,47.6,47.6,3.3,Urban,54.0,82010,1,0
Male,White,40,High School,8.5,61.8,82.4,1.4,Urban,97.6,85976,1,1
Male,White,50,Bachelors,2.4,100.0,85.2,2.6,Urban,62.2,95449,1,1
Female,Black,22,Masters,1.9,74.9,43.5,1.0,Urban,21.5,71001,3,0
Male,Black,22,High School,4.4,72.9,36.5,3.8,Urban,90.8,91611,1,1
Female,Hispanic,41,High School,7.2,65.8,72.6,1.9,Suburban,50.0,90392,4,0
Male,Asian,27,Bachelors,0.9,89.2,68.5,2.5,Urban,100.0,94809,3,1
Female,White,26,Masters,6.0,44.7,84.1,1.0,Urban,52.8,80867,1,0
Male,Hispanic,48,High School,7.6,42.0,13.7,2.8,Suburban,28.4,83549,4,0
Male,Black,39,High School,5.3,74.6,15.8,3.8,Urban,57.5,89729,1,0
Male,Asian,22,Masters,1.0,89.5,1.8,4.5,Urban,95.8,81210,3,1
Female,White,55,Bachelors,3.0,77.4,58.5,2.0,Urban,60.5,85625,1,0
Female,Black,45,High School,0.7,74.5,34.0,1.0,Urban,77.0,72763,1,0
Female,Asian,35,Bachelors,4.1,30.7,31.6,4.4,Urban,43.1,56850,3,0
Male,White,29,High School,13.1,40.8,31.4,2.2,Rural,93.6,97014,1,1
Female,White,51,Bachelors,1.3,74.1,25.7,5.0,Urban,73.8,85123,4,1
Male,Asian,38,Masters,3.2,100.0,78.2,1.5,Suburban,23.4,90459,4,1
Female,Asian,27,PhD,9.8,73.8,56.0,4.3,Urban,66.4,95422,3,1
Male,Hispanic,50,High School,0.0,54.9,44.9,1.1,Urban,41.6,64379,4,0
Male,Black,36,Masters,0.6,75.2,31.7,2.6,Urban,29.2,79880,1,0
Female,White,35,High School,7.6,83.0,67.0,4.7,Rural,37.7,91918,1,1
Female,Black,28,Bachelors,6.9,15.9,63.0,2.4,Urban,89.3,62204,1,0
Male,White,35,High School,5.3,54.8,82.0,1.3,Urban,61.0,79841,1,1
Female,White,24,Masters,4.4,68.1,76.8,4.3,Suburban,81.9,85084,1,1
Male,Black,22,Masters,6.1,85.3,70.7,2.3,Urban,85.7,101383,1,1
Male,Hispanic,27,PhD,6.5,46.5,68.0,1.8,Suburban,21.2,71293,4,0
Male,Hispanic,29,Bachelors,4.0,92.1,60.8,4.0,Suburban,11.9,96710,3,0
Male,Black,48,PhD,1.2,57.0,42.2,2.9,Rural,67.3,84494,2,0
Male,White,38,High School,1.1,50.6,64.7,2.0,Urban,55.5,71866,4,0
Male,White,60,Bachelors,8.8,41.3,45.5,3.2,Urban,81.8,93898,2,1
Female,Black,32,Masters,0.3,85.1,67.8,2.0,Rural,67.8,74208,1,0
Male,White,45,High School,1.4,55.0,20.4,3.9,Urban,58.9,70033,4,0
Male,Hispanic,35,Masters,7.6,43.7,41.2,1.1,Urban,51.2,88429,3,0
Male,Hispanic,30,High School,8.5,40.0,47.7,5.0,Urban,11.3,89880,4,0
Male,Black,29,Masters,1.8,69.8,77.4,3.2,Urban,44.8,83818,1,0
Male,Hispanic,32,Masters,1.1,67.0,71.6,4.6,Suburban,44.5,76592,3,0
Female,Asian,46,Masters,7.4,61.4,53.3,1.0,Rural,24.4,75281,4,0
Male,Black,31,High School,4.5,81.9,37.3,3.8,Urban,21.7,95794,3,0
Female,Black,33,Masters,0.0,60.3,74.4,2.9,Rural,67.4,72469,2,0
Female,Hispanic,50,Masters,6.1,82.4,17.6,3.6,Suburban,0.0,79244,3,0
Male,Asian,53,Bachelors,3.4,61.3,43.7,1.0,Urban,68.5,81854,3,0
Female,Black,40,Masters,1.8,42.6,40.6,1.0,Suburban,14.0,65538,1,0
Male,Black,51,Masters,1.3,76.6,64.1,1.6,Rural,59.9,77952,1,0
Male,Hispanic,32,Bachelors,1.5,61.2,7.7,1.0,Suburban,28.7,75771,4,0
Female,Asian,22,PhD,4.0,45.1,57.6,5.0,Urban,33.9,68291,3,0
Female,Hispanic,37,High School,5.2,72.9,22.9,2.6,Urban,75.4,77558,3,0
Male,White,33,High School,6.7,40.9,20.4,2.3,Urban,64.6,86262,1,0
Male,White,22,High School,10.4,77.0,78.6,1.5,Rural,73.8,99393,1,1
Female,White,27,Bachelors,0.3,40.6,46.8,1.3,Urban,66.8,69519,1,0
Male,White,28,Masters,12.8,51.2,29.1,2.1,Rural,32.4,105318,2,1
Male,Hispanic,27,Bachelors,1.1,82.0,34.0,3.5,Urban,65.4,89661,3,0
Male,White,28,Bachelors,8.5,30.6,9.2,2.6,Urban,66.3,89549,2,1
Female,Asian,29,Masters,0.6,63.3,20.7,3.2,Urban,47.2,70444,4,0
Female,Asian,55,High School,5.0,36.6,3.4,2.4,Suburban,89.9,63034,3,0
Male,Black,32,Bachelors,12.8,90.3,18.8,3.9,Urban,29.7,110419,2,1
Male,Black,22,High School,7.0,64.5,53.8,1.0,Suburban,87.7,92795,1,0
Female,Black,31,Masters,2.5,100.0,33.1,1.6,Urban,74.4,82047,3,0
Male,White,24,Bachelors,11.4,83.1,68.9,2.6,Urban,76.7,112572,2,1
Female,Black,37,Masters,2.1,79.9,57.1,3.5,Urban,48.4,78171,1,0
Female,White,44,Masters,15.3,68.3,16.8,1.0,Urban,63.1,100962,3,1
Male,Black,24,PhD,1.3,86.8,46.7,2.0,Urban,91.4,79926,1,0
Male,Asian,46,High School,3.2,61.2,87.3,4.1,Rural,48.1,81030,3,1
Male,White,22,High School,0.5,96.8,35.0,2.4,Urban,92.2,84162,1,1
Female,Hispanic,62,Bachelors,13.7,87.0,34.5,1.5,Urban,76.5,107733,3,1
Male,Black,38,Masters,8.1,45.4,61.1,2.8,Rural,28.2,75760,1,0
Female,Black,35,Masters,16.6,87.8,19.4,2.5,Urban,82.6,106083,1,1
Female,Asian,33,PhD,18.2,73.5,37.3,3.6,Suburban,76.6,102517,4,1
Female,Black,32,Bachelors,1.9,44.9,80.9,2.0,Urban,34.3,60832,2,0
Male,White,33,High School,2.8,29.6,45.8,2.8,Urban,75.9,76859,1,0
Female,White,32,Bachelors,0.1,69.9,84.6,2.1,Rural,72.7,62825,1,0
Female,Black,33,High School,2.4,2.6,50.2,1.7,Urban,80.6,56553,1,0
Male,Hispanic,34,High School,5.6,67.7,31.2,1.0,Urban,35.3,90714,3,0
Female,Black,38,Bachelors,0.6,55.8,53.9,5.0,Suburban,34.7,64245,2,0
Male,White,43,Masters,2.3,82.7,48.3,1.7,Urban,71.8,86938,2,1
Female,Asian,31,Masters,1.9,96.6,100.0,1.5,Urban,42.1,73802,3,0
Male,White,34,PhD,2.6,56.8,78.5,3.2,Suburban,94.8,83143,2,1
Female,Asian,22,PhD,1.6,81.0,35.9,1.9,Urban,21.8,90328,4,0
Female,White,26,Bachelors,4.9,93.5,63.5,4.0,Urban,56.8,90385,1,1
Male,White,52,Bachelors,1.6,85.2,87.2,2.1,Suburban,44.3,82871,1,1
Male,White,22,High School,3.5,84.3,70.9,3.5,Urban,54.5,90442,1,1
Female,Black,56,Masters,3.6,53.7,63.5,3.5,Suburban,58.6,78344,1,0
Male,White,41,Masters,0.7,60.7,43.7,2.4,Urban,98.2,75318,2,1
Male,White,28,Masters,0.4,75.3,37.0,3.5,Suburban,15.5,81842,1,0
Male,Asian,35,Masters,4.2,73.4,0.0,1.8,Rural,66.5,81797,3,0
Male,White,31,Bachelors,6.6,46.1,38.4,1.2,Urban,82.5,90882,1,1
Female,Black,37,Bachelors,2.2,14.6,72.7,2.2,Rural,76.1,53923,2,0
Female,White,29,Bachelors,3.3,63.9,56.7,1.5,Suburban,73.5,71855,2,1
Female,Black,41,Masters,3.5,51.6,44.9,2.6,Suburban,30.5,72771,1,0
Male,Black,31,Bachelors,1.8,65.5,22.4,2.4,Urban,77.3,79248,1,0
Female,Hispanic,40,High School,0.3,65.1,24.2,2.6,Urban,72.3,64841,3,0
Male,White,28,High School,4.8,98.0,58.0,1.3,Urban,57.9,100359,1,1
Male,White,26,High School,3.7,36.6,92.9,1.3,Rural,67.7,75627,1,1
Female,Hispanic,47,Bachelors,3.0,44.9,74.9,1.0,Urban,20.1,64477,3,0
Female,White,37,High School,6.4,81.3,58.6,3.6,Rural,67.0,90917,1,1
Male,White,46,Masters,18.8,43.5,92.5,1.0,Urban,47.9,113163,1,1
Female,Hispanic,29,High School,10.2,88.2,16.7,3.9,Rural,100.0,94303,3,1
Male,White,34,Bachelors,9.8,57.6,91.0,3.5,Urban,96.5,94225,1,1
Female,White,32,Masters,0.9,100.0,43.5,1.3,Suburban,93.2,85792,1,1
Female,Black,22,Bachelors,5.3,58.3,54.0,2.1,Rural,35.9,74583,1,0
Female,Asian,35,PhD,9.5,83.2,72.4,4.1,Suburban,82.6,93060,4,1
Female,Black,27,Masters,11.7,43.7,39.6,2.0,Suburban,7.2,81172,1,0
Female,White,37,PhD,2.2,55.9,47.9,5.0,Urban,99.3,78006,2,1
Female,Asian,52,High School,0.4,64.4,72.8,2.5,Rural,66.6,75600,3,0
Male,Black,45,Masters,13.8,50.5,20.0,4.3,Suburban,26.6,94887,1,0
Female,Black,25,High School,8.9,54.0,79.0,5.0,Urban,10.1,83042,1,0
Female,White,31,Bachelors,3.2,78.0,67.2,4.6,Urban,75.4,88465,1,1
Male,White,47,Bachelors,11.0,48.5,70.9,2.2,Urban,25.2,93301,1,1
Female,Hispanic,47,High School,1.4,52.7,18.4,3.6,Urban,37.7,60492,4,0
Female,Black,38,Masters,3.3,72.9,32.8,2.0,Urban,43.8,72131,2,0
Male,Asian,30,Bachelors,3.0,55.6,0.0,1.0,Rural,91.4,78971,3,1
Male,White,33,Masters,10.7,50.0,75.8,1.4,Suburban,82.5,94228,1,1
Female,Asian,46,High School,0.7,97.0,40.8,2.9,Suburban,66.5,82202,3,0
Male,Black,24,Masters,4.3,69.9,52.9,1.3,Rural,90.4,87317,2,0
Male,Hispanic,26,Bachelors,5.3,73.1,56.0,1.5,Urban,46.7,78224,3,0
Male,White,39,High School,0.4,31.7,20.6,3.1,Suburban,100.0,58011,1,0
Female,White,33,Bachelors,4.4,66.4,7.2,3.6,Urban,23.7,78132,2,0
Male,Hispanic,38,Bachelors,1.0,46.0,73.7,3.5,Suburban,41.9,61763,3,0
Male,Black,31,High School,5.1,38.4,41.2,1.3,Urban,28.6,71087,1,0
Male,White,35,Masters,9.7,85.5,70.9,1.1,Rural,29.3,89334,1,1
Male,Hispanic,22,Bachelors,7.6,60.3,75.6,2.0,Rural,4.6,88674,3,0
Male,White,29,Masters,0.3,43.9,59.5,3.0,Suburban,59.5,69355,3,0
Male,Asian,42,Masters,0.9,33.4,28.5,4.6,Suburban,33.3,70440,3,0
Female,White,25,Bachelors,9.1,80.0,71.2,2.2,Suburban,25.6,101916,1,0
Female,Hispanic,43,High School,4.5,80.9,90.5,1.0,Rural,62.2,77140,4,0
Female,White,39,Bachelors,2.2,77.9,100.0,1.9,Rural,76.9,79240,1,1
Male,Asian,45,Masters,12.9,79.4,70.3,1.6,Urban,69.5,109906,4,1
Male,White,52,Masters,7.6,82.1,45.7,5.0,Suburban,67.0,88115,1,1
Female,White,27,Bachelors,2.4,92.1,77.3,1.8,Suburban,90.8,83293,1,1
Female,White,41,Masters,11.6,56.6,8.9,2.4,Suburban,55.2,98030,1,0
Female,Asian,22,Bachelors,6.2,86.5,44.4,3.3,Urban,95.4,94317,3,1
Female,White,34,Masters,8.8,71.8,60.2,3.5,Rural,79.8,89706,1,1
Male,Hispanic,22,Masters,3.1,74.4,48.5,3.1,Urban,23.8,95212,3,0
Female,White,39,PhD,4.2,59.0,31.5,1.1,Suburban,80.9,75892,3,0
Female,Asian,43,Bachelors,2.7,73.2,33.8,5.0,Rural,55.6,87968,3,0
Male,White,35,Bachelors,9.4,58.1,53.3,2.2,Urban,95.4,89311,2,1
Female,Black,38,Masters,6.6,72.0,29.2,2.7,Urban,83.4,87423,2,0
Female,Black,33,Bachelors,0.8,99.7,40.0,2.6,Suburban,75.2,81665,1,0
Male,Black,39,High School,1.1,81.2,42.5,4.1,Suburban,72.5,83009,1,1
Female,White,31,Masters,10.3,86.5,57.1,2.5,Suburban,64.4,102624,3,1
Female,Asian,33,Bachelors,6.6,77.7,19.8,1.6,Urban,57.2,85531,3,0
Female,White,44,Masters,0.5,37.9,0.8,5.0,Rural,61.4,66020,4,0
Male,White,52,High School,17.3,33.6,44.1,1.1,Suburban,75.0,107950,1,1
Male,White,47,Bachelors,20.7,89.4,76.3,4.7,Urban,41.1,118450,1,1
Female,Asian,28,High School,17.6,87.3,54.6,3.2,Urban,70.5,115324,3,1
Female,White,23,Masters,0.3,38.2,78.9,2.2,Suburban,97.2,70980,1,0
Female,White,24,Masters,14.0,93.0,22.2,1.6,Urban,12.9,116385,2,0
Male,Hispanic,27,PhD,1.5,100.0,42.8,3.6,Suburban,50.5,88789,4,0
Female,Hispanic,39,Bachelors,0.5,91.7,37.1,1.8,Rural,94.5,79641,3,0
Female,White,22,Bachelors,2.9,92.1,20.6,1.0,Urban,15.2,86513,1,0
Female,Asian,52,High School,4.8,66.0,68.2,2.3,Suburban,25.2,86781,4,0
Male,Asian,24,High School,4.0,76.0,27.8,2.0,Urban,33.4,86257,4,0
Female,White,31,Bachelors,3.5,67.7,24.7,3.8,Urban,49.4,80210,2,0
Female,White,22,Bachelors,8.6,77.0,64.7,2.8,Urban,62.7,98428,1,1
Male,White,22,Masters,2.5,95.0,82.0,1.0,Suburban,81.8,92307,3,1
Female,Asian,22,Bachelors,8.0,76.7,52.3,1.2,Urban,59.2,86449,4,1
Female,White,35,Masters,1.3,100.0,49.5,1.8,Urban,22.2,81229,1,0
Male,Asian,31,Masters,15.9,90.7,21.4,2.2,Suburban,62.7,120749,3,1
Female,White,43,Masters,5.5,67.0,3.7,4.1,Urban,100.0,83708,1,1
Male,White,30,High School,13.3,46.8,83.8,4.5,Suburban,40.6,105561,1,1
Male,White,25,High School,10.5,57.1,39.8,1.2,Urban,97.2,102094,1,1
Female,Black,37,High School,3.4,31.9,38.4,2.2,Rural,46.8,72366,1,0
Female,White,38,PhD,0.2,71.8,7.5,3.8,Urban,58.5,67736,3,0
Male,White,45,High School,5.9,48.9,22.3,4.9,Rural,82.3,89283,2,1
Female,Hispanic,46,High School,1.3,76.6,44.3,2.7,Urban,55.1,71813,3,0
Male,Asian,22,Bachelors,1.4,75.4,66.5,2.6,Suburban,58.0,84528,4,1
Male,Asian,35,High School,11.6,90.2,28.5,3.3,Urban,44.9,104566,3,1
Male,Asian,22,Masters,2.8,92.2,52.3,3.4,Urban,83.0,98462,3,1
