Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,White,49,Bachelors,1.5,68.5,41.5,2.5,Urban,80.2,85984,1,0
Male,White,22,High School,3.7,15.2,35.3,2.9,Urban,49.2,65505,1,0
Male,Hispanic,33,Masters,0.8,73.4,3.7,1.2,Rural,47.8,74554,4,0
Female,Asian,51,Bachelors,8.7,69.3,75.9,2.6,Urban,74.1,86273,3,1
Female,Asian,31,Masters,7.5,93.9,55.9,2.8,Suburban,35.7,89139,3,0
Male,White,29,Masters,0.4,100.0,55.4,5.0,Urban,81.1,89566,2,1
Female,White,32,Masters,13.7,81.7,8.4,4.8,Urban,41.0,106375,3,1
Female,Black,28,Masters,1.0,77.8,81.9,1.8,Urban,100.0,79646,1,0
Female,White,29,Bachelors,2.4,25.5,24.1,2.5,Urban,32.7,67160,1,0
Male,Black,42,High School,0.3,29.7,50.7,1.8,Urban,31.1,65235,1,0
Female,Black,58,Bachelors,2.7,73.4,61.4,1.7,Rural,24.9,75269,4,0
Female,Asian,38,Masters,10.9,61.9,77.7,3.2,Suburban,82.1,85881,4,1
Female,White,27,High School,25.0,71.0,95.9,3.4,Suburban,87.1,128537,1,1
Male,Asian,36,Masters,8.0,68.7,59.4,2.5,Urban,30.8,92772,3,0
Female,Asian,48,High School,8.8,54.9,36.3,1.1,Urban,31.6,85997,3,0
Male,Asian,22,High School,1.9,93.5,61.0,3.4,Suburban,46.5,84623,3,1
Male,White,26,High School,5.7,78.7,40.8,2.6,Suburban,81.9,95266,1,1
Male,White,26,Masters,0.7,88.6,72.2,3.0,Urban,33.9,83158,1,0
Female,White,35,Bachelors,1.3,36.1,20.1,1.3,Rural,44.5,57052,2,0
Male,Black,28,Bachelors,1.3,86.8,42.3,2.7,Urban,71.7,80992,1,0
Male,Hispanic,36,Bachelors,7.0,92.8,31.1,1.0,Suburban,30.9,93162,3,0
Female,White,35,Masters,4.2,20.6,11.2,1.4,Suburban,73.6,68116,1,0
Male,Hispanic,38,Bachelors,0.1,58.0,19.6,1.0,Urban,81.3,79642,4,0
Female,White,30,Masters,10.7,80.9,46.0,2.2,Suburban,45.0,92749,1,0
Male,White,41,Masters,11.0,55.2,4.5,2.2,Suburban,47.8,98964,2,0
Male,Asian,29,Bachelors,0.7,73.5,23.6,1.6,Suburban,20.4,71979,4,0
Male,Asian,35,Masters,25.0,66.1,14.1,1.3,Urban,29.2,123912,3,1
Female,Black,27,PhD,0.2,100.0,96.7,2.7,Urban,47.5,79544,1,0
Female,Black,34,High School,0.7,50.5,59.3,1.4,Urban,41.3,62897,1,0
Female,White,31,High School,5.4,32.1,20.5,3.9,Rural,30.9,69410,1,0
Male,Asian,36,Masters,0.2,89.1,49.2,1.0,Suburban,84.1,87787,3,0
Male,White,27,High School,13.4,86.3,79.8,1.0,Rural,67.5,103146,1,1
Male,White,27,Bachelors,25.0,68.4,17.4,1.2,Urban,66.9,129563,1,1
Male,Asian,40,Bachelors,2.4,37.0,42.5,3.4,Urban,83.3,73004,4,0
Female,Hispanic,22,Bachelors,3.4,52.4,59.7,3.9,Urban,67.3,78912,3,0
Male,Hispanic,51,Masters,10.7,76.6,83.6,1.0,Urban,60.0,98909,3,1
Male,White,27,High School,1.6,35.7,22.6,4.7,Rural,94.3,72922,2,0
Male,Hispanic,29,Bachelors,18.5,46.9,43.5,1.1,Urban,34.6,101350,3,0
Female,Hispanic,31,Masters,7.5,46.1,28.3,3.0,Urban,42.3,75365,4,0
Female,White,42,Bachelors,4.7,51.1,71.5,2.2,Urban,11.0,75122,1,0
Female,White,29,PhD,9.0,88.5,68.3,1.5,Urban,71.5,100849,1,1
Male,Hispanic,25,Bachelors,1.8,57.0,83.7,4.1,Urban,58.7,74932,3,0
Female,Hispanic,50,High School,16.7,41.4,48.1,3.7,Urban,41.8,92693,3,0
Male,Black,22,High School,1.0,83.1,81.8,1.0,Urban,67.2,84359,1,0
Female,White,38,Bachelors,19.3,47.7,50.1,4.2,Urban,86.5,103884,1,1
Female,White,36,High School,0.2,66.3,59.6,2.3,Urban,43.2,70067,1,0
Female,Black,45,Bachelors,2.5,68.2,62.3,3.4,Suburban,62.5,79360,1,0
Male,Hispanic,33,PhD,0.3,93.6,10.0,1.2,Urban,59.6,85825,4,0
Male,Black,48,Masters,7.4,49.3,24.7,3.0,Rural,44.9,82317,4,0
Female,Asian,46,Masters,4.1,88.3,64.0,1.3,Rural,89.4,77123,3,1
Female,Asian,48,Bachelors,18.7,50.6,6.6,5.0,Urban,35.3,86516,4,1
Female,White,36,Masters,3.7,58.1,34.2,4.5,Urban,80.5,71270,1,0
Female,Black,35,PhD,6.6,69.6,12.0,1.2,Suburban,13.1,92391,1,0
Female,White,41,Masters,25.0,92.0,53.7,4.5,Urban,78.6,126531,3,1
Female,Asian,43,High School,4.6,71.6,84.0,4.4,Suburban,75.0,79206,3,1
Female,White,43,Masters,22.5,96.2,52.3,1.9,Urban,75.9,123821,2,1
Female,Black,34,High School,14.9,74.3,25.8,1.8,Rural,28.0,100855,2,0
Female,White,39,Bachelors,7.2,51.5,42.7,1.3,Urban,49.1,81349,4,0
Female,White,23,Bachelors,3.9,88.7,0.0,5.0,Suburban,42.1,92544,1,0
Female,Black,30,PhD,1.1,87.7,67.8,2.7,Suburban,91.8,89940,4,0
Male,White,41,Bachelors,1.5,64.9,55.3,2.3,Urban,77.9,80546,1,1
Male,Asian,22,High School,3.8,51.5,75.0,1.5,Rural,86.4,84239,3,1
Female,Black,43,Bachelors,1.0,44.7,49.1,2.0,Urban,33.5,68113,2,0
Female,Black,46,High School,11.6,91.1,26.4,2.0,Urban,56.0,101580,2,0
Female,Black,42,Bachelors,5.1,33.7,45.8,3.0,Urban,74.6,73638,2,0
Female,Hispanic,22,PhD,1.0,48.7,69.0,3.0,Rural,86.6,64069,4,0
Female,Hispanic,22,Masters,5.4,88.1,62.4,1.6,Urban,46.2,81451,4,0
Female,Asian,26,PhD,1.3,90.4,61.9,3.2,Suburban,74.5,86560,3,0
Male,White,48,Bachelors,16.6,92.5,31.9,2.6,Urban,80.6,122684,1,1
Female,Black,33,Bachelors,2.3,54.2,65.9,3.6,Rural,58.4,65037,1,0
Female,Asian,35,Bachelors,2.6,37.7,7.5,2.7,Suburban,74.0,69974,4,0
Male,White,44,PhD,7.7,76.9,75.9,1.1,Rural,100.0,103325,2,1
Female,Hispanic,31,Bachelors,12.8,72.7,26.8,1.9,Rural,41.7,88855,3,0
Female,Black,44,Bachelors,5.0,88.5,58.3,1.9,Suburban,17.6,98743,2,0
Female,White,33,Bachelors,6.6,71.5,56.3,2.5,Suburban,11.5,88117,3,0
Male,Asian,43,Bachelors,15.6,68.4,69.4,2.1,Suburban,20.5,104536,4,1
Female,Hispanic,42,Bachelors,8.1,50.9,48.8,4.3,Urban,59.3,86052,4,0
Male,White,36,PhD,5.3,73.2,42.2,2.1,Suburban,61.1,95320,1,0
Female,Hispanic,45,Masters,0.7,83.6,21.7,1.7,Urban,50.0,71694,4,0
Male,Hispanic,23,Masters,1.5,28.6,37.2,2.6,Urban,54.0,65444,3,0
Female,Black,33,High School,17.4,66.7,39.9,3.6,Suburban,42.4,107364,1,0
Female,Hispanic,43,Bachelors,0.4,58.1,54.9,3.2,Suburban,79.6,71052,3,0
Male,Hispanic,24,PhD,20.1,89.7,79.7,2.4,Urban,67.6,123683,3,1
Male,Asian,44,Masters,1.0,37.5,44.7,4.1,Urban,51.5,64940,4,0
Male,White,29,Masters,12.1,82.9,58.8,2.8,Urban,21.5,110939,2,1
Male,Hispanic,38,PhD,2.5,80.1,57.6,1.1,Suburban,76.7,82724,3,0
Male,White,42,PhD,23.4,62.0,27.3,3.2,Urban,61.8,129411,1,1
Female,White,31,Bachelors,0.8,80.0,67.7,1.2,Suburban,45.6,85686,1,0
Male,White,49,Bachelors,20.5,71.6,71.1,1.3,Urban,49.5,126343,1,1
Female,White,38,High School,1.9,75.3,42.4,1.2,Urban,61.2,84726,1,0
Male,Black,57,Bachelors,13.8,98.4,65.6,1.7,Rural,62.7,109251,2,1
Female,Hispanic,31,Bachelors,9.5,79.2,54.6,1.9,Rural,92.5,87253,3,0
Male,White,30,Bachelors,9.4,60.3,95.2,3.3,Rural,91.6,101792,1,1
Male,Black,22,PhD,7.3,52.1,9.7,1.0,Urban,60.4,88483,1,0
Male,White,49,Bachelors,10.2,85.3,51.3,1.4,Urban,48.2,109137,1,1
Female,Black,40,Masters,3.5,74.7,54.7,4.0,Urban,81.8,82971,2,0
Male,Black,23,Bachelors,8.5,69.3,7.5,3.5,Suburban,58.2,93139,3,0
Female,White,30,Masters,3.3,88.5,100.0,1.2,Suburban,56.1,82487,1,0
Female,Hispanic,42,High School,0.4,34.5,63.2,2.2,Urban,63.4,57277,3,0
Male,Black,45,Bachelors,4.2,66.2,26.6,4.1,Suburban,59.0,71348,1,0
Male,Hispanic,32,High School,2.7,69.1,62.6,2.1,Urban,44.3,78955,4,0
Female,Asian,23,Bachelors,9.7,79.4,15.2,3.4,Urban,42.0,95963,4,0
Male,White,33,High School,4.4,54.4,45.7,3.6,Urban,32.5,74200,3,0
Female,Hispanic,24,Bachelors,5.9,67.6,60.1,2.2,Urban,22.3,86477,3,0
Male,Hispanic,30,PhD,3.8,57.7,53.1,3.2,Urban,48.2,87539,4,0
Female,White,22,High School,25.0,68.8,79.9,2.7,Urban,92.6,119584,2,1
Male,White,40,Masters,8.3,93.8,80.3,2.4,Rural,57.1,102798,1,1
Female,Black,34,Bachelors,0.1,67.1,60.1,1.0,Urban,52.9,65113,3,0
Male,Asian,33,High School,15.4,70.5,64.4,3.1,Suburban,89.1,112108,3,1
Male,Hispanic,28,Masters,1.2,37.8,20.2,2.2,Urban,90.0,72163,3,0
Male,Hispanic,22,High School,1.7,69.7,100.0,2.8,Urban,35.2,89437,3,0
Female,Hispanic,46,Bachelors,0.3,6.8,29.1,1.2,Urban,4.0,58140,3,0
Female,Asian,28,Bachelors,7.7,55.5,0.0,2.9,Urban,16.0,86377,4,0
Male,White,38,High School,21.7,66.4,32.6,1.3,Rural,90.4,122231,1,1
Male,Hispanic,35,Masters,8.9,81.3,71.3,1.0,Urban,43.3,102342,3,0
Female,Asian,42,PhD,1.5,75.3,73.1,4.1,Rural,65.5,81005,4,0
Female,White,22,Masters,19.1,73.5,44.1,3.5,Suburban,33.5,120561,1,1
Female,White,33,High School,6.5,75.1,53.1,1.6,Urban,45.1,88687,1,0
Female,Black,39,High School,21.4,34.2,29.1,1.0,Suburban,32.4,105831,1,0
Male,Asian,45,Masters,4.1,71.0,0.0,1.4,Suburban,69.7,78951,4,0
Male,Black,40,Bachelors,5.3,53.2,41.0,3.1,Suburban,60.9,82348,1,0
Female,White,31,PhD,0.1,86.0,84.5,2.3,Urban,36.5,77161,1,0
Male,Asian,24,High School,10.4,88.7,58.2,1.0,Urban,59.2,96577,3,1
Female,White,37,Masters,0.5,68.2,80.6,1.0,Suburban,89.4,70269,1,0
Male,Asian,35,Bachelors,0.0,17.8,52.1,2.7,Suburban,50.7,58871,4,0
Female,Black,48,Bachelors,20.2,40.8,4.8,2.0,Suburban,7.9,93112,3,0
Male,Black,22,Masters,14.7,72.5,77.5,3.4,Urban,33.2,102802,1,1
Male,Hispanic,29,Bachelors,3.3,57.6,92.6,2.6,Urban,85.1,80581,4,0
Male,Black,40,High School,3.4,56.2,51.1,2.3,Suburban,79.5,75754,2,0
Male,Black,47,Masters,23.9,98.4,41.0,4.8,Rural,34.5,140252,4,1
Female,Black,22,High School,4.5,40.6,39.6,3.1,Urban,48.1,68971,2,0
Female,White,30,Bachelors,4.0,65.2,52.4,4.4,Urban,68.8,70970,1,0
Female,Hispanic,22,PhD,0.0,100.0,26.6,2.5,Suburban,13.6,80124,3,0
Male,Asian,42,Masters,25.0,42.1,0.0,1.0,Rural,95.3,119235,4,1
Female,White,47,Bachelors,22.3,58.5,32.6,1.5,Urban,79.4,113626,2,1
Male,White,22,Bachelors,4.8,76.1,16.9,5.0,Rural,83.6,90848,2,1
Male,Black,58,High School,10.5,47.1,62.0,1.4,Urban,0.0,93046,2,0
Male,White,44,Masters,2.9,92.4,43.6,1.3,Suburban,100.0,97560,3,1
Male,Black,32,Bachelors,11.9,70.1,44.1,1.9,Urban,33.4,101976,2,0
Male,Black,49,High School,10.3,79.1,67.5,2.7,Urban,55.7,97718,1,0
Female,White,48,High School,24.6,59.9,24.3,2.3,Urban,85.7,114502,1,1
Male,Hispanic,23,Bachelors,10.1,69.5,15.4,1.0,Suburban,55.5,91130,3,0
Male,Asian,22,PhD,1.3,88.4,36.7,1.0,Urban,69.5,82124,3,0
Male,Asian,45,Masters,8.2,56.6,18.1,4.0,Suburban,96.0,85978,3,0
Female,Black,36,High School,6.9,92.1,100.0,4.1,Urban,58.7,89320,4,0
Female,Asian,41,High School,1.2,31.3,33.8,2.0,Suburban,49.1,65715,4,0
Female,Hispanic,43,Bachelors,0.6,63.8,19.3,1.0,Rural,50.6,73258,3,0
Male,Hispanic,32,Masters,0.2,81.0,37.8,4.4,Urban,16.5,76519,3,0
Male,White,22,High School,2.1,86.2,34.0,5.0,Rural,24.8,95881,1,0
Male,Hispanic,46,Masters,2.5,22.2,68.8,3.1,Urban,53.4,66858,3,0
Female,White,35,High School,5.1,29.3,43.0,2.2,Urban,69.8,71898,1,0
Male,Asian,35,PhD,3.7,73.4,13.8,1.0,Urban,53.8,82909,3,0
Female,Black,40,High School,2.3,35.5,60.7,3.3,Rural,25.9,67551,2,0
Male,White,42,Bachelors,10.3,59.9,14.1,3.7,Urban,78.5,96319,2,1
Male,White,44,Masters,1.1,81.5,17.4,2.2,Urban,57.9,74315,1,0
Female,Asian,26,Bachelors,2.5,16.5,67.2,3.6,Suburban,73.4,59683,3,0
Female,Asian,30,Bachelors,5.1,72.8,68.0,1.2,Suburban,74.6,85577,3,0
Female,White,48,Masters,3.8,43.9,24.4,1.4,Rural,88.4,88439,1,0
Female,Black,44,Bachelors,7.7,91.9,87.1,2.4,Suburban,25.5,91857,1,0
Male,White,48,High School,10.9,43.7,96.3,2.3,Suburban,85.8,95910,2,1
Male,Black,30,Masters,1.5,88.2,63.2,3.3,Urban,60.3,85564,3,0
Female,White,36,Masters,5.3,87.5,42.0,2.7,Urban,49.1,93725,1,0
Female,Hispanic,34,High School,0.1,53.3,23.0,3.8,Urban,28.3,65898,3,0
Male,Hispanic,39,High School,4.8,67.2,67.8,1.0,Urban,83.4,87602,4,0
Female,Asian,37,Masters,11.7,45.5,45.1,1.7,Urban,22.5,83539,3,0
Male,Hispanic,41,High School,3.5,43.5,36.0,1.0,Suburban,59.2,73986,4,0
Male,Hispanic,34,Masters,4.9,100.0,43.9,1.0,Urban,52.4,92862,4,0
Female,White,34,Bachelors,0.5,39.4,69.8,2.2,Rural,53.7,71397,1,0
Female,White,34,Bachelors,0.5,81.4,34.3,3.5,Urban,26.2,83990,3,0
Male,White,27,High School,0.3,96.1,83.9,3.5,Suburban,53.9,79764,1,1
Male,White,39,Bachelors,10.6,59.7,92.7,1.8,Suburban,81.6,90813,2,1
Female,Asian,29,High School,7.2,100.0,24.9,2.2,Suburban,68.5,94626,4,0
Male,Asian,22,Bachelors,1.4,72.5,90.0,3.5,Rural,77.0,85472,3,1
Female,Hispanic,32,Masters,0.4,78.3,0.0,2.8,Urban,37.7,83170,4,0
Male,White,31,Masters,2.3,81.8,34.2,1.5,Urban,61.5,82249,1,0
Female,Asian,30,Masters,13.5,76.5,16.6,1.2,Urban,65.2,96760,4,0
Female,Hispanic,40,Masters,5.4,84.3,7.1,2.6,Suburban,30.1,84071,3,0
Male,Black,37,High School,3.5,77.6,96.2,2.0,Rural,41.1,86542,3,0
Female,White,34,Bachelors,18.0,96.0,81.8,2.2,Rural,82.0,118581,2,1
Female,White,40,Masters,25.0,53.2,49.5,1.2,Urban,71.6,120759,1,1
Female,White,38,Bachelors,16.6,83.6,41.9,2.5,Urban,52.6,110761,2,1
Male,Black,27,Masters,25.0,80.0,22.8,1.0,Urban,45.7,126376,1,1
Male,White,32,PhD,12.4,72.1,75.2,3.3,Rural,69.2,107539,2,1
Female,Asian,49,Bachelors,15.1,68.4,20.0,5.0,Rural,44.2,95434,4,0
Female,Asian,22,High School,0.5,44.9,0.4,2.1,Urban,79.8,50050,3,0
Male,White,33,High School,19.5,84.0,61.6,1.8,Suburban,59.7,122088,4,1
Male,Black,28,Bachelors,0.8,84.9,56.9,1.8,Urban,31.0,80704,3,0
Male,White,48,PhD,25.0,79.8,70.2,2.2,Rural,82.6,131455,1,1
Male,White,41,High School,4.3,47.2,47.6,4.8,Urban,100.0,86591,1,1
Female,White,22,Bachelors,5.3,70.5,16.8,1.0,Suburban,31.2,81502,1,0
Female,Black,28,Masters,6.3,55.2,82.3,2.2,Rural,50.5,73564,1,0
Female,Hispanic,49,PhD,6.9,48.2,23.9,3.3,Urban,49.6,74568,4,0
Male,Black,44,Bachelors,0.6,75.8,41.0,2.7,Suburban,78.2,76149,1,0
Male,Asian,32,Bachelors,22.5,42.6,33.0,1.5,Suburban,91.9,107423,3,1
Male,Black,39,High School,5.7,57.5,14.5,1.0,Urban,52.4,82414,1,0
Female,Black,22,High School,0.1,25.0,55.3,2.2,Urban,87.2,57691,1,0
Female,Asian,37,Bachelors,1.4,58.0,64.5,2.4,Urban,72.2,78356,4,0
Male,Black,38,Bachelors,12.6,55.4,27.9,2.1,Urban,35.7,97317,2,0
Female,Hispanic,31,High School,2.1,35.2,40.3,1.0,Urban,42.3,63323,3,0
Male,Hispanic,22,Bachelors,4.2,68.7,0.0,3.7,Urban,49.6,83660,3,0
Male,White,37,High School,3.9,93.1,61.1,1.2,Suburban,85.2,92669,1,1
Female,Black,28,High School,0.4,69.0,47.6,1.0,Suburban,83.2,66454,1,0
Female,Black,45,Masters,6.2,84.3,51.5,2.9,Urban,79.8,92153,1,0
Male,White,35,Masters,1.9,83.4,35.2,1.0,Rural,43.2,84000,1,0
Male,White,33,Bachelors,16.2,87.1,39.6,4.4,Rural,71.0,126024,1,1
Female,Asian,35,Masters,2.4,81.5,73.0,3.8,Rural,81.8,86014,3,0
Male,White,27,Bachelors,3.9,96.3,68.8,3.0,Urban,99.1,95708,1,1
Female,Black,38,Masters,2.1,100.0,51.2,1.0,Urban,48.7,89305,4,0
Male,White,37,Masters,0.1,92.5,73.5,2.5,Suburban,53.6,81546,1,0
Male,White,31,High School,1.3,20.7,62.4,3.7,Suburban,46.4,66584,1,0
Male,Asian,45,High School,7.0,59.5,30.2,3.7,Urban,56.7,84694,3,0
Male,White,44,Bachelors,7.1,60.5,51.2,1.9,Rural,72.2,93777,3,1
Female,Hispanic,42,Bachelors,1.8,76.0,67.5,3.3,Urban,30.6,76916,3,0
Female,Hispanic,34,PhD,2.7,50.3,50.4,1.1,Urban,22.1,75482,3,0
Male,Asian,42,Bachelors,5.9,82.4,19.0,4.7,Suburban,44.9,94766,3,0
Female,White,44,Bachelors,16.0,48.4,32.8,2.6,Suburban,68.4,98665,1,0
Female,Asian,35,Bachelors,4.2,88.2,59.8,4.4,Suburban,22.8,78778,3,0
Male,White,34,High School,5.5,86.7,62.6,1.2,Urban,15.2,101926,1,0
Female,Hispanic,32,Masters,0.8,65.8,56.6,1.3,Suburban,64.9,69297,3,0
Female,Hispanic,22,Masters,13.1,76.8,36.1,1.2,Rural,60.6,92736,3,0
Male,Hispanic,22,Masters,14.6,75.9,68.7,3.8,Urban,34.8,110367,3,0
Female,Black,44,High School,10.0,51.6,91.5,4.1,Urban,76.5,88651,1,0
Female,Hispanic,25,Bachelors,4.6,68.4,38.2,1.2,Urban,42.4,72705,4,0
Female,Hispanic,32,Bachelors,6.5,47.4,56.6,1.3,Urban,91.5,86303,4,0
Female,Asian,41,Bachelors,8.6,52.9,71.8,3.5,Rural,27.1,83346,3,0
Female,White,28,High School,4.1,36.1,35.1,4.3,Suburban,81.8,79882,1,0
Female,White,23,Masters,2.0,98.6,30.6,2.7,Urban,80.3,88313,1,1
Male,White,24,Bachelors,11.1,60.0,10.0,2.7,Urban,58.4,97471,1,1
Female,White,30,Bachelors,3.1,82.0,45.3,3.0,Urban,47.1,83061,2,0
Male,White,33,Bachelors,13.7,60.8,60.4,2.3,Urban,74.0,105652,1,1
Female,White,31,Masters,2.7,55.9,95.1,4.9,Urban,83.9,88820,4,0
Female,Black,41,High School,20.4,31.0,16.2,2.9,Suburban,48.0,94548,1,0
Female,White,22,Masters,5.8,84.8,64.0,3.3,Urban,58.9,81144,1,1
Male,Black,37,Bachelors,9.8,84.2,21.9,2.9,Suburban,83.4,104959,1,0
Female,Asian,22,Bachelors,0.2,24.3,48.7,3.4,Urban,84.9,53699,3,0
Female,Asian,46,Masters,15.1,59.8,63.2,4.3,Urban,90.8,93909,3,1
Female,Asian,26,Bachelors,0.5,100.0,40.5,2.9,Suburban,17.4,90569,4,0
Male,Black,30,High School,5.1,46.1,57.7,1.0,Suburban,88.6,71031,4,0
Male,Hispanic,22,High School,2.9,42.2,55.5,1.0,Suburban,29.8,77806,4,0
Male,White,25,Bachelors,20.5,37.9,7.1,1.0,Suburban,52.3,110057,1,1
Male,Asian,34,PhD,9.7,88.5,36.6,5.0,Suburban,40.9,102511,3,1
Female,Asian,31,High School,2.1,50.7,79.4,4.2,Suburban,41.0,59952,3,0
Male,Asian,42,High School,12.2,100.0,87.1,1.4,Urban,79.4,118655,4,1
Female,Hispanic,46,Masters,5.6,79.8,47.1,2.9,Urban,92.7,73929,4,0
Female,Asian,48,PhD,20.8,67.9,28.1,1.8,Suburban,62.6,115141,3,1
Female,White,44,High School,7.7,71.9,0.0,1.9,Suburban,46.1,95784,2,0
Male,Asian,59,Masters,4.6,45.8,35.9,1.0,Suburban,17.6,70814,3,0
Male,White,35,High School,1.7,79.6,28.4,1.4,Rural,39.6,79228,1,0
Female,White,22,Masters,1.8,54.3,41.0,1.7,Urban,51.9,72643,1,0
Male,Hispanic,38,Bachelors,18.7,68.7,6.9,1.9,Urban,54.9,108918,3,0
Female,White,37,PhD,1.8,69.9,33.9,4.9,Rural,40.8,70635,1,0
Female,Asian,41,High School,5.8,41.5,31.8,4.0,Suburban,98.2,72390,4,0
Female,Hispanic,41,Masters,2.4,72.4,59.4,1.0,Suburban,38.6,71430,3,0
Male,Asian,22,Bachelors,25.0,90.3,71.0,4.2,Urban,85.3,132204,4,1
Female,Black,40,Masters,4.7,85.5,50.8,2.7,Suburban,68.9,87634,3,0
Male,Hispanic,47,Bachelors,0.8,99.8,14.9,4.0,Urban,66.5,90884,4,0
Male,Hispanic,27,PhD,4.8,59.2,67.2,5.0,Suburban,76.9,67898,4,0
Male,Black,46,Masters,12.4,100.0,40.2,1.9,Rural,66.3,108570,4,1
Male,Asian,45,Masters,1.2,95.7,54.8,1.9,Urban,52.7,83751,4,0
Female,Black,31,Bachelors,7.3,60.6,71.6,1.0,Suburban,43.1,77243,1,0
Female,Hispanic,37,High School,12.8,62.1,45.3,3.7,Suburban,6.6,91664,3,0
Male,Black,40,Bachelors,6.7,68.2,53.6,1.4,Urban,75.0,83427,1,0
Male,Asian,41,Bachelors,0.9,48.1,71.1,2.3,Suburban,74.6,84137,4,0
Male,White,22,PhD,1.6,94.5,46.8,4.2,Urban,65.8,85117,1,0
Male,Asian,43,High School,3.4,82.4,0.0,1.6,Suburban,81.2,87740,4,0
Female,Hispanic,28,Bachelors,7.8,90.4,41.1,2.0,Suburban,17.5,96100,3,0
Female,Hispanic,22,High School,9.5,65.6,59.4,2.4,Urban,71.0,93228,3,0
Male,Black,32,High School,10.3,84.0,47.4,2.0,Urban,73.6,101773,2,0
Male,Hispanic,46,High School,3.5,47.2,71.6,1.9,Urban,61.6,79589,3,0
Male,White,43,Masters,0.4,80.6,25.6,1.3,Urban,86.7,78579,2,0
