Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Female,Hispanic,33,High School,12.7,47.8,80.3,3.7,Urban,29.6,83144,3,0
Female,White,22,Bachelors,0.3,68.9,31.8,1.3,Urban,79.9,83716,3,0
Male,White,36,High School,1.9,33.6,41.4,1.8,Rural,60.1,82542,4,0
Male,White,45,Masters,4.8,97.8,40.0,1.0,Urban,43.5,105369,1,1
Female,White,40,Masters,4.4,35.0,69.5,2.3,Urban,53.0,80306,1,0
Male,White,31,Masters,2.1,77.4,65.1,1.4,Rural,34.5,88654,4,0
Female,White,48,PhD,4.3,66.4,87.3,4.2,Rural,52.2,77188,1,1
Female,Asian,47,PhD,1.7,100.0,55.1,1.9,Urban,70.2,83135,4,0
Female,White,45,Masters,0.0,40.7,39.9,1.7,Urban,8.4,64981,1,0
Female,Hispanic,27,High School,2.8,72.7,38.2,1.0,Rural,44.2,73988,3,0
Male,Asian,51,Bachelors,1.6,61.4,85.7,1.0,Suburban,42.2,82744,4,0
Female,White,56,PhD,13.5,76.6,32.3,2.2,Urban,94.5,109472,1,1
Male,Asian,39,Masters,10.2,70.2,67.4,1.5,Urban,38.3,118305,3,1
Female,White,34,High School,3.2,34.0,51.7,3.6,Urban,73.9,70487,3,0
Female,Asian,25,Bachelors,2.8,100.0,37.8,1.8,Urban,54.3,84567,4,0
Male,Asian,29,Masters,2.6,88.3,74.8,1.3,Suburban,50.8,84274,3,1
Male,White,31,Bachelors,17.9,95.5,48.8,1.3,Rural,13.7,126131,1,1
Female,White,42,Bachelors,6.6,44.5,88.3,5.0,Urban,38.0,84257,1,0
Male,White,38,Bachelors,8.7,68.5,72.2,5.0,Urban,29.1,104374,1,1
Male,Black,59,Bachelors,12.6,55.2,66.5,1.6,Urban,36.4,102093,1,0
Male,Black,25,High School,7.2,61.9,75.9,2.6,Suburban,70.0,80990,3,0
Male,White,59,High School,2.8,70.3,53.8,5.0,Suburban,61.8,85104,1,1
Female,Hispanic,53,Bachelors,2.7,38.0,38.5,2.4,Rural,77.3,67475,3,0
Male,Hispanic,29,High School,2.7,66.3,62.9,2.6,Rural,51.7,82951,3,0
Female,Hispanic,38,Masters,0.5,78.1,74.4,1.4,Urban,15.9,77405,3,0
Female,White,38,Bachelors,1.0,86.2,74.1,4.3,Urban,74.0,82699,4,1
Female,White,37,High School,11.3,74.6,55.8,2.6,Urban,48.5,90876,1,1
Male,Asian,31,Bachelors,1.4,85.4,73.3,1.4,Urban,56.1,94500,3,1
Female,White,22,Bachelors,5.7,37.9,41.5,2.7,Urban,24.8,76340,2,0
Male,Asian,36,Bachelors,18.1,48.8,45.8,1.7,Rural,71.6,112023,4,1
Male,White,35,High School,10.6,59.0,12.8,1.4,Suburban,65.3,96781,3,1
Male,Black,42,Masters,0.3,89.3,4.9,1.9,Rural,55.9,87669,3,0
Male,Hispanic,35,Bachelors,2.1,81.7,34.9,3.1,Urban,56.0,88133,3,0
Female,White,33,Masters,2.8,60.0,64.7,3.7,Urban,34.1,67261,2,0
Male,Hispanic,45,PhD,13.1,95.9,21.3,1.1,Suburban,98.2,112959,3,1
Male,Asian,41,Masters,5.7,100.0,23.5,4.1,Rural,79.7,88864,3,1
Male,White,22,Bachelors,3.4,75.7,15.9,1.0,Urban,60.8,92959,1,0
Male,Hispanic,30,Masters,10.6,60.9,78.5,1.1,Urban,56.1,94359,4,1
Male,Hispanic,42,High School,21.6,18.4,59.6,1.0,Rural,58.5,103136,3,1
Male,White,53,Bachelors,0.6,89.5,17.3,4.0,Urban,85.9,88215,1,1
Female,White,36,High School,2.0,62.7,61.9,1.3,Rural,34.3,90767,3,0
Female,White,22,Bachelors,5.8,53.6,30.4,1.8,Urban,35.0,93571,1,0
Male,Hispanic,22,Masters,2.6,46.5,44.0,1.1,Rural,73.7,70327,3,0
Female,Black,39,Bachelors,1.3,45.7,31.8,1.0,Urban,8.7,62760,2,0
Male,Asian,43,Bachelors,0.1,86.7,64.3,1.7,Urban,71.6,89343,4,1
Female,Black,36,Masters,8.4,17.5,14.8,1.0,Rural,90.6,60698,3,0
Male,White,50,Masters,9.5,100.0,56.4,1.8,Urban,74.9,112824,2,1
Female,Hispanic,37,PhD,0.3,60.8,14.1,5.0,Suburban,100.0,56896,3,0
Female,Asian,27,High School,3.5,63.8,48.4,4.2,Suburban,86.5,74877,3,0
Male,Hispanic,37,Masters,9.4,66.6,38.1,4.8,Urban,56.4,93473,4,1
Male,Black,22,High School,0.9,51.7,47.3,1.0,Urban,70.1,76250,1,0
Female,White,22,Bachelors,0.6,67.0,87.2,3.4,Rural,52.4,81005,2,0
Female,White,36,High School,1.0,68.4,91.2,5.0,Suburban,55.6,70877,1,1
Male,White,30,PhD,3.8,97.8,18.5,2.5,Suburban,72.0,109731,1,0
Male,Asian,22,Masters,7.6,82.8,32.9,1.8,Rural,59.3,101625,3,1
Male,Black,31,Bachelors,9.7,32.3,11.4,2.9,Urban,34.3,80420,2,0
Female,Asian,37,High School,2.7,63.4,19.3,3.3,Rural,56.4,74737,4,0
Male,White,29,High School,9.5,91.7,71.9,4.1,Suburban,63.4,115551,1,1
Male,White,24,Masters,5.1,92.1,41.2,2.4,Urban,59.0,102977,1,1
Female,White,30,Bachelors,1.4,73.7,31.3,1.5,Urban,80.2,81270,1,0
Male,Asian,22,PhD,0.5,100.0,0.0,1.0,Urban,46.6,90887,3,0
Male,White,45,Masters,2.0,54.4,74.0,4.3,Suburban,91.7,83090,3,1
Male,Black,32,Bachelors,3.8,57.0,33.6,2.0,Urban,7.0,86603,4,0
Female,White,36,PhD,3.8,95.9,82.2,3.6,Urban,44.5,88402,1,0
Male,Black,22,High School,2.4,72.0,40.7,4.1,Urban,30.7,78217,3,0
Female,Asian,48,Masters,4.6,82.3,0.0,3.3,Suburban,6.0,85563,4,0
Female,Black,42,Bachelors,16.4,49.0,85.7,1.1,Rural,84.6,96051,4,1
Male,Asian,28,Masters,2.5,99.6,36.2,2.1,Urban,100.0,90276,3,1
Female,Hispanic,36,Masters,0.4,78.3,7.4,2.7,Urban,63.3,68674,4,0
Female,White,36,Bachelors,5.8,63.1,9.8,1.5,Urban,32.5,90463,1,0
Female,Asian,22,Masters,0.5,35.4,13.5,3.3,Urban,82.7,54972,3,0
Female,Black,43,PhD,6.4,81.4,83.5,4.1,Suburban,35.2,88287,2,0
Male,Hispanic,33,Bachelors,0.1,66.9,60.8,2.3,Urban,48.7,81002,4,0
Female,Asian,35,High School,7.3,42.0,44.1,4.5,Suburban,23.1,82577,3,0
Female,Black,22,Bachelors,2.2,53.9,41.2,2.2,Rural,65.7,71085,1,0
Female,Asian,41,Masters,11.7,87.3,99.4,2.2,Rural,95.9,109151,4,1
Male,White,22,Bachelors,2.5,68.1,75.9,4.7,Urban,97.7,89290,2,1
Male,Black,52,Masters,1.1,55.8,63.6,4.0,Suburban,38.3,74544,1,0
Male,White,28,High School,2.5,73.6,28.2,4.1,Urban,61.0,93955,1,1
Female,White,22,Bachelors,2.4,6.7,21.4,2.0,Urban,71.8,66558,1,0
Male,Asian,37,Bachelors,5.2,51.7,44.8,1.3,Urban,91.0,82891,4,1
Male,Hispanic,41,Masters,0.1,45.4,70.8,1.4,Urban,31.6,76967,3,0
Female,Hispanic,34,High School,8.0,61.3,40.6,2.7,Urban,43.1,85990,3,0
Male,White,27,Masters,15.8,60.2,48.2,2.6,Rural,51.5,120026,1,1
Female,Hispanic,33,Masters,2.8,65.8,30.7,4.9,Urban,79.9,76455,4,0
Male,White,38,Masters,6.4,87.6,36.8,3.5,Suburban,50.3,103433,1,1
Male,Black,22,High School,1.3,47.4,54.7,2.8,Rural,37.2,72668,1,0
Female,Asian,22,Masters,10.8,79.9,29.0,1.1,Suburban,78.7,83503,4,0
Male,White,51,Masters,25.0,81.7,58.0,2.8,Urban,94.0,136544,1,1
Female,Hispanic,25,Masters,4.9,56.2,63.7,1.1,Urban,72.8,81782,4,0
Female,Black,38,PhD,5.7,46.6,82.7,3.1,Suburban,65.0,70722,2,0
Male,Black,47,Bachelors,3.5,46.8,20.5,1.4,Urban,32.5,76237,2,0
Male,Asian,38,High School,4.2,95.1,33.9,2.3,Urban,70.7,97268,3,1
Female,Hispanic,46,Masters,2.5,98.4,45.2,1.0,Urban,80.7,84044,3,0
Female,White,51,Bachelors,4.2,75.1,70.9,1.4,Rural,75.6,86483,2,0
Male,Hispanic,33,PhD,6.4,60.7,8.1,2.1,Suburban,33.2,94156,3,0
Male,Asian,46,Masters,3.1,71.2,68.4,1.0,Suburban,79.6,95739,4,1
Male,Asian,52,Bachelors,3.1,63.7,29.0,1.0,Rural,43.6,84631,3,0
Male,Hispanic,28,Bachelors,3.1,44.4,82.8,3.2,Urban,53.5,71236,3,0
Male,Hispanic,29,High School,4.7,33.5,27.4,1.5,Rural,23.7,70066,3,0
Male,Hispanic,37,Masters,9.6,100.0,23.2,2.8,Urban,87.2,112958,3,1
Female,Asian,45,Bachelors,0.3,90.9,27.7,4.0,Suburban,78.9,84729,3,0
Female,Hispanic,28,PhD,10.9,89.8,39.7,3.2,Urban,84.0,98562,3,1
Female,Black,34,Masters,17.8,57.5,44.0,1.0,Urban,37.7,95329,1,0
Female,Black,49,Bachelors,0.5,73.2,71.0,3.5,Urban,25.2,77828,1,0
Male,White,39,Bachelors,1.9,44.1,41.6,1.0,Urban,69.9,80467,1,0
Female,Asian,25,Bachelors,0.4,68.7,89.6,4.7,Urban,79.6,69167,3,0
Female,White,30,Masters,1.4,75.4,43.8,1.8,Urban,73.7,83422,1,0
Female,Asian,26,Masters,2.7,58.2,91.0,5.0,Suburban,87.8,65115,3,1
Male,White,33,High School,1.8,80.0,69.1,1.5,Urban,36.0,94875,1,1
Female,White,42,High School,1.7,43.4,68.9,2.1,Urban,72.4,69631,1,0
Male,Hispanic,42,High School,5.9,75.6,27.5,2.1,Suburban,54.4,90186,4,0
Female,Black,26,High School,1.3,47.3,40.5,4.2,Suburban,26.7,65371,1,0
Female,Asian,30,Bachelors,7.6,65.4,27.7,1.7,Suburban,56.0,85485,4,0
Male,Asian,26,Bachelors,2.9,100.0,41.4,2.2,Suburban,86.6,89683,3,1
Male,Hispanic,22,Bachelors,1.0,75.8,65.5,3.9,Urban,55.1,75518,4,0
Male,White,50,High School,1.6,59.0,14.7,3.6,Rural,91.6,86692,4,0
Female,Asian,45,PhD,0.5,67.4,12.4,2.3,Urban,20.6,72212,3,0
Male,White,48,High School,11.1,44.5,17.0,3.9,Urban,15.8,94571,2,0
Male,White,36,PhD,1.9,59.9,31.1,3.4,Suburban,68.8,84126,1,1
Female,White,44,Masters,7.9,100.0,73.1,1.9,Suburban,100.0,101292,1,1
Female,Black,52,PhD,6.5,70.5,80.7,3.9,Rural,55.0,83438,2,0
Male,White,33,Masters,3.9,60.3,59.7,1.3,Urban,95.1,93734,1,1
Male,Hispanic,44,Bachelors,17.5,57.9,5.1,1.0,Urban,52.8,107258,4,0
Male,Asian,31,High School,4.4,71.6,42.1,1.4,Suburban,36.9,91332,3,0
Female,Hispanic,26,PhD,3.4,79.4,38.6,1.3,Urban,11.6,83414,3,0
Male,Hispanic,26,Masters,6.1,80.8,26.6,1.0,Suburban,8.2,95904,4,0
Female,White,48,Masters,12.3,91.1,67.4,1.6,Suburban,66.2,108075,1,1
Male,Asian,50,Bachelors,3.6,96.6,11.7,1.2,Suburban,86.5,95609,3,0
Male,White,34,PhD,1.1,67.3,42.4,3.7,Rural,86.2,78866,1,0
Female,White,38,Bachelors,1.7,71.1,50.4,2.3,Urban,29.7,76537,1,0
Male,Hispanic,35,Masters,5.3,50.7,81.2,2.2,Rural,46.1,86762,3,0
Male,Asian,37,Bachelors,0.3,81.8,57.0,5.0,Urban,58.3,82360,3,1
Male,Asian,22,High School,3.1,89.1,12.9,1.5,Urban,92.4,78229,4,1
Male,White,31,High School,3.2,30.9,87.3,3.6,Urban,35.9,84433,2,0
Female,White,35,Masters,3.2,68.7,18.3,3.8,Rural,87.0,90013,1,0
Male,White,22,Bachelors,0.9,64.6,44.6,2.2,Urban,62.5,88479,2,0
Female,White,46,PhD,9.4,88.3,79.2,4.3,Suburban,91.8,109298,4,1
Female,White,33,Bachelors,0.5,45.0,54.0,3.5,Suburban,89.5,69859,1,0
Female,Hispanic,46,High School,4.8,71.6,63.2,2.7,Rural,61.7,77990,3,0
Male,White,38,Masters,17.9,51.8,35.1,1.2,Suburban,85.3,112298,2,1
Male,White,52,Bachelors,0.7,73.4,26.7,3.8,Urban,90.0,85784,2,1
Female,Asian,35,High School,9.8,42.7,49.1,2.5,Rural,38.3,83648,3,0
Female,White,28,High School,0.0,51.5,36.1,2.3,Urban,73.8,70519,2,0
Male,White,44,PhD,18.0,100.0,19.7,3.4,Urban,95.4,132939,1,1
Female,Hispanic,24,Masters,1.5,59.7,83.1,1.4,Suburban,34.2,77254,4,0
Male,White,33,Masters,0.0,82.5,40.1,2.2,Urban,95.1,81043,1,1
Female,White,40,Masters,2.6,74.3,19.4,3.9,Urban,57.4,90091,2,0
Male,White,27,High School,4.4,99.5,59.2,4.2,Suburban,83.9,98481,4,1
Female,Hispanic,36,Masters,2.8,90.7,88.2,2.0,Urban,60.2,72344,4,0
Male,White,29,High School,4.7,46.5,62.7,1.4,Urban,92.4,89983,1,1
Male,Hispanic,27,Bachelors,2.0,90.5,59.2,3.2,Suburban,16.7,89558,4,0
Male,Black,38,PhD,2.2,61.6,81.6,2.5,Rural,45.0,76778,1,0
Male,White,51,High School,2.9,60.0,76.0,4.9,Urban,100.0,86556,2,1
Male,Black,48,Bachelors,0.0,47.7,43.2,2.0,Rural,74.9,71827,1,0
Male,Hispanic,29,Masters,11.9,34.4,45.6,1.3,Urban,75.1,93690,3,0
Male,White,34,Masters,9.8,54.6,94.8,1.0,Rural,84.8,102399,2,1
Male,Asian,53,Masters,5.3,48.3,0.0,2.0,Suburban,42.9,92757,3,0
Female,Hispanic,47,High School,4.5,54.5,66.1,1.0,Rural,76.4,78047,3,0
Female,White,42,Masters,8.7,78.8,45.5,1.5,Urban,58.2,97393,1,0
Male,White,42,High School,0.9,28.0,83.5,4.6,Rural,85.4,75594,1,1
Female,White,42,Bachelors,11.2,36.1,62.8,3.2,Urban,49.4,87393,2,0
Male,Hispanic,26,High School,1.5,39.1,48.7,1.1,Urban,56.3,70639,3,0
Female,Black,40,Masters,10.1,78.0,56.3,2.3,Suburban,59.1,98891,2,0
Female,Black,38,High School,0.7,14.2,40.4,1.0,Suburban,64.1,53461,1,0
Male,Asian,32,High School,2.1,67.9,31.3,5.0,Suburban,39.9,81460,3,0
Female,Black,44,Bachelors,9.4,80.2,48.1,3.9,Urban,0.0,90370,1,0
Male,Asian,29,High School,0.5,34.3,49.3,2.6,Suburban,56.1,67479,3,0
Female,White,36,High School,11.3,29.8,41.0,1.0,Rural,59.4,82559,1,0
Male,Asian,33,Masters,3.9,70.0,63.6,4.2,Urban,59.9,92605,4,1
Female,Asian,36,Bachelors,14.2,87.0,35.4,1.2,Urban,88.1,106718,3,1
Female,White,37,Masters,1.2,62.7,14.4,1.2,Urban,48.4,87809,1,0
Female,White,22,PhD,14.0,54.2,33.3,2.1,Suburban,46.9,98124,1,0
Female,White,38,Masters,21.2,52.8,81.5,3.5,Suburban,81.5,114094,3,1
Female,Asian,40,Masters,0.4,68.9,74.9,3.0,Rural,66.7,72702,3,0
Male,White,36,High School,8.2,20.5,75.8,1.3,Urban,39.3,77587,1,1
Male,Asian,22,Bachelors,0.2,71.3,23.4,3.3,Suburban,44.1,85801,3,0
Male,White,38,PhD,4.7,46.5,36.9,3.4,Rural,37.1,87277,1,0
Female,Asian,38,Bachelors,4.4,36.1,90.8,1.3,Urban,17.5,68992,3,0
Male,Black,38,PhD,0.7,85.4,31.1,3.6,Rural,30.5,85428,2,0
Female,White,22,Masters,6.8,75.8,67.5,3.2,Suburban,26.7,87461,1,0
Male,Hispanic,43,Bachelors,7.6,69.6,49.8,1.6,Urban,22.8,87729,3,0
Female,Black,31,Masters,0.5,79.1,56.9,2.8,Urban,83.8,67668,1,0
Female,Asian,44,Masters,2.2,78.3,43.0,3.4,Urban,73.1,80438,3,0
Male,Asian,41,Bachelors,4.2,44.6,45.6,4.7,Urban,91.4,84222,4,1
Female,Asian,39,PhD,7.1,100.0,52.7,3.0,Rural,68.8,92436,3,0
Male,Hispanic,22,Bachelors,0.1,17.2,28.3,2.1,Suburban,81.7,60499,3,0
Male,Black,52,Bachelors,16.7,100.0,57.0,4.3,Urban,67.2,119455,1,1
Male,Black,30,High School,0.3,35.1,87.3,2.9,Urban,34.3,61216,1,0
Male,Black,43,High School,1.2,83.3,73.8,1.6,Urban,66.4,82618,1,0
Female,White,38,PhD,5.2,41.5,88.4,1.5,Urban,44.6,79295,1,0
Female,Hispanic,48,Masters,6.5,96.3,40.3,1.0,Suburban,38.3,92985,3,0
Female,White,36,Bachelors,25.0,88.6,20.8,2.7,Urban,27.1,125647,1,1
Male,White,49,High School,15.4,50.0,91.5,4.3,Urban,59.0,108416,1,1
Female,White,38,Bachelors,1.8,59.9,35.2,1.2,Urban,31.4,80130,1,0
Male,Black,31,Masters,2.1,77.5,25.6,1.0,Rural,60.2,89093,2,0
Male,White,40,Bachelors,0.7,81.2,43.4,1.9,Urban,45.1,87025,1,0
Female,Black,31,High School,0.3,75.9,26.1,1.8,Urban,46.0,79603,4,0
Male,White,22,PhD,2.2,65.9,53.0,2.9,Rural,70.7,84215,2,0
Male,White,39,Masters,9.7,77.5,1.3,2.0,Suburban,71.7,107481,3,1
Male,White,32,Bachelors,2.2,87.8,84.2,1.6,Suburban,84.4,99472,2,1
Female,Asian,29,Bachelors,6.6,83.9,66.6,2.1,Urban,49.6,97500,3,0
