Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,Hispanic,32,Bachelors,5.3,41.7,38.1,1.0,Urban,71.8,75622,3,0
Male,Black,30,Masters,0.4,42.8,42.8,3.0,Suburban,66.1,62350,1,0
Female,White,26,Masters,10.7,84.8,25.0,4.4,Suburban,29.3,96144,1,0
Female,Hispanic,37,PhD,0.3,82.9,51.2,2.4,Urban,63.4,81853,4,0
Male,Asian,31,PhD,11.3,75.5,76.9,1.4,Urban,89.2,105657,3,1
Female,Black,28,Bachelors,0.1,82.4,67.3,2.6,Rural,36.2,87115,2,0
Male,Black,34,PhD,1.0,62.4,75.2,2.0,Urban,66.6,82874,1,0
Male,Black,43,Bachelors,0.6,31.1,100.0,1.7,Urban,45.2,56726,1,0
Female,Black,27,Bachelors,6.2,72.7,65.6,3.1,Urban,32.9,84655,1,0
Male,Asian,22,High School,2.8,67.8,54.1,4.1,Urban,54.4,89071,3,1
Female,White,29,Masters,0.6,97.3,62.2,2.5,Urban,56.9,74246,1,0
Female,White,22,Bachelors,2.5,67.2,23.6,5.0,Urban,76.2,76926,1,0
Male,Asian,31,PhD,3.6,47.5,47.6,1.1,Urban,100.0,80835,3,1
Male,White,40,High School,16.2,73.4,61.8,1.0,Rural,86.3,119187,1,1
Female,Asian,23,Bachelors,4.7,73.8,7.7,3.7,Urban,65.2,86919,3,0
Female,White,43,High School,8.0,52.6,53.6,3.5,Suburban,17.2,88361,2,0
Male,White,33,High School,2.4,84.6,48.4,1.4,Urban,100.0,89582,1,1
Female,Hispanic,40,Masters,4.4,58.6,46.0,1.9,Rural,42.5,81796,3,0
Female,White,25,High School,4.5,67.5,77.2,4.2,Urban,56.3,87839,1,0
Female,Asian,48,Bachelors,8.0,51.5,66.9,5.0,Urban,83.3,83272,3,0
Male,White,38,Bachelors,3.6,88.5,44.7,1.1,Suburban,67.0,83343,1,1
Female,White,50,High School,0.4,53.1,11.4,5.0,Suburban,82.2,68801,1,0
Male,White,47,Bachelors,0.3,65.1,87.8,1.0,Suburban,51.2,79795,2,1
Female,Hispanic,22,Masters,1.5,37.9,37.3,3.1,Urban,0.0,67452,3,0
Female,White,22,Masters,9.3,66.2,76.1,4.0,Suburban,86.7,89344,1,1
Female,Hispanic,52,Masters,12.6,77.3,30.0,3.3,Rural,83.6,98178,3,0
Female,Asian,31,Bachelors,0.3,64.0,17.2,1.5,Suburban,79.3,69846,3,0
Female,Hispanic,31,Bachelors,5.3,50.5,56.8,4.8,Suburban,43.2,67634,3,0
Female,Black,42,Bachelors,1.9,36.2,27.0,3.6,Urban,39.2,62292,1,0
Female,Black,43,PhD,7.9,49.8,65.2,3.1,Urban,17.3,73025,2,0
Female,Asian,29,Masters,1.6,84.6,57.9,2.0,Urban,24.7,79695,3,0
Female,Hispanic,49,PhD,11.6,83.2,78.3,2.3,Urban,34.3,106985,3,0
Female,White,32,Bachelors,4.9,78.4,65.4,3.3,Suburban,41.5,84975,1,0
Female,Hispanic,38,Bachelors,2.5,57.0,49.8,4.7,Urban,41.1,72157,3,0
Male,Hispanic,36,High School,7.4,86.1,21.8,3.2,Urban,23.8,94953,3,0
Female,Hispanic,35,Masters,7.2,43.4,17.3,1.8,Rural,77.6,76053,3,0
Male,Hispanic,40,Bachelors,0.8,49.3,36.7,3.5,Suburban,89.4,69403,3,0
Female,White,34,High School,2.3,49.6,68.1,2.1,Urban,41.6,71281,1,0
Male,White,28,High School,6.4,42.3,68.0,1.4,Urban,97.0,76404,2,1
Male,Hispanic,29,Bachelors,2.5,100.0,49.7,4.0,Urban,86.8,96204,3,1
Male,White,37,Masters,4.3,56.8,52.7,1.8,Urban,76.1,81115,1,1
Female,Asian,24,High School,0.8,53.1,24.7,1.0,Suburban,24.0,69139,4,0
Female,Asian,32,Bachelors,2.1,40.7,39.1,1.4,Urban,42.7,67710,3,0
Female,Black,49,Bachelors,0.1,60.5,54.0,1.0,Rural,34.9,62546,1,0
Female,White,37,Bachelors,2.5,96.3,46.7,2.8,Rural,43.9,82570,2,0
Female,White,22,High School,25.0,67.7,66.0,3.0,Suburban,58.1,115078,1,1
Male,Black,28,PhD,4.0,83.4,74.3,1.2,Rural,39.4,84196,1,0
Male,White,40,Bachelors,1.1,99.7,64.0,1.1,Urban,71.5,85077,1,1
Female,White,46,Bachelors,3.9,77.7,69.1,2.3,Suburban,65.1,84267,2,0
Female,White,54,PhD,11.4,65.5,77.0,2.5,Rural,62.7,95246,2,1
Male,Hispanic,34,High School,8.8,88.0,0.0,2.1,Urban,31.0,94569,3,0
Female,White,22,High School,0.5,75.6,40.1,1.0,Suburban,74.2,65303,1,0
Female,Asian,40,Bachelors,1.7,65.8,48.5,2.3,Suburban,56.6,80041,3,0
Female,Asian,65,Bachelors,0.1,56.1,52.3,2.3,Rural,92.3,70855,3,0
Female,Asian,51,Bachelors,5.8,92.1,89.5,4.3,Rural,90.2,92326,3,1
Female,White,44,High School,2.4,78.5,63.7,3.4,Rural,85.5,84484,1,1
Male,Asian,34,High School,12.0,66.1,83.1,2.5,Rural,25.3,94531,3,1
Female,Black,22,High School,3.4,21.3,88.1,3.7,Rural,24.5,61942,1,0
Female,Asian,43,Bachelors,0.9,76.2,59.9,2.5,Urban,45.3,66968,3,0
Male,Black,31,Bachelors,6.5,60.5,45.3,3.3,Urban,46.3,92395,1,0
Male,Asian,45,Bachelors,2.6,63.2,24.3,1.5,Urban,39.8,81540,3,0
Male,Asian,39,Masters,5.3,100.0,77.6,3.3,Suburban,65.1,96959,3,1
Female,Black,38,Bachelors,0.8,74.5,98.2,1.2,Suburban,46.2,76265,2,0
Female,Black,41,High School,15.2,28.0,47.1,2.8,Suburban,46.9,88047,1,0
Male,Asian,29,High School,2.5,72.1,33.6,2.2,Urban,55.5,78400,3,0
Male,Hispanic,37,Bachelors,5.9,83.0,57.1,2.6,Urban,69.8,76049,4,1
Male,White,40,High School,4.8,46.9,53.0,1.5,Urban,72.9,87285,1,1
Female,White,36,Bachelors,5.9,94.0,31.1,2.5,Urban,91.9,91667,1,1
Female,Black,28,High School,2.2,47.0,5.0,3.5,Suburban,83.8,68880,1,0
Male,White,31,Bachelors,10.0,48.5,69.7,1.3,Rural,82.6,84244,1,1
Female,Asian,30,Bachelors,7.4,77.1,63.8,1.4,Urban,43.4,90504,3,0
Male,Black,22,PhD,0.6,47.8,48.6,1.6,Urban,31.5,73609,2,0
Female,White,35,High School,3.3,37.9,69.4,4.5,Rural,65.4,75044,1,0
Male,Asian,39,High School,7.4,61.5,9.4,4.3,Urban,93.2,98106,3,1
Male,Asian,33,Masters,2.9,56.6,5.0,5.0,Urban,74.2,74858,3,0
Female,Hispanic,34,Bachelors,9.3,32.4,63.8,1.0,Urban,24.6,84109,3,0
Female,White,51,Masters,1.0,75.7,76.4,4.1,Rural,36.1,75711,3,0
Female,White,49,Bachelors,6.4,76.6,37.2,2.3,Urban,57.6,83297,1,0
Male,White,45,Bachelors,5.3,65.1,73.0,2.4,Urban,84.4,82082,1,1
Male,Black,38,High School,5.7,63.3,73.5,4.0,Suburban,47.9,92789,2,0
Male,White,30,Masters,5.2,100.0,15.3,4.7,Rural,49.7,97441,3,1
Male,Hispanic,42,High School,0.8,83.2,20.8,3.6,Rural,79.9,78237,3,0
Female,White,25,Masters,4.4,48.4,56.4,4.3,Urban,98.0,70742,2,0
Male,White,28,High School,0.8,27.3,31.3,1.0,Rural,73.5,63185,1,0
Female,Black,32,Masters,1.2,51.8,53.7,2.7,Suburban,49.9,62711,2,0
Male,White,23,PhD,12.9,54.8,58.3,2.3,Rural,84.9,96131,4,1
Female,Asian,42,Masters,2.8,56.0,71.9,5.0,Urban,79.3,67102,4,0
Male,White,38,Bachelors,5.7,80.0,68.4,1.4,Urban,66.3,92794,1,1
Male,Hispanic,37,Masters,17.3,30.4,93.7,2.8,Rural,22.1,105972,3,1
Female,Hispanic,28,High School,0.5,78.5,67.4,1.5,Urban,8.9,85084,4,0
Male,Black,25,Bachelors,3.2,63.8,52.4,1.0,Rural,97.9,82429,1,0
Female,White,28,High School,5.1,98.0,35.4,2.0,Suburban,33.1,96722,1,0
Female,Hispanic,28,Masters,0.2,91.4,30.8,1.0,Suburban,21.2,75846,3,0
Male,Black,22,Masters,9.6,52.2,77.1,2.7,Urban,28.7,92009,1,0
Male,White,33,Masters,0.8,71.1,59.6,4.3,Urban,16.9,68646,1,0
Female,Black,23,Bachelors,4.1,92.1,1.6,2.1,Rural,28.7,90222,3,0
Female,White,38,PhD,1.7,34.3,38.9,3.3,Rural,71.4,67019,2,0
Male,Hispanic,37,Bachelors,2.0,79.4,20.2,2.6,Rural,60.0,79547,3,0
Male,White,28,Bachelors,8.9,100.0,25.4,1.3,Suburban,77.6,110899,1,1
Female,Hispanic,44,Masters,2.1,98.7,3.8,1.1,Urban,30.0,83371,3,0
Male,White,46,Bachelors,5.5,43.5,72.6,1.3,Rural,65.3,90999,1,0
Male,White,43,Masters,2.5,64.6,87.2,2.6,Urban,43.9,79116,1,1
Female,Asian,39,Bachelors,1.1,69.9,55.9,3.1,Urban,59.7,78419,3,0
Male,White,22,High School,2.6,29.1,51.0,4.9,Urban,91.9,73927,1,1
Female,Black,22,Bachelors,0.5,54.2,12.9,3.0,Urban,62.2,65661,2,0
Female,Black,27,PhD,4.6,35.3,41.0,2.1,Urban,45.5,72223,1,0
Male,White,40,PhD,0.9,77.4,0.0,3.2,Rural,78.4,79209,1,1
Male,Asian,31,Bachelors,4.2,40.6,26.7,2.0,Rural,42.4,76458,4,0
Female,Hispanic,39,High School,0.8,26.5,59.1,1.0,Urban,32.5,56867,3,0
Female,White,25,Bachelors,8.8,87.9,19.0,1.8,Urban,53.9,99862,2,0
Female,Black,22,Masters,0.9,85.6,50.5,2.4,Suburban,59.1,78725,1,0
Female,White,49,High School,8.1,64.3,53.0,1.1,Urban,90.7,89605,2,0
Female,White,32,Masters,6.8,63.9,40.3,1.5,Urban,93.1,92343,1,0
Male,Black,36,Bachelors,0.5,75.8,7.4,1.0,Urban,58.6,82516,1,0
Male,White,28,Masters,1.7,100.0,23.1,2.0,Urban,87.7,88778,1,1
Female,Hispanic,36,PhD,2.5,100.0,77.9,3.3,Suburban,67.5,82931,3,0
Male,Asian,30,High School,3.2,61.2,11.0,4.0,Suburban,51.1,83290,4,0
Female,Hispanic,38,Masters,0.1,83.5,39.8,1.0,Rural,61.6,79208,4,0
Female,Asian,44,Bachelors,3.9,64.9,59.5,2.2,Rural,66.1,87110,4,0
Female,White,30,High School,13.2,89.2,45.7,3.3,Urban,54.5,111047,4,1
Male,Hispanic,30,Bachelors,0.0,61.1,32.9,1.9,Urban,20.8,74596,4,0
Male,White,42,Bachelors,9.9,100.0,42.6,3.4,Urban,61.8,106588,1,1
Male,White,48,Bachelors,7.1,18.7,40.9,1.2,Rural,65.3,82461,2,0
Female,Asian,38,PhD,0.0,67.7,13.1,1.0,Suburban,18.9,69195,3,0
Female,Hispanic,36,High School,0.8,85.2,48.7,1.2,Urban,90.2,75029,4,0
Male,Asian,30,Bachelors,12.2,78.2,41.0,1.0,Suburban,69.0,104217,3,1
Male,Black,30,Masters,0.9,58.4,72.6,1.9,Suburban,69.6,81606,2,0
Male,White,36,Bachelors,0.4,88.0,69.9,2.3,Urban,0.0,77131,1,0
Female,Asian,29,PhD,4.5,72.6,47.7,1.8,Suburban,71.4,81428,4,0
Female,Asian,39,Bachelors,3.7,80.6,34.6,1.2,Rural,34.9,74533,4,0
Male,Black,38,PhD,0.9,89.3,0.0,2.8,Rural,57.0,88427,2,0
Male,Hispanic,36,PhD,11.1,68.9,51.5,1.0,Suburban,55.0,100747,3,1
Female,White,37,Masters,10.3,53.9,77.0,4.0,Urban,80.4,86824,1,1
Male,White,39,Masters,6.2,86.5,90.0,1.9,Rural,49.2,91941,1,1
Female,Hispanic,58,Masters,0.5,71.5,61.8,1.6,Suburban,42.1,71222,4,0
Male,Black,35,High School,1.6,81.0,80.3,3.2,Urban,22.1,72429,1,0
Male,White,23,PhD,11.0,60.5,58.5,1.4,Urban,74.4,96567,4,1
Female,White,41,Masters,1.8,50.2,57.4,1.9,Urban,49.0,71921,1,0
Male,White,30,PhD,1.1,100.0,34.1,1.1,Suburban,64.4,92235,1,1
Male,Black,38,High School,0.8,93.2,84.4,2.2,Suburban,19.4,89074,1,0
Male,Black,36,Bachelors,4.0,96.3,89.6,2.7,Urban,71.9,96712,2,0
Male,White,22,Bachelors,2.2,72.8,61.2,4.2,Suburban,32.0,90547,1,1
Male,Black,38,Masters,4.3,77.9,7.7,4.4,Suburban,50.8,90017,1,0
Female,Asian,40,Bachelors,9.6,77.7,57.4,1.0,Urban,54.6,87117,3,0
Female,White,22,PhD,12.0,45.1,85.5,2.5,Urban,27.7,82547,1,0
Male,White,30,High School,0.9,60.7,87.3,2.5,Suburban,37.6,77495,2,1
Female,Black,36,Bachelors,5.2,76.9,24.1,3.6,Urban,19.0,84913,1,0
Male,Hispanic,24,Bachelors,0.8,67.2,60.2,1.8,Rural,81.6,74168,4,0
Female,Asian,38,Bachelors,6.1,89.7,20.8,2.0,Urban,64.5,93631,3,0
Male,White,31,PhD,0.3,74.9,59.6,4.5,Rural,81.5,77025,3,1
Female,Asian,22,Bachelors,2.1,53.8,31.0,1.4,Urban,83.0,64642,3,0
Female,Asian,54,Bachelors,11.6,28.9,73.9,4.0,Urban,31.6,84060,4,0
Female,White,24,Bachelors,0.1,80.0,39.7,2.0,Urban,34.1,83787,1,0
Male,White,28,Bachelors,3.3,90.5,45.2,1.0,Suburban,80.7,94308,2,1
Male,Asian,47,Masters,2.2,82.5,52.6,1.7,Urban,42.5,70655,3,0
Female,White,39,Bachelors,0.7,70.9,48.0,3.7,Rural,31.0,73020,1,0
Female,White,30,Bachelors,5.4,53.3,83.2,3.7,Urban,69.1,81429,1,0
Male,White,46,Bachelors,3.5,33.9,57.8,4.5,Rural,88.2,71515,2,1
Female,White,25,Masters,0.3,88.2,28.2,2.3,Rural,66.9,79382,1,0
Male,White,46,Masters,3.0,81.1,71.9,2.1,Rural,100.0,83974,2,1
Female,White,47,Masters,3.2,77.6,55.1,3.1,Suburban,39.3,79015,2,0
Male,Hispanic,31,Bachelors,1.8,52.5,36.7,1.3,Rural,73.8,67455,3,0
Male,White,33,Masters,6.8,87.5,100.0,1.0,Urban,66.4,85161,2,1
Male,Hispanic,39,High School,0.8,86.7,74.0,3.9,Suburban,100.0,82391,4,1
Male,White,44,High School,0.6,70.4,48.8,1.5,Rural,63.5,82489,2,1
Male,White,33,Bachelors,4.1,65.1,77.1,3.5,Urban,46.0,80957,1,1
Female,Black,34,High School,3.1,72.8,86.4,1.0,Suburban,28.7,69685,1,0
Male,White,40,Bachelors,8.3,58.2,77.4,2.6,Urban,72.7,95420,1,1
Female,Asian,44,Masters,14.4,71.3,20.7,4.4,Urban,51.3,103784,3,0
Male,Asian,29,Bachelors,0.2,76.0,10.6,3.1,Urban,52.6,71090,3,0
Female,Black,54,Masters,1.7,95.9,59.5,2.9,Urban,80.8,84124,1,0
Male,White,38,Masters,13.3,66.2,47.0,2.4,Urban,35.5,105134,2,1
Male,Asian,25,Bachelors,0.2,62.0,48.5,1.5,Suburban,42.9,77618,3,0
Male,White,42,Bachelors,9.5,65.5,55.6,1.3,Urban,81.3,94386,2,1
Female,Black,37,PhD,5.4,90.7,56.5,1.0,Urban,20.8,78635,1,0
Male,White,22,Bachelors,3.6,39.1,56.1,2.2,Urban,66.7,76566,2,0
Female,Hispanic,38,Bachelors,1.1,64.7,20.6,3.7,Urban,69.1,82137,4,0
Female,Hispanic,36,High School,6.2,96.9,49.4,3.0,Urban,32.7,92131,3,0
Male,Hispanic,22,Bachelors,1.2,53.9,53.5,1.0,Urban,72.9,70316,3,0
Male,Black,36,Masters,0.8,71.2,15.8,3.2,Urban,82.5,80462,2,0
Female,Hispanic,27,High School,0.2,74.1,63.0,2.3,Urban,10.4,71532,3,0
Female,White,38,Bachelors,17.2,34.6,54.3,1.3,Urban,32.0,94851,4,0
Female,White,32,Masters,3.9,100.0,74.8,3.6,Rural,38.6,88925,2,0
Female,White,45,Masters,4.7,67.0,68.4,2.6,Rural,77.0,83394,1,1
Female,Hispanic,27,Masters,1.3,82.4,5.9,1.4,Rural,33.1,80907,3,0
Male,Asian,34,High School,7.9,42.8,64.2,1.1,Urban,55.9,91257,3,0
Male,Black,49,Masters,1.3,62.9,40.8,1.1,Rural,55.2,80459,1,0
Female,White,37,High School,10.2,84.3,45.2,1.2,Urban,53.3,88617,4,1
Female,Black,28,Masters,6.5,96.0,63.8,2.8,Urban,16.7,94133,3,0
Male,White,43,Bachelors,1.4,75.7,81.0,2.5,Urban,61.3,78605,4,0
Female,White,43,Bachelors,2.7,66.8,49.7,2.5,Urban,86.5,79882,2,0
Female,Asian,28,Bachelors,0.4,46.2,65.3,5.0,Urban,30.5,66317,4,0
Female,Asian,55,Bachelors,1.7,77.7,84.0,5.0,Suburban,44.5,64364,3,0
Male,White,49,High School,10.0,73.0,20.4,3.5,Suburban,100.0,102066,1,1
Male,Black,57,Bachelors,14.4,24.9,60.5,3.4,Urban,35.4,90414,1,0
Female,White,22,High School,25.0,77.8,20.3,2.3,Urban,100.0,128998,1,1
Male,White,35,Masters,13.0,64.1,86.7,1.9,Rural,64.5,97465,1,1
Male,Asian,46,PhD,5.9,97.6,32.2,2.2,Suburban,71.4,95824,4,1
Male,Black,35,Masters,2.8,93.6,75.5,1.9,Urban,53.9,88610,2,1
Female,Black,43,High School,2.8,48.0,59.6,1.0,Suburban,45.4,73950,1,0
Female,Asian,61,Bachelors,6.5,78.2,38.1,3.4,Rural,76.0,81159,3,0
Female,Black,30,High School,3.2,47.5,36.2,1.0,Urban,47.2,78505,1,0
Male,White,57,Bachelors,0.4,48.0,56.3,2.4,Rural,100.0,68586,1,1
Female,Asian,44,High School,1.6,64.2,44.0,1.1,Rural,62.2,67124,3,0
Male,White,32,Bachelors,3.7,100.0,66.9,1.3,Suburban,66.6,93565,3,1
Female,White,22,High School,8.2,88.2,64.9,3.1,Suburban,49.9,92246,2,0
Male,White,35,High School,6.4,74.0,30.4,2.3,Urban,39.1,83819,1,1
Male,White,38,High School,17.5,44.6,53.2,1.0,Urban,65.9,105613,1,1
Female,White,33,PhD,6.3,63.7,83.2,3.1,Suburban,100.0,90183,1,1
Male,Hispanic,32,PhD,1.4,80.9,6.2,1.0,Rural,61.9,76672,3,0
Male,Hispanic,41,Masters,5.7,49.9,82.9,1.0,Urban,61.2,79053,4,0
Female,Hispanic,38,Masters,3.2,51.6,79.4,1.0,Urban,65.5,71754,4,0
Male,Asian,42,Masters,7.9,95.0,57.2,1.0,Urban,70.9,87217,3,1
Male,White,22,Masters,9.9,49.7,59.5,2.7,Suburban,51.8,94977,2,1
Female,White,44,Bachelors,10.8,68.5,57.8,4.2,Urban,37.8,98788,4,0
Female,Hispanic,22,High School,2.2,64.4,10.2,1.6,Urban,0.0,76482,4,0
Female,White,22,PhD,2.1,87.2,65.7,3.1,Suburban,31.4,86668,1,0
Male,Black,22,Bachelors,1.8,55.6,61.2,1.7,Suburban,51.8,77607,2,0
Female,White,30,PhD,9.4,78.0,83.6,3.7,Urban,77.5,89943,2,1
Male,Hispanic,32,Masters,0.5,60.7,42.5,1.5,Suburban,63.1,73508,3,0
Male,White,33,Masters,7.2,37.2,0.0,2.6,Rural,81.0,82686,2,0
Male,White,48,High School,1.2,58.2,87.7,1.0,Urban,69.8,78315,3,1
Female,White,36,Bachelors,5.8,89.5,55.1,1.3,Urban,47.5,97713,1,0
Female,White,23,Bachelors,2.2,75.0,15.0,4.8,Urban,23.2,84637,1,0
Male,Black,39,Masters,25.0,94.3,71.0,1.3,Rural,21.6,139055,1,1
Female,Black,32,High School,0.1,55.0,66.9,2.7,Rural,84.1,59419,1,0
Male,White,44,Masters,5.8,92.3,90.7,5.0,Suburban,69.0,99695,4,1
Female,White,38,Masters,4.2,95.7,55.9,1.3,Urban,15.5,93416,1,0
Male,Hispanic,42,High School,6.3,59.1,13.9,2.4,Suburban,63.3,77915,4,0
Male,Black,22,Masters,0.5,36.5,42.0,5.0,Suburban,89.2,61726,1,0
Female,White,40,Bachelors,0.5,60.1,76.7,2.1,Suburban,84.5,72092,2,0
Male,White,39,High School,0.6,75.5,55.4,2.3,Suburban,45.7,84276,1,0
Male,White,31,Masters,3.7,66.9,63.2,1.2,Suburban,53.1,79394,1,1
Male,Asian,36,Bachelors,1.3,93.5,26.0,3.3,Urban,44.5,96188,3,1
Male,Black,22,Bachelors,2.0,76.4,58.7,1.8,Urban,67.1,79755,2,0
Female,White,63,Masters,1.1,94.9,73.5,2.0,Urban,63.0,80170,1,0
Male,Hispanic,32,Bachelors,2.0,62.0,67.1,1.0,Urban,63.2,77624,4,0
Male,White,50,Masters,0.4,52.5,76.0,4.0,Urban,91.7,76588,2,1
Female,White,39,High School,2.9,72.4,51.1,1.2,Suburban,36.9,76700,2,0
Male,White,22,Bachelors,2.2,46.9,35.0,2.2,Urban,69.1,78726,1,0
Male,White,28,Bachelors,1.7,45.2,43.7,2.2,Urban,67.5,76700,1,0
Female,Asian,46,High School,4.1,83.1,78.8,1.5,Rural,67.7,82657,3,0
Male,Black,49,Masters,4.7,58.5,23.2,2.7,Urban,19.8,78156,3,0
Female,White,33,PhD,6.4,81.3,59.6,4.3,Rural,71.3,88434,1,1
Male,White,45,Bachelors,19.8,64.1,29.2,2.3,Urban,56.7,126409,1,1
Male,White,52,Masters,4.8,65.8,49.9,2.0,Suburban,60.4,91268,2,1
Female,Asian,50,High School,18.4,40.3,66.0,4.3,Rural,32.5,96304,4,1
Male,Hispanic,31,High School,2.9,60.6,68.8,2.7,Suburban,8.0,83203,4,0
Male,Black,46,PhD,3.4,76.0,18.0,1.0,Suburban,95.2,80582,1,0
Female,Asian,41,Masters,6.0,97.7,36.1,2.5,Urban,81.0,93386,3,0
Female,White,26,Bachelors,4.7,52.2,52.3,1.5,Urban,56.5,76517,1,0
Female,White,47,Masters,8.3,36.1,89.3,2.1,Urban,46.1,86262,2,0
Male,White,38,High School,2.7,83.9,3.1,2.2,Suburban,86.0,86439,1,1
Male,Hispanic,36,High School,1.5,58.0,50.6,1.0,Suburban,70.2,71290,3,0
Female,Hispanic,27,Bachelors,1.2,68.3,4.5,1.5,Suburban,61.5,73154,3,0
Female,Asian,36,Bachelors,1.3,61.5,58.0,1.0,Rural,32.5,70200,3,0
Female,Hispanic,40,Masters,0.7,59.4,7.0,1.1,Rural,87.8,66396,3,0
Male,Black,27,High School,12.2,64.6,67.4,3.8,Urban,66.5,101867,3,1
Male,Asian,52,Masters,1.3,100.0,7.2,1.0,Urban,22.2,89319,3,0
Male,Black,25,PhD,5.6,67.0,54.9,4.2,Rural,87.2,82085,1,1
Male,Hispanic,34,Masters,5.9,76.2,12.7,1.2,Urban,13.9,88383,3,0
Female,Hispanic,22,High School,1.5,39.2,51.0,1.0,Urban,18.4,61064,3,0
Male,Asian,40,High School,0.1,69.7,58.3,2.4,Suburban,63.1,71531,3,0
