Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,Hispanic,33,Bachelors,2.9,61.8,65.1,1.6,Urban,68.5,76628,3,0
Female,Asian,40,High School,7.0,96.3,51.4,4.3,Urban,77.3,98946,3,1
Female,Hispanic,38,Bachelors,0.5,73.5,41.9,1.1,Urban,17.9,68536,3,0
Male,Black,37,Bachelors,10.3,81.3,68.8,2.0,Suburban,73.7,105651,1,1
Female,White,38,Bachelors,8.3,66.5,14.2,3.2,Urban,88.0,85340,1,1
Female,White,37,PhD,4.2,70.2,34.2,3.4,Urban,73.6,82501,1,0
Female,White,28,High School,2.8,58.6,70.6,3.9,Suburban,88.0,79957,1,0
Male,Hispanic,30,High School,10.2,70.1,24.3,2.6,Urban,36.0,106641,3,0
Male,Asian,46,Bachelors,25.0,97.8,10.6,2.0,Urban,89.7,125927,3,1
Male,White,34,Masters,13.4,92.0,49.8,4.4,Suburban,39.9,107763,1,1
Male,White,27,High School,1.6,32.5,46.4,2.1,Suburban,71.3,72807,1,0
Female,White,45,Masters,2.9,90.4,38.6,5.0,Suburban,61.7,82741,2,0
Female,Black,30,PhD,2.2,100.0,44.0,1.0,Rural,54.5,86241,1,0
Male,Black,42,Masters,13.4,45.0,39.4,4.2,Rural,35.8,104076,1,0
Female,White,27,PhD,2.0,100.0,49.0,3.3,Urban,11.2,84563,3,0
Male,Black,22,Masters,0.2,54.7,12.1,3.3,Urban,92.9,70298,1,0
Female,Black,31,Masters,3.9,48.0,46.3,1.5,Urban,49.6,78177,1,0
Male,Asian,26,PhD,5.5,82.3,16.4,3.3,Urban,47.9,88412,4,0
Male,Hispanic,32,Bachelors,2.0,36.0,8.0,2.4,Suburban,32.2,62961,3,0
Male,Hispanic,31,Bachelors,19.6,49.3,34.8,2.3,Rural,82.0,108497,4,1
Male,White,38,High School,19.1,49.3,33.3,3.2,Urban,90.2,113661,1,1
Female,Black,32,Bachelors,4.0,41.2,49.6,4.0,Urban,55.3,62107,1,0
Male,White,35,Masters,0.2,74.7,78.0,4.3,Urban,54.2,90235,1,0
Male,Hispanic,22,Masters,25.0,89.5,43.8,3.8,Suburban,20.2,139212,4,1
Female,White,52,Masters,2.2,81.8,81.2,1.2,Urban,54.8,84102,1,0
Female,Asian,51,Bachelors,11.2,100.0,64.1,2.1,Suburban,80.4,105367,3,1
Female,White,42,High School,0.7,38.9,14.3,1.0,Suburban,49.3,66837,1,0
Male,Black,39,Bachelors,3.1,84.6,98.4,2.4,Urban,97.9,88793,1,1
Female,White,36,Bachelors,3.9,45.2,0.0,1.2,Rural,65.7,75066,1,0
Male,White,22,PhD,0.5,66.8,65.5,3.3,Rural,80.6,74542,1,1
Male,White,55,High School,0.7,21.1,46.4,4.4,Urban,53.5,70696,4,0
Female,Asian,24,High School,3.1,89.1,17.7,2.2,Rural,30.5,87656,3,0
Male,Black,29,PhD,1.0,70.0,20.4,5.0,Urban,49.8,67696,2,0
Male,Asian,42,Masters,3.7,86.1,47.8,2.1,Urban,80.5,89616,3,1
Male,White,55,High School,13.0,86.7,20.1,3.2,Urban,57.0,105753,1,1
Male,White,42,Bachelors,2.9,90.1,62.6,4.0,Urban,32.3,94929,3,1
Female,Asian,36,PhD,11.9,96.1,53.7,3.2,Urban,72.6,97872,3,1
Female,Black,31,Bachelors,0.1,75.1,23.0,1.0,Urban,89.7,71265,4,0
Female,Hispanic,43,Masters,1.9,68.0,53.6,1.4,Urban,66.7,72762,3,0
Female,Hispanic,32,High School,11.7,54.7,62.7,2.3,Rural,31.5,92704,3,0
Male,Black,26,Bachelors,5.4,88.5,66.9,1.8,Rural,60.8,99261,1,0
Male,Black,22,Bachelors,2.6,93.8,21.1,1.2,Rural,95.3,89751,1,0
Female,White,41,Bachelors,13.3,90.0,38.7,1.2,Urban,52.1,99663,2,1
Female,Black,44,Bachelors,3.0,62.2,26.1,1.9,Rural,75.9,73485,2,0
Male,Black,28,PhD,0.0,65.9,53.5,3.6,Urban,69.2,74828,2,0
Male,Black,44,Bachelors,1.3,83.3,30.3,2.2,Rural,55.1,77673,1,0
Female,White,45,High School,4.9,73.8,74.3,1.0,Suburban,74.1,79409,2,1
Female,Black,22,Masters,1.9,85.4,55.4,2.7,Suburban,54.1,76611,1,0
Male,Hispanic,22,Bachelors,4.0,97.6,59.2,1.0,Urban,66.6,80321,4,0
Female,White,34,PhD,1.5,79.9,77.1,1.5,Urban,43.4,78838,2,0
Male,Black,31,High School,1.9,44.6,24.0,1.0,Rural,41.1,73371,1,0
Female,Asian,35,Bachelors,0.9,84.2,90.1,2.7,Urban,69.3,75616,3,0
Male,Asian,31,Bachelors,1.2,90.4,11.3,3.6,Urban,39.3,80514,3,0
Female,White,35,Masters,2.3,70.3,41.0,3.3,Rural,87.1,79091,1,0
Male,Black,33,High School,8.9,75.1,26.1,1.3,Suburban,95.5,95243,1,0
Female,Asian,36,Masters,16.5,83.7,13.6,2.2,Urban,52.2,102646,4,1
Female,Hispanic,33,Bachelors,3.6,100.0,52.2,1.0,Rural,37.6,84917,3,0
Female,White,32,PhD,0.2,40.0,78.4,1.0,Rural,94.2,63082,1,0
Female,Hispanic,53,High School,6.1,66.7,0.0,2.4,Suburban,21.3,81171,4,0
Female,White,22,Bachelors,14.9,91.0,40.3,4.4,Suburban,85.2,108425,1,1
Male,White,57,Masters,8.2,62.0,61.1,1.8,Urban,77.1,90683,2,1
Male,Asian,26,PhD,14.5,100.0,72.2,5.0,Rural,57.0,114591,3,1
Male,Asian,31,Masters,1.3,67.0,63.2,2.9,Urban,54.0,77099,3,0
Male,Black,31,Masters,0.6,78.7,61.8,3.7,Urban,56.6,74177,2,0
Male,White,49,PhD,11.6,62.0,33.8,3.4,Suburban,80.3,108375,2,1
Female,Asian,39,High School,6.1,43.5,34.7,4.2,Urban,35.4,75146,3,0
Male,Asian,42,High School,6.6,71.5,0.0,1.2,Urban,70.1,88995,3,0
Female,White,49,Masters,3.8,46.3,83.3,3.2,Rural,72.4,68087,1,0
Male,Asian,25,High School,3.2,22.5,36.5,2.3,Urban,35.3,64429,3,0
Female,Black,37,High School,9.6,78.9,42.7,1.8,Suburban,19.1,91454,3,0
Female,Black,54,Bachelors,0.5,57.9,34.6,4.2,Urban,96.2,67685,1,0
Male,White,25,PhD,20.5,99.8,36.5,2.2,Urban,48.8,125452,1,1
Male,White,45,Masters,12.9,64.1,43.1,2.4,Suburban,67.7,109572,2,1
Female,White,30,High School,4.8,65.7,37.8,4.6,Suburban,56.0,74948,2,1
Male,Asian,34,Bachelors,3.8,68.2,59.5,1.3,Urban,73.5,90736,4,0
Female,Black,41,Masters,2.5,40.9,71.4,2.8,Urban,26.9,65861,1,0
Female,White,27,Masters,3.1,63.5,38.6,2.3,Urban,66.0,77990,1,0
Male,White,40,Masters,4.9,43.3,46.1,2.4,Rural,40.5,80553,1,0
Male,Black,40,Bachelors,4.4,54.1,41.8,1.0,Suburban,48.7,88305,1,0
Male,Hispanic,40,Bachelors,0.2,92.2,12.1,1.8,Urban,90.1,80540,3,0
Male,Black,34,Bachelors,1.3,91.6,37.0,3.9,Urban,63.4,88768,2,0
Female,Asian,25,High School,5.4,42.8,0.0,2.1,Urban,53.1,76153,3,0
Male,Asian,36,Bachelors,5.6,57.4,20.7,5.0,Urban,85.2,82139,3,1
Female,Hispanic,37,Masters,4.6,35.6,24.7,1.7,Urban,44.3,70094,3,0
Male,Asian,49,Bachelors,9.8,85.9,34.7,1.0,Rural,64.1,105309,4,1
Female,Hispanic,49,PhD,1.4,51.9,39.8,4.7,Urban,24.4,66142,3,0
Male,Hispanic,28,Bachelors,9.5,76.7,28.8,3.3,Urban,33.5,100970,3,0
Male,Black,47,High School,2.3,59.1,34.5,1.1,Rural,61.2,75414,3,0
Male,White,37,Bachelors,3.9,65.0,92.4,4.3,Urban,82.5,88788,1,1
Female,White,47,High School,8.0,50.9,77.5,2.3,Suburban,47.7,85835,2,0
Male,White,43,PhD,13.1,60.7,95.7,2.3,Urban,87.5,91671,1,1
Female,Black,46,Masters,19.0,86.6,38.0,1.6,Urban,67.0,107939,2,1
Female,Hispanic,30,Masters,9.7,55.3,4.2,1.0,Urban,5.3,86038,4,0
Female,Asian,34,High School,4.5,55.2,17.2,2.4,Suburban,65.3,70427,3,0
Male,Asian,36,High School,17.8,58.4,34.7,3.1,Urban,63.7,108436,4,1
Male,White,34,Bachelors,6.5,76.1,49.6,1.1,Urban,79.5,96125,2,1
Female,White,46,Masters,0.5,64.7,83.9,3.3,Rural,39.6,77468,1,0
Male,Asian,37,Masters,1.7,96.2,63.0,3.8,Suburban,57.6,85001,3,0
Female,Hispanic,46,Bachelors,3.9,53.5,74.4,1.0,Suburban,64.5,62881,3,0
Female,Asian,41,Bachelors,4.0,41.3,26.5,2.1,Urban,63.0,61726,4,0
Male,Black,31,Masters,14.2,77.4,89.4,2.1,Urban,22.5,105850,1,0
Female,Asian,46,Masters,12.9,35.1,24.7,3.3,Urban,50.7,93776,4,0
Male,Black,22,High School,5.9,43.1,73.2,3.8,Urban,36.2,79029,1,0
Female,Asian,37,Masters,0.5,100.0,45.5,3.8,Suburban,43.5,84383,4,0
Female,Hispanic,38,Masters,1.6,71.7,20.2,2.5,Urban,17.4,70794,3,0
Male,Hispanic,40,High School,1.0,15.2,70.4,1.0,Rural,72.4,59069,4,0
Female,Hispanic,39,High School,0.4,61.1,44.6,2.5,Urban,41.6,72945,3,0
Male,Black,41,Masters,4.1,77.8,36.9,4.5,Urban,61.0,90924,3,0
Female,White,43,Bachelors,4.0,88.0,25.6,1.2,Urban,45.3,88430,1,0
Male,White,31,Bachelors,4.4,69.2,55.2,1.3,Urban,67.8,90844,1,1
Male,Hispanic,41,Masters,0.2,73.4,46.1,3.9,Rural,37.7,74076,3,0
Female,White,35,PhD,0.5,67.0,66.1,2.4,Urban,35.0,78988,1,0
Female,Asian,22,Bachelors,5.3,71.7,15.0,2.3,Urban,38.2,85598,3,0
Female,White,33,Masters,2.9,70.0,35.3,3.2,Suburban,85.9,81686,1,0
Female,Asian,52,High School,1.1,45.7,87.6,3.3,Urban,37.4,62084,3,0
Male,Asian,22,Bachelors,5.4,97.6,1.1,1.4,Suburban,6.9,97634,4,0
Female,Asian,38,High School,11.0,45.4,29.9,2.0,Urban,54.9,83848,4,0
Female,Hispanic,42,PhD,2.0,41.6,24.4,1.3,Suburban,0.0,75407,4,0
Male,White,29,PhD,0.3,57.8,41.4,4.5,Suburban,78.9,76881,1,0
Male,Black,31,Masters,3.7,94.3,33.4,1.0,Urban,34.0,86424,2,0
Male,White,22,PhD,0.9,100.0,81.5,3.4,Urban,92.7,86309,1,1
Male,Black,48,Bachelors,1.9,22.8,52.5,2.6,Rural,20.4,74316,1,0
Male,Hispanic,38,Masters,1.0,81.3,49.9,1.0,Suburban,62.3,88635,3,0
Male,Hispanic,49,High School,3.5,83.2,11.4,1.4,Suburban,75.0,82942,3,0
Male,Black,35,Bachelors,0.0,79.9,25.1,1.4,Urban,82.7,78387,1,0
Male,White,22,Masters,5.6,60.6,53.4,2.4,Suburban,39.0,90548,1,0
Male,Hispanic,40,High School,2.1,82.9,41.2,1.3,Suburban,22.0,89592,3,0
Male,Hispanic,46,High School,14.1,43.9,61.9,4.5,Suburban,43.9,94048,3,0
Male,White,32,Bachelors,0.5,58.5,40.3,3.3,Urban,59.0,78765,1,0
Male,Hispanic,52,Masters,1.6,86.6,22.7,3.0,Rural,31.6,84078,4,0
Male,White,34,High School,1.0,69.0,48.9,5.0,Suburban,54.8,84876,1,1
Female,Hispanic,38,Bachelors,1.6,74.6,2.9,2.9,Suburban,15.0,80421,3,0
Female,White,48,High School,5.5,74.0,83.2,4.9,Urban,40.1,81604,1,1
Female,Asian,29,High School,12.4,92.6,54.9,2.1,Urban,92.0,101408,3,1
Female,Asian,35,Masters,4.3,69.0,64.0,4.2,Urban,82.1,79188,3,1
Female,Asian,22,Masters,6.6,65.9,83.5,2.1,Urban,31.1,71621,3,0
Male,Asian,37,PhD,23.0,73.0,47.0,2.0,Urban,67.8,116716,4,1
Male,Asian,33,Bachelors,6.1,100.0,69.0,2.2,Urban,85.3,94047,4,1
Female,White,34,Masters,16.2,59.1,32.0,4.0,Suburban,77.9,104702,4,1
Female,White,41,Bachelors,5.7,49.5,0.0,2.0,Urban,53.6,79336,1,0
Female,Asian,25,Bachelors,1.3,96.4,71.1,1.0,Urban,63.5,77892,4,0
Male,Asian,33,High School,4.5,52.0,36.6,1.6,Suburban,60.9,83674,3,0
Female,White,44,High School,4.3,22.9,28.3,2.2,Suburban,62.5,63421,1,0
Female,Black,49,PhD,1.8,63.1,18.3,1.1,Urban,35.2,77735,1,0
Female,White,30,Bachelors,0.4,77.6,93.4,1.3,Urban,45.0,76484,1,0
Female,Asian,52,Masters,3.0,60.6,27.2,3.6,Suburban,31.3,82238,4,0
Male,Hispanic,51,Bachelors,1.5,63.0,49.3,2.1,Suburban,28.1,73488,3,0
Female,White,29,PhD,3.2,100.0,50.8,2.0,Urban,50.8,88167,3,0
Male,White,36,Masters,6.1,76.0,45.0,4.5,Urban,93.3,91099,1,1
Female,Black,41,PhD,6.1,67.3,84.3,4.7,Rural,12.1,79131,1,0
Female,Asian,24,High School,0.5,55.1,75.8,3.0,Urban,83.2,67641,3,0
Male,Black,23,High School,8.0,59.8,34.2,1.0,Rural,46.0,86648,1,0
Male,White,37,Bachelors,1.4,68.0,34.7,1.6,Rural,21.8,85833,1,0
Female,Asian,39,PhD,8.5,39.0,13.3,1.6,Urban,50.0,83790,3,0
Male,Hispanic,33,Masters,0.4,32.4,57.5,2.4,Urban,12.1,70592,4,0
Male,Black,24,Masters,11.3,57.6,29.6,3.7,Urban,19.9,97703,1,0
Male,White,42,PhD,8.2,74.2,44.9,3.4,Suburban,58.5,83859,1,1
Female,Asian,33,Bachelors,2.3,100.0,58.3,1.0,Urban,74.6,92046,3,0
Male,Hispanic,36,PhD,0.1,63.6,32.9,1.5,Suburban,26.5,80774,3,0
Female,Asian,24,Bachelors,0.3,44.5,22.0,2.4,Suburban,73.5,61202,3,0
Female,White,39,Masters,14.3,77.4,44.6,2.4,Suburban,26.1,105764,1,0
Female,White,35,Masters,24.2,97.1,22.3,1.1,Suburban,70.7,131292,1,1
Male,White,30,Bachelors,1.9,56.8,39.2,3.3,Rural,75.8,78601,1,1
Female,Asian,22,High School,0.7,92.8,58.3,2.2,Suburban,24.5,76628,3,0
Male,White,52,Masters,2.3,71.6,48.5,2.3,Urban,99.8,82554,1,1
Female,White,26,High School,2.6,49.0,46.3,2.5,Urban,50.8,82116,1,0
Female,Hispanic,55,Masters,3.8,82.2,42.4,1.7,Rural,34.2,74451,3,0
Male,Hispanic,32,Masters,19.1,92.3,67.5,2.8,Rural,69.2,124287,3,1
Female,Hispanic,44,Masters,0.1,85.1,32.9,2.5,Urban,82.9,66357,3,0
Male,White,42,Bachelors,5.0,97.6,41.5,3.2,Urban,91.7,92163,3,1
Female,White,23,High School,6.5,24.1,65.3,2.9,Urban,60.9,61799,1,0
Female,Hispanic,52,High School,1.5,54.5,0.0,3.7,Rural,20.4,77852,3,0
Female,Hispanic,33,Bachelors,2.2,16.1,57.3,1.7,Urban,58.5,60790,3,0
Female,Hispanic,44,Masters,2.2,47.7,64.2,1.0,Rural,37.2,64571,3,0
Male,White,22,PhD,5.3,26.7,38.4,2.9,Urban,61.3,83652,2,0
Female,White,30,Bachelors,3.7,59.5,21.0,3.7,Urban,39.9,77904,3,0
Female,Asian,33,Masters,0.4,49.5,40.6,2.5,Urban,44.2,68195,4,0
Male,White,43,Bachelors,2.6,36.8,42.7,2.6,Rural,76.9,69533,1,0
Female,White,34,Bachelors,2.8,69.4,66.8,3.5,Urban,86.0,86897,2,1
Male,White,52,Masters,1.7,100.0,32.8,1.3,Rural,68.1,91223,3,0
Female,White,22,Bachelors,5.3,76.5,57.4,3.8,Suburban,63.3,76201,1,0
Male,Hispanic,25,High School,6.3,65.3,55.4,1.7,Urban,100.0,92473,4,1
Female,Asian,27,Bachelors,3.5,79.8,19.4,3.4,Suburban,68.3,79012,3,0
Male,Black,23,Masters,2.1,61.2,53.6,3.0,Urban,27.6,77989,2,0
Male,Black,32,Masters,4.0,57.0,42.6,3.6,Rural,100.0,74476,1,1
Male,White,22,Bachelors,8.8,67.9,40.3,1.1,Suburban,80.7,87023,1,1
Female,White,22,Bachelors,2.9,74.5,74.2,2.4,Urban,66.3,88197,1,0
Male,Black,22,Masters,1.3,79.3,41.5,4.2,Urban,52.4,78925,1,0
Male,White,42,Bachelors,7.6,66.7,22.4,2.8,Urban,76.4,87812,1,0
Female,White,26,Bachelors,4.0,78.1,26.2,2.4,Urban,0.0,85883,2,0
Female,White,32,Masters,6.1,58.7,26.9,2.9,Urban,47.0,71364,1,0
Female,Black,38,Bachelors,0.6,48.5,51.7,1.3,Urban,69.1,56974,1,0
Male,White,31,Masters,4.0,67.3,35.5,1.1,Urban,72.1,87114,3,0
Male,White,22,Masters,1.1,25.0,33.8,1.2,Suburban,79.2,59999,2,0
Female,Black,41,PhD,1.2,75.2,64.0,2.1,Urban,35.5,69001,1,0
Male,White,31,PhD,7.3,100.0,77.5,1.4,Suburban,60.1,93415,1,1
Female,White,53,Masters,6.1,100.0,38.7,2.1,Urban,45.8,95063,1,1
Male,White,34,Bachelors,5.8,78.8,39.6,1.4,Urban,43.9,101862,1,1
Female,White,36,PhD,25.0,73.1,30.6,2.3,Rural,54.5,128757,2,1
Female,Hispanic,29,PhD,1.1,75.7,17.9,3.5,Urban,75.2,87578,3,0
Female,White,36,PhD,1.8,68.5,33.7,2.7,Rural,19.3,83096,4,0
Male,Black,44,Masters,0.2,82.0,54.0,1.6,Rural,46.5,79098,2,0
Female,Hispanic,50,Masters,8.4,61.1,13.9,1.0,Suburban,44.4,82929,3,0
Male,Black,45,Bachelors,5.4,72.5,31.2,2.1,Suburban,29.9,89035,1,0
Female,White,22,PhD,3.0,70.8,65.8,2.6,Rural,46.9,74981,4,0
Male,Black,29,Bachelors,1.5,77.4,49.3,1.0,Urban,58.5,78987,3,0
Female,White,24,High School,4.0,80.1,21.1,2.4,Urban,85.0,80283,1,0
Female,Asian,40,Masters,2.4,80.0,87.2,5.0,Suburban,19.6,82986,4,0
Female,White,25,Bachelors,1.6,77.2,98.0,1.0,Urban,33.3,70004,2,0
Male,White,35,High School,17.6,61.1,38.2,2.7,Urban,47.7,109914,3,1
Male,White,24,High School,16.6,53.0,39.5,1.5,Suburban,76.1,104162,1,1
Female,Hispanic,42,Bachelors,3.1,77.7,37.9,2.1,Rural,29.7,89661,3,0
Male,Asian,41,Masters,17.1,79.1,1.2,2.2,Rural,70.2,119999,3,1
Female,Asian,34,Bachelors,2.5,17.8,71.3,1.5,Urban,22.6,65249,3,0
Female,Asian,43,High School,18.3,90.2,79.5,2.4,Urban,19.3,104053,3,1
Male,Asian,45,High School,5.9,76.0,56.7,1.3,Suburban,37.8,88436,4,0
Female,Asian,35,High School,7.4,45.1,6.6,1.0,Suburban,4.4,73986,4,0
Male,Hispanic,44,High School,3.9,88.7,5.6,2.0,Rural,67.6,86289,3,0
Male,White,49,Bachelors,8.4,75.2,68.8,1.3,Suburban,54.0,110501,2,1
Male,Asian,39,High School,2.9,75.3,41.9,3.9,Suburban,59.4,83425,3,0
Female,Asian,33,Bachelors,8.3,100.0,50.3,3.1,Urban,13.2,91231,4,0
Male,White,44,Masters,0.6,70.3,2.2,2.5,Suburban,88.5,75139,1,0
Female,Hispanic,41,High School,2.5,65.4,12.5,1.9,Urban,64.7,82284,3,0
Female,Black,24,Bachelors,18.9,73.3,54.1,3.0,Suburban,52.3,109891,1,1
Male,Asian,29,Bachelors,3.5,47.9,35.6,2.2,Suburban,35.2,74800,3,0
Male,Black,48,Masters,7.4,57.8,33.5,2.3,Urban,46.4,78313,1,0
Female,Asian,36,Masters,25.0,82.7,27.3,1.0,Rural,15.6,125918,3,1
Female,Hispanic,39,Bachelors,1.3,87.4,10.9,4.5,Suburban,63.4,75383,3,0
Male,Asian,33,Masters,25.0,63.2,43.7,3.7,Suburban,28.5,122424,3,1
Male,Black,49,Bachelors,25.0,54.6,89.4,1.8,Urban,50.0,113610,1,1
Female,Asian,26,Bachelors,8.3,40.9,30.9,4.8,Suburban,97.9,84789,3,0
Male,Black,44,Bachelors,6.6,81.8,56.2,2.0,Suburban,89.0,99836,1,0
Male,Hispanic,44,Bachelors,8.5,65.3,61.1,1.0,Urban,71.7,95114,3,0
Female,White,48,Bachelors,5.4,62.6,82.1,3.4,Suburban,32.9,84131,1,0
Male,Hispanic,36,High School,15.5,96.6,76.0,2.6,Suburban,58.5,111441,3,1
Male,White,44,Bachelors,1.3,66.0,46.6,3.1,Urban,99.4,76969,1,1
Female,White,43,Masters,4.4,83.1,8.2,2.3,Suburban,66.4,93530,4,0
Female,Hispanic,32,High School,0.9,77.7,39.8,3.0,Rural,73.3,75087,3,0
Male,Asian,41,Masters,2.0,45.3,32.4,4.1,Suburban,20.2,69856,3,0
Male,White,37,High School,21.4,73.2,30.3,1.0,Urban,62.5,123351,1,1
Male,White,50,Masters,2.3,76.9,49.8,2.6,Urban,44.1,87052,1,0
Male,Hispanic,33,Bachelors,14.6,59.6,41.9,3.0,Urban,24.6,110096,4,0
Female,Hispanic,43,Masters,9.1,63.9,12.4,3.3,Suburban,92.9,92133,3,0
Male,White,42,High School,0.9,63.6,10.3,3.8,Suburban,65.8,78527,1,0
Male,Asian,26,High School,16.3,83.6,30.1,4.2,Suburban,52.2,105167,3,1
Male,Hispanic,29,Masters,1.6,85.1,6.1,5.0,Suburban,28.7,84011,3,0
Female,Black,25,PhD,15.3,61.0,37.5,1.0,Suburban,68.6,99116,3,0
Male,Black,39,Bachelors,22.1,74.4,35.4,1.5,Urban,66.3,119900,1,1
Male,Asian,44,PhD,9.6,54.7,38.9,2.3,Urban,87.5,88382,3,1
Male,White,40,High School,2.4,62.7,10.7,2.0,Urban,100.0,70855,1,0
Female,Hispanic,44,Masters,1.1,45.0,48.0,4.2,Urban,71.6,69105,3,0
Male,Hispanic,40,Masters,10.0,81.9,34.8,3.2,Rural,57.8,101707,3,1
Female,White,22,Masters,1.1,96.0,54.8,4.4,Rural,50.8,85071,4,0
Female,White,36,PhD,2.6,55.7,30.8,2.5,Rural,71.5,68317,1,0
Female,White,40,Bachelors,1.3,88.8,57.9,2.2,Urban,52.7,80689,2,0
Male,Hispanic,45,Bachelors,0.7,59.7,15.8,3.7,Rural,68.9,73077,3,0
Male,White,39,Bachelors,3.6,26.2,41.1,2.2,Urban,66.9,72043,1,0
Female,Hispanic,44,High School,13.0,45.6,29.0,1.0,Urban,73.7,93576,3,0
Male,White,41,Masters,4.6,62.3,59.4,1.2,Urban,84.6,92816,1,1
Female,White,37,Bachelors,3.9,40.3,67.1,1.0,Rural,74.0,69019,1,0
Female,Black,22,High School,10.0,50.2,49.5,3.6,Urban,29.1,80923,3,0
Female,White,38,Bachelors,12.0,87.5,24.2,1.0,Suburban,50.8,102559,4,0
Male,White,43,Masters,24.6,47.1,81.7,4.8,Urban,80.7,121750,2,1
Male,White,22,High School,6.3,74.8,40.6,3.5,Rural,6.9,80580,3,0
Male,Asian,25,Masters,0.4,100.0,5.6,1.5,Suburban,65.6,88357,3,0
Female,Hispanic,42,Bachelors,0.6,12.5,25.9,2.2,Urban,0.0,52565,4,0
Female,Black,45,High School,3.8,63.4,69.8,1.3,Suburban,42.3,77821,2,0
Female,Hispanic,22,Bachelors,0.9,85.2,55.1,1.5,Suburban,47.7,76052,4,0
Female,White,34,Bachelors,7.9,74.7,28.5,1.3,Rural,79.6,96289,1,1
Male,Hispanic,41,Bachelors,3.3,80.1,24.0,1.6,Suburban,59.3,87836,3,0
Female,Asian,31,High School,3.7,37.2,52.9,3.0,Suburban,27.1,69880,3,0
Male,White,37,Masters,0.4,41.4,54.7,1.5,Urban,61.0,65308,2,0
Male,Asian,22,High School,2.6,51.2,51.7,3.4,Rural,100.0,80612,3,1
Female,White,45,PhD,3.9,79.8,88.2,2.3,Rural,57.1,79025,4,0
Male,Hispanic,28,Bachelors,2.1,54.4,55.4,4.0,Suburban,23.5,77642,3,0
Male,Black,39,Masters,8.9,74.1,32.0,1.4,Urban,64.4,95586,1,0
Male,Hispanic,30,Masters,1.0,69.1,78.1,1.7,Suburban,0.5,80532,3,0
Female,White,22,High School,1.5,88.8,48.8,3.3,Suburban,48.7,74488,1,0
Female,Black,22,Bachelors,2.6,56.3,52.4,2.4,Urban,52.7,74252,2,0
Female,Hispanic,33,Bachelors,1.4,52.3,17.7,1.0,Urban,15.7,67987,3,0
Male,Black,36,Masters,7.3,77.3,32.6,1.2,Urban,44.9,90449,1,0
Female,Hispanic,40,High School,9.1,76.1,54.5,3.9,Rural,31.9,97052,4,0
