Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Female,Hispanic,29,High School,2.3,69.4,45.2,1.0,Urban,74.3,71337,3,0
Female,Hispanic,25,Bachelors,0.7,45.3,51.4,2.3,Suburban,34.8,68964,4,0
Male,White,22,PhD,1.7,65.1,17.7,2.9,Urban,28.1,79757,3,0
Female,Black,50,PhD,21.0,59.5,86.2,2.8,Suburban,52.3,102482,1,1
Female,White,45,PhD,1.7,100.0,69.6,1.8,Urban,52.4,88956,2,0
Female,Hispanic,36,PhD,0.7,64.2,56.0,1.6,Urban,0.0,69569,4,0
Female,White,29,Bachelors,25.0,53.0,59.8,3.9,Urban,23.2,119749,1,1
Female,Hispanic,28,Bachelors,3.3,19.8,25.7,1.4,Urban,56.0,60808,3,0
Male,Black,32,High School,4.5,69.3,8.0,2.1,Suburban,54.3,82423,1,0
Male,Hispanic,40,Masters,0.6,36.3,69.6,2.5,Urban,42.2,63795,4,0
Male,Hispanic,44,Bachelors,1.5,55.1,71.0,2.0,Suburban,62.6,81828,3,0
Male,White,24,High School,5.7,66.3,7.6,4.5,Suburban,66.2,93104,2,1
Male,White,33,PhD,0.4,72.5,19.0,2.2,Urban,47.8,84355,1,0
Male,White,22,Masters,12.8,96.1,36.1,2.7,Urban,20.5,106728,3,1
Female,Black,23,Masters,5.3,73.9,74.8,1.0,Urban,79.5,85727,1,0
Male,Black,33,Masters,5.6,86.3,43.1,1.4,Urban,72.0,88664,1,0
Male,White,28,Masters,2.2,93.5,82.4,1.8,Urban,100.0,88406,2,1
Male,Asian,42,Bachelors,4.0,93.5,75.8,1.2,Urban,95.5,89635,4,1
Male,White,32,Masters,1.5,86.3,45.4,1.0,Urban,70.4,89295,1,0
Female,Asian,36,Masters,2.1,95.6,47.0,4.3,Urban,23.6,80598,3,0
Female,White,23,Bachelors,0.5,46.1,90.0,2.5,Urban,62.4,75314,1,0
Male,Asian,30,High School,13.3,90.7,9.3,2.1,Urban,93.1,111873,3,1
Male,Hispanic,31,Bachelors,5.7,58.4,25.3,3.6,Urban,100.0,78775,4,0
Male,Hispanic,41,Bachelors,4.5,60.2,51.1,4.7,Urban,85.4,69344,3,0
Male,White,23,Masters,1.4,100.0,4.7,2.2,Urban,100.0,91034,1,1
Female,White,38,Bachelors,1.5,48.0,26.3,5.0,Suburban,27.4,70247,2,0
Male,Hispanic,32,High School,6.0,40.3,64.7,1.0,Urban,42.3,70652,4,0
Female,White,38,Bachelors,3.0,73.9,100.0,4.8,Suburban,77.4,85188,2,1
Female,Hispanic,50,Masters,3.1,50.9,42.4,1.0,Urban,31.7,65097,3,0
Male,Black,38,PhD,0.9,66.6,13.5,3.9,Urban,70.7,65423,2,0
Male,Black,22,Bachelors,0.5,43.0,88.0,3.6,Rural,11.5,71216,1,0
Female,White,29,Bachelors,4.3,69.5,12.9,1.5,Suburban,63.2,88453,2,0
Male,Hispanic,37,Bachelors,3.6,90.0,32.7,1.0,Urban,65.6,80398,3,0
Male,Asian,25,Masters,4.1,91.4,76.3,1.0,Urban,58.4,87936,3,1
Male,Asian,44,Masters,17.6,73.1,48.2,2.1,Urban,87.9,105241,4,1
Male,White,62,Bachelors,4.6,93.3,74.0,3.3,Urban,39.1,84614,1,1
Male,Hispanic,38,Bachelors,2.3,49.3,51.8,4.6,Urban,75.4,68534,4,0
Male,Hispanic,35,PhD,6.3,40.5,50.8,3.2,Urban,92.7,83163,3,0
Male,White,31,Bachelors,10.1,93.4,16.2,2.0,Urban,63.7,107026,3,1
Male,White,39,Bachelors,0.3,41.9,76.8,1.3,Urban,73.9,66367,1,1
Male,White,43,PhD,2.4,100.0,50.0,4.7,Rural,57.7,93364,2,1
Female,White,22,High School,1.9,68.9,65.7,3.7,Urban,59.5,76511,2,0
Female,Black,41,Bachelors,1.7,42.8,18.9,1.0,Urban,31.2,67765,1,0
Male,White,27,PhD,11.9,83.9,39.8,2.3,Suburban,77.0,105198,1,1
Male,Asian,48,Masters,16.1,80.8,66.5,3.1,Urban,97.7,110403,3,1
Male,White,45,Bachelors,2.5,39.2,69.8,1.6,Urban,63.5,72365,1,0
Female,Asian,26,Bachelors,0.5,47.0,46.7,3.7,Urban,50.8,52139,3,0
Female,White,32,Bachelors,5.1,34.5,93.6,2.3,Urban,90.5,70277,2,0
Male,Black,31,Bachelors,3.0,80.2,73.3,3.0,Urban,61.7,88963,3,1
Male,Asian,29,High School,0.5,72.9,6.6,2.2,Suburban,73.5,76193,4,0
Female,White,41,Masters,9.3,39.9,54.3,3.8,Urban,66.3,79100,1,0
Female,White,35,High School,4.6,81.7,67.0,2.5,Urban,27.1,94598,4,0
Male,Black,39,Masters,4.3,69.6,44.2,2.8,Suburban,47.6,85694,1,0
Female,White,35,Bachelors,1.2,100.0,42.9,4.9,Urban,32.2,77509,3,0
Female,Asian,46,High School,4.3,64.3,37.0,2.8,Urban,74.3,70678,4,0
Female,White,40,Masters,1.0,72.0,9.9,1.9,Urban,88.6,82861,2,0
Male,White,22,Masters,4.5,48.0,24.1,2.0,Urban,53.8,76818,2,0
Male,Asian,22,Bachelors,0.6,60.4,18.9,3.3,Urban,97.0,66290,3,0
Female,White,40,Masters,0.4,55.6,56.6,1.4,Urban,78.0,80559,1,0
Female,White,24,High School,5.4,40.2,92.7,4.3,Suburban,70.4,66685,2,0
Female,Black,43,High School,0.5,90.2,50.7,1.4,Suburban,58.1,67800,1,0
Female,Black,60,Masters,3.1,60.0,78.9,2.2,Urban,39.5,74462,1,0
Female,Hispanic,27,High School,5.9,51.4,62.4,2.4,Urban,36.4,80079,3,0
Male,Hispanic,31,Masters,3.6,66.8,66.3,3.1,Suburban,16.7,77528,3,0
Female,Asian,45,Bachelors,7.4,47.6,45.5,1.6,Urban,67.9,75681,4,0
Male,Hispanic,37,Bachelors,3.0,44.2,94.9,3.0,Suburban,52.7,68807,3,0
Female,Hispanic,39,High School,2.9,89.0,30.8,1.6,Rural,58.5,85970,3,0
Male,White,41,PhD,8.9,69.6,19.1,3.3,Urban,61.8,90941,2,1
Male,Black,25,High School,3.6,12.8,9.6,1.0,Urban,82.6,68882,2,0
Male,White,45,Bachelors,3.0,83.7,47.1,3.4,Urban,76.9,90582,1,1
Male,Black,22,Bachelors,6.4,51.3,51.5,1.1,Suburban,48.8,85892,1,0
Female,White,29,High School,1.3,71.6,89.9,3.3,Urban,72.1,72499,1,0
Female,Asian,23,High School,2.8,63.9,8.8,2.2,Urban,0.0,71977,4,0
Male,White,22,Masters,0.7,77.0,66.7,1.7,Urban,100.0,77404,1,1
Female,White,42,Masters,7.1,66.5,37.2,2.2,Urban,42.7,86028,1,0
Male,White,22,Masters,5.0,96.2,82.0,4.9,Urban,26.3,96895,1,1
Female,Hispanic,37,Bachelors,4.7,43.9,47.2,4.0,Urban,70.4,66415,4,0
Female,White,22,Masters,0.5,72.5,38.3,1.0,Urban,44.1,71428,2,0
Female,Asian,42,Masters,2.7,48.3,76.4,1.0,Urban,46.7,66371,4,0
Female,Black,23,High School,7.5,83.2,72.1,4.0,Urban,36.3,82830,1,0
Male,White,33,High School,2.7,86.2,30.3,3.5,Suburban,0.0,92791,2,0
Male,Asian,29,Bachelors,18.3,62.3,83.1,3.6,Urban,52.1,112327,4,1
Female,White,22,Masters,0.9,70.6,72.2,3.6,Suburban,57.1,79911,2,0
Male,Black,22,Bachelors,8.8,100.0,45.0,3.1,Urban,55.3,100870,3,1
Male,White,36,PhD,4.4,38.2,46.3,1.3,Suburban,29.1,86320,2,0
Female,White,28,Masters,16.9,70.4,30.9,5.0,Suburban,53.6,109604,1,1
Female,White,38,Masters,0.3,37.5,58.5,1.0,Suburban,33.2,68934,2,0
Male,White,23,Masters,2.4,89.7,50.7,1.0,Rural,59.6,88988,4,1
Male,Hispanic,22,Masters,0.2,38.9,81.5,3.1,Urban,29.0,57344,3,0
Female,Asian,34,Bachelors,6.7,26.5,49.2,3.1,Urban,24.3,75744,4,0
Female,Hispanic,40,Masters,4.3,92.5,66.6,3.0,Urban,57.1,83284,3,0
Female,White,44,Bachelors,9.4,51.5,65.1,4.3,Rural,39.7,89588,3,0
Female,Asian,39,Bachelors,5.7,88.1,78.5,1.9,Urban,50.7,91779,3,0
Male,White,24,High School,0.1,87.6,84.6,1.6,Urban,56.3,90264,1,0
Female,White,34,High School,0.1,90.9,61.9,2.6,Urban,33.2,84634,1,0
Male,Hispanic,32,Masters,0.0,28.7,35.6,1.0,Urban,100.0,54957,3,0
Male,Asian,32,Masters,9.8,100.0,17.7,2.4,Suburban,50.5,101275,3,1
Male,Asian,33,PhD,6.5,100.0,0.0,1.0,Urban,36.8,93958,4,0
Female,White,46,Bachelors,3.6,95.1,59.5,2.9,Suburban,70.4,85636,1,1
Female,White,26,Masters,2.6,51.3,68.1,3.2,Suburban,88.0,77199,1,0
Female,Asian,39,High School,4.3,66.1,45.8,4.0,Urban,41.0,68070,3,0
Male,White,44,Bachelors,15.5,70.8,50.1,3.1,Suburban,76.3,110374,1,1
Female,White,39,Masters,1.3,88.2,43.1,2.3,Urban,60.0,85400,1,0
Female,Hispanic,35,Bachelors,3.1,98.6,78.7,2.1,Urban,40.6,82736,4,0
Male,Asian,46,High School,1.0,79.7,8.1,4.4,Suburban,58.5,73213,4,0
Male,Asian,29,Bachelors,2.0,71.3,35.4,2.2,Urban,73.2,75600,3,1
Male,White,36,Masters,12.1,79.7,52.5,2.3,Suburban,42.0,100475,1,1
Male,White,43,Masters,16.4,32.9,31.0,2.9,Urban,25.5,105410,1,1
Female,Hispanic,42,Masters,4.1,46.4,50.4,1.0,Urban,47.0,62283,4,0
Male,Black,22,Masters,0.4,82.2,66.7,1.9,Rural,38.4,83143,1,0
Female,White,28,Bachelors,6.9,66.0,52.2,2.3,Urban,38.9,78883,2,0
Female,White,40,Masters,3.9,90.7,17.2,2.9,Urban,50.2,91071,2,0
Female,White,34,Bachelors,5.5,76.0,49.7,2.1,Suburban,100.0,93948,1,1
Female,Hispanic,33,High School,7.9,88.6,50.4,2.6,Urban,34.9,94526,4,0
Male,Black,32,Bachelors,2.4,53.0,50.7,2.0,Urban,59.6,77522,2,0
Female,Asian,36,High School,1.6,66.9,96.1,1.0,Urban,68.5,72561,3,0
Male,Asian,32,Masters,0.6,100.0,10.9,2.0,Urban,58.0,90218,3,0
Male,Asian,22,Bachelors,1.5,58.9,52.2,1.7,Rural,39.0,71790,4,0
Male,Asian,24,High School,2.7,69.2,32.9,1.7,Urban,71.6,79275,3,0
Female,White,45,Masters,11.0,68.4,17.5,4.6,Urban,50.4,96811,1,1
Male,White,36,High School,11.2,17.6,67.5,4.7,Urban,43.3,86476,1,1
Female,Asian,52,Bachelors,5.4,27.8,57.4,3.1,Urban,82.0,77207,4,0
Female,White,41,PhD,12.8,65.3,49.9,4.1,Urban,68.9,106326,1,1
Male,Black,27,Masters,1.2,98.2,62.6,1.0,Rural,59.8,90166,2,0
Female,Asian,44,Bachelors,0.4,99.7,8.3,2.2,Urban,89.9,84691,3,0
Male,White,51,Bachelors,7.8,90.5,83.6,2.8,Rural,43.0,108005,1,1
Female,Black,42,Bachelors,2.9,43.0,78.0,1.6,Suburban,5.6,70763,2,0
Female,White,46,PhD,7.1,100.0,46.8,2.1,Suburban,50.0,97384,4,0
Female,Black,33,Masters,1.4,45.2,19.7,2.9,Suburban,53.8,64846,1,0
Female,White,34,Masters,2.9,72.7,88.3,1.2,Urban,73.1,82726,3,1
Female,White,39,High School,7.6,66.7,88.2,2.2,Urban,58.3,89989,1,1
Male,White,29,Masters,4.3,80.4,42.2,1.5,Urban,89.4,91292,1,1
Female,White,38,Bachelors,0.2,68.0,76.7,4.0,Urban,39.4,67869,1,0
Female,White,26,High School,2.4,47.1,41.6,4.3,Urban,28.9,74138,1,0
Female,White,28,Bachelors,6.4,68.1,24.8,3.6,Suburban,38.0,86607,1,0
Female,Asian,22,Bachelors,10.2,55.7,55.9,4.1,Urban,67.7,80777,3,1
Male,Black,48,Bachelors,1.8,95.4,28.4,3.0,Urban,58.0,83252,2,0
Male,Asian,43,PhD,1.3,69.0,33.5,3.1,Suburban,44.0,79534,4,0
Male,Asian,24,Bachelors,8.6,89.9,47.9,1.5,Suburban,72.2,98494,3,1
Male,Asian,28,Masters,2.1,100.0,44.7,1.2,Urban,38.7,85697,3,0
Male,Hispanic,22,Bachelors,8.6,100.0,56.4,1.3,Rural,86.0,101773,3,1
Female,Black,34,High School,1.9,46.1,18.8,1.2,Suburban,28.2,79169,2,0
Male,Asian,38,Bachelors,3.8,64.6,97.3,2.7,Urban,64.4,76113,3,1
Male,Black,31,High School,17.1,19.6,9.1,1.3,Suburban,76.2,89832,1,0
Male,Black,42,Bachelors,3.5,48.3,40.3,4.7,Urban,47.8,77380,2,0
Female,White,38,Bachelors,4.3,93.6,65.5,2.1,Urban,46.8,86281,3,1
Female,Black,41,High School,2.1,38.1,35.9,3.0,Suburban,9.1,64022,1,0
Male,Hispanic,39,PhD,2.0,82.4,33.3,1.3,Urban,76.2,79476,4,0
Male,Black,35,Masters,9.9,89.7,83.4,3.6,Urban,27.2,96186,2,1
Male,Black,29,High School,17.1,51.8,63.7,2.3,Urban,18.2,102418,1,0
Male,Hispanic,47,Bachelors,3.1,72.0,24.0,4.3,Urban,24.3,86435,4,0
Female,Black,34,High School,1.2,54.2,77.6,4.9,Urban,95.0,73564,2,0
Female,White,40,High School,0.3,79.4,30.4,3.5,Rural,64.6,79756,1,0
Female,Hispanic,57,PhD,3.3,100.0,82.2,3.8,Urban,85.9,79960,3,1
Male,Black,22,Bachelors,4.7,64.0,48.5,2.4,Urban,19.1,78934,2,0
Female,White,42,PhD,0.6,100.0,65.9,3.0,Rural,81.7,77479,3,1
Male,Asian,44,High School,2.7,49.4,42.5,2.2,Urban,49.9,72335,3,0
Female,Asian,41,High School,8.3,85.3,58.6,1.2,Urban,77.2,89848,3,1
Male,White,22,Bachelors,10.1,30.1,45.3,1.7,Suburban,37.7,87194,1,0
Female,Asian,29,PhD,3.6,88.9,42.1,1.1,Urban,41.0,78588,3,0
Male,Black,31,Bachelors,7.6,54.3,47.5,4.1,Urban,70.6,88545,1,0
Female,White,27,PhD,0.3,27.9,65.5,1.6,Urban,70.0,54772,1,0
Female,White,34,Masters,1.5,73.7,30.3,2.1,Urban,49.7,69842,2,0
Female,White,36,Masters,5.5,94.6,22.6,2.4,Urban,51.6,89438,1,0
Male,Asian,42,High School,2.4,91.8,28.6,1.1,Urban,50.4,79601,3,0
Female,Black,32,Bachelors,1.2,54.9,75.9,3.9,Urban,55.6,67600,4,0
Male,Black,43,Bachelors,8.5,45.9,0.0,1.9,Urban,26.7,91999,1,0
Male,Asian,34,Masters,25.0,80.0,14.6,1.6,Urban,29.8,131230,3,1
Female,Black,36,High School,3.5,46.5,20.4,4.5,Suburban,79.6,73800,3,0
Male,White,23,Bachelors,1.9,32.3,57.0,3.3,Urban,66.5,67012,1,1
Female,White,39,Bachelors,4.5,53.5,47.3,4.9,Urban,73.2,69578,1,0
Male,White,61,Bachelors,5.6,90.2,49.3,3.3,Rural,22.2,105669,2,1
Male,Hispanic,29,Masters,4.7,81.9,24.1,3.5,Urban,61.9,91789,4,0
Female,White,24,Bachelors,3.9,81.3,55.4,3.3,Suburban,63.5,87295,1,0
Male,Hispanic,37,Bachelors,13.0,63.5,33.7,1.0,Urban,68.3,98558,3,0
Female,White,25,Bachelors,4.3,47.8,86.7,2.3,Urban,66.4,69487,1,0
Male,Asian,30,Bachelors,11.2,84.0,16.7,1.1,Urban,100.0,93539,4,1
Male,White,42,Masters,1.5,87.3,85.3,2.0,Suburban,73.6,83200,4,1
Male,White,25,High School,0.2,76.0,1.7,2.2,Suburban,93.6,71444,2,0
Female,Asian,41,Masters,10.4,95.8,59.4,2.5,Suburban,52.2,95460,4,1
Female,Hispanic,43,Bachelors,1.4,66.2,7.3,2.2,Suburban,64.7,70088,3,0
Female,White,48,Masters,8.9,90.4,34.4,1.4,Urban,46.1,100182,1,0
Female,Asian,40,Masters,2.4,94.4,49.8,5.0,Urban,37.9,79145,3,0
Male,Hispanic,42,Masters,0.5,92.4,59.2,2.6,Suburban,67.2,87277,3,0
Female,Asian,22,Masters,1.6,33.5,45.6,2.0,Urban,79.7,59226,3,0
Female,Hispanic,35,Masters,8.2,100.0,31.7,1.0,Rural,49.9,88662,3,0
Female,Black,41,Bachelors,0.1,46.7,64.5,2.1,Suburban,46.1,69254,2,0
Male,Black,43,Bachelors,2.7,78.3,14.2,2.3,Urban,33.0,80913,2,0
Male,Black,42,High School,0.3,85.0,47.9,1.5,Urban,31.4,86164,2,0
Female,White,33,Bachelors,3.5,77.0,36.9,3.2,Urban,85.5,81496,2,1
Female,Asian,29,High School,2.9,83.5,85.6,3.4,Urban,31.4,72240,3,0
Female,Hispanic,26,Masters,4.3,44.9,14.6,5.0,Urban,63.1,77953,3,0
Female,Asian,40,Bachelors,4.0,75.7,11.3,2.2,Suburban,11.0,79265,3,0
Male,Black,45,PhD,2.3,60.7,41.4,3.6,Urban,73.0,83337,1,0
Female,White,28,PhD,0.4,76.5,55.6,1.5,Suburban,45.8,78246,1,0
Female,Black,52,High School,0.0,75.6,38.9,1.8,Urban,92.3,68192,3,0
Female,White,27,High School,7.6,77.6,63.9,3.6,Urban,56.6,93573,1,0
Male,Hispanic,44,Bachelors,5.0,49.0,55.2,2.7,Suburban,79.1,86984,3,0
Male,Black,28,Masters,0.4,66.1,41.0,2.7,Suburban,68.0,74464,2,0
Male,Black,24,Masters,1.5,76.0,82.7,2.5,Urban,69.4,81478,1,0
Male,Asian,22,Masters,3.5,53.8,28.1,3.5,Rural,22.5,72001,3,0
Male,White,22,High School,1.2,90.5,74.7,2.0,Suburban,85.2,89058,1,1
Male,White,58,PhD,4.5,49.2,25.2,2.4,Rural,85.5,83384,1,0
Male,Hispanic,35,High School,3.5,49.3,40.7,2.1,Urban,85.7,68577,4,0
Male,White,37,Masters,4.2,100.0,93.7,2.5,Urban,94.7,94791,1,1
Female,Asian,32,Masters,12.4,89.9,80.6,1.6,Urban,55.7,102736,4,1
Male,White,27,Masters,1.6,55.7,39.1,1.3,Urban,52.0,75855,1,0
Male,Hispanic,41,High School,0.1,82.1,54.5,1.7,Suburban,35.8,85346,3,0
Female,Asian,51,Bachelors,7.1,53.4,87.6,2.1,Rural,59.4,77374,3,0
Female,Hispanic,30,Masters,4.7,72.2,69.7,2.2,Urban,9.0,79716,4,0
Male,White,39,PhD,11.6,75.1,88.4,2.1,Urban,70.9,94910,3,1
Male,White,38,High School,6.0,86.4,99.2,4.1,Suburban,32.4,95487,3,1
Female,Black,34,High School,5.8,25.7,25.4,1.0,Urban,45.3,70098,1,0
Male,Asian,42,Masters,7.3,93.9,53.6,3.4,Urban,77.7,90369,3,1
Male,Hispanic,31,High School,4.6,79.5,4.5,1.6,Rural,22.5,88735,4,0
Male,Hispanic,57,Masters,10.2,58.4,62.7,4.1,Urban,24.8,84997,3,0
Male,Black,30,Masters,25.0,63.7,77.5,4.6,Urban,53.9,122620,1,1
Female,Asian,26,Masters,3.3,54.8,94.0,5.0,Rural,74.8,69338,3,1
Female,Black,41,Masters,5.2,55.9,48.0,2.0,Rural,42.2,72925,3,0
Female,Hispanic,30,Masters,1.5,80.0,18.7,4.2,Suburban,88.5,74499,3,0
Female,White,22,High School,6.4,30.9,40.2,4.9,Rural,76.4,67953,4,0
Male,Black,47,Masters,0.1,100.0,12.0,2.8,Urban,39.9,83432,2,0
Female,Hispanic,32,High School,1.6,75.0,45.8,1.4,Urban,79.1,75794,3,0
Female,Hispanic,43,Masters,2.4,51.1,29.8,4.1,Suburban,52.5,61908,3,0
Male,White,35,Masters,7.4,55.7,34.4,5.0,Suburban,100.0,96506,1,1
Male,White,22,High School,8.3,100.0,67.9,4.0,Urban,98.1,111936,1,1
Female,White,29,Masters,4.1,87.7,61.4,1.0,Suburban,46.8,82420,2,0
Male,Asian,25,Bachelors,5.7,72.3,43.3,2.5,Urban,61.2,85849,3,1
Male,Asian,60,Bachelors,3.8,54.0,25.8,2.3,Urban,58.8,76100,3,0
Male,Black,52,Masters,5.3,68.9,78.8,1.3,Suburban,54.9,81486,1,0
Male,White,30,Bachelors,0.0,52.9,4.4,2.9,Urban,70.3,69803,1,0
Male,Black,33,Masters,10.1,99.3,61.0,1.5,Urban,57.2,110480,1,1
Female,Hispanic,22,PhD,4.5,91.8,31.7,3.8,Urban,49.8,84372,3,0
Male,Black,50,Masters,2.8,31.0,63.9,1.0,Urban,65.1,77641,1,0
Female,Hispanic,48,Bachelors,2.2,61.1,50.3,1.9,Urban,71.7,71130,4,0
Male,Black,30,Masters,1.2,96.9,43.2,3.1,Urban,76.0,82632,2,0
Female,White,30,High School,3.2,88.6,45.1,2.3,Urban,39.0,88613,3,0
Male,Black,37,Masters,6.0,68.8,75.1,1.0,Suburban,61.4,95478,3,0
Female,Asian,35,Masters,3.5,59.4,52.3,5.0,Urban,61.9,71676,3,0
Female,Black,48,PhD,10.4,95.5,41.3,3.7,Urban,47.1,99752,1,0
Male,Asian,34,Masters,7.2,71.3,64.7,3.1,Urban,52.3,96035,3,1
Male,White,22,Bachelors,0.3,76.2,30.0,2.4,Urban,15.8,80806,1,0
Female,White,26,Bachelors,0.1,13.5,63.3,1.6,Urban,43.8,53058,2,0
Male,White,41,Bachelors,0.5,74.2,30.2,4.0,Rural,49.7,76508,2,0
Female,White,47,Masters,1.3,47.5,61.1,2.7,Urban,57.5,65662,1,0
Female,Asian,29,Masters,0.3,100.0,19.4,1.2,Urban,65.0,80986,3,0
Male,Asian,55,High School,1.7,50.3,5.4,5.0,Urban,64.9,71073,3,0
Female,White,39,PhD,10.3,61.0,56.8,1.0,Suburban,24.4,88174,1,0
Female,Hispanic,29,PhD,1.7,89.5,56.4,1.6,Urban,50.0,84816,3,0
Female,White,53,Masters,5.2,88.3,41.0,1.0,Urban,68.4,78099,2,0
Female,White,22,Masters,2.5,45.2,77.7,1.2,Urban,60.5,72012,1,0
Male,White,25,Bachelors,1.5,45.4,74.3,3.0,Rural,80.1,74718,2,0
Female,White,27,Bachelors,1.3,78.7,25.0,1.9,Urban,93.2,79392,1,0
Male,Asian,43,Masters,0.4,85.4,58.1,5.0,Suburban,18.9,79702,3,0
Male,Hispanic,44,High School,12.3,79.5,30.9,1.6,Urban,34.6,96723,3,0
Male,Black,44,Masters,7.6,39.3,54.9,1.4,Rural,82.7,77045,1,0
Female,Black,50,High School,11.9,29.8,64.0,1.0,Urban,62.2,86936,1,0
Female,Hispanic,35,Masters,2.6,82.5,66.6,4.2,Urban,80.3,73215,3,0
Male,White,22,Bachelors,6.0,64.1,23.1,1.7,Urban,94.7,84010,2,1
Female,Black,47,High School,2.3,84.4,39.1,2.1,Urban,58.5,85583,1,0
Female,White,46,High School,3.2,83.4,91.7,2.5,Urban,43.1,83952,1,0
Male,White,40,Bachelors,12.5,41.9,89.4,1.2,Urban,53.5,92216,4,1
Female,White,30,Masters,4.4,86.4,61.4,3.6,Suburban,57.3,94476,1,0
Female,Black,44,Masters,3.1,67.4,25.4,2.8,Suburban,17.2,75985,2,0
Female,White,22,Bachelors,8.1,87.0,76.8,1.1,Urban,38.6,98673,1,0
Male,White,35,High School,0.3,62.4,25.3,3.6,Urban,64.6,77115,4,0
Female,Asian,53,PhD,10.0,62.0,30.2,2.2,Urban,41.4,83630,3,0
Female,White,34,PhD,5.0,67.4,41.6,1.0,Urban,49.5,83496,3,0
Female,Hispanic,25,High School,5.9,50.5,65.6,2.0,Urban,95.5,78259,3,0
Female,White,26,PhD,3.6,65.0,24.7,3.7,Suburban,67.9,82653,1,0
Female,Hispanic,42,Bachelors,4.6,60.0,34.2,4.7,Rural,66.8,70221,4,0
Female,White,36,PhD,2.1,78.5,4.5,3.9,Urban,12.1,76224,1,0
Male,White,22,Masters,9.2,72.1,69.8,2.6,Urban,79.6,103426,1,1
Male,Black,29,Masters,4.0,60.6,64.0,3.1,Urban,90.9,87140,2,0
Female,Asian,36,High School,2.4,75.7,41.4,1.4,Rural,29.2,72693,4,0
Female,Hispanic,22,Masters,21.3,23.9,39.3,4.9,Urban,68.8,103712,3,0
Male,Asian,22,Masters,21.2,52.1,7.6,1.9,Urban,43.7,112330,3,1
Female,Hispanic,24,Bachelors,3.3,93.3,39.5,2.9,Urban,40.9,91723,3,0
Female,Hispanic,40,Bachelors,4.7,58.8,36.7,2.1,Urban,54.6,79152,3,0
Male,White,33,Bachelors,0.5,59.9,49.9,1.7,Suburban,85.0,80156,1,0
Male,Hispanic,22,High School,1.4,71.2,55.7,2.1,Urban,32.7,82206,4,0
Male,Asian,39,Bachelors,3.8,64.8,86.7,1.1,Urban,82.9,80786,4,1
Female,Asian,28,Bachelors,1.9,59.8,61.0,3.5,Suburban,17.8,65432,4,0
Male,Black,33,Masters,2.7,27.3,23.4,1.0,Urban,11.9,80833,1,0
Male,White,43,Masters,13.1,45.1,79.4,1.3,Urban,39.8,95484,2,1
Female,White,28,Masters,8.2,78.6,93.6,3.9,Urban,72.2,95701,3,1
Female,Black,48,Masters,2.2,63.4,12.6,1.1,Urban,22.9,72028,1,0
Female,White,27,Bachelors,11.7,71.8,66.1,2.9,Suburban,80.7,97189,1,1
Male,Black,22,Masters,1.9,95.9,65.8,1.1,Urban,47.4,85863,1,0
